sequence,reference_date,slot_15min,normalized_shape_factor,AIDC01_IT_equivalent_MW,AIDC02_IT_equivalent_MW,AIDC03_IT_equivalent_MW,AIDC04_IT_equivalent_MW,AIDC05_IT_equivalent_MW,AIDC06_IT_equivalent_MW,AIDC07_IT_equivalent_MW,AIDC08_IT_equivalent_MW,AIDC09_IT_equivalent_MW,AIDC10_IT_equivalent_MW,AIDC11_IT_equivalent_MW,AIDC12_IT_equivalent_MW,aggregate_IT_equivalent_MW,aggregate_PCC_equivalent_MW
345,2025-04-13,57,1.0299000786148667,5.685048433954065,0.9475080723256772,13.265113012559484,0.892844145076119,19.897669518839223,6.395679488198321,4.263786325465548,7.10631054244258,1.1114998540743521,16.107637229536515,3.3257533338631275,17.055145301862193,96.05399525819722,124.87019383565638
346,2025-04-13,58,1.0650703121115754,5.879188122855897,0.9798646871426493,13.718105619997093,0.9233340321151888,20.577158429995638,6.614086638212883,4.409391092141923,7.3489851535698705,1.149456652225031,16.65769968142504,3.4393250518706995,17.63756436856769,99.3341595301196,129.1344073891555
347,2025-04-13,59,1.093378803377478,6.035450994643679,1.0059084991072798,14.082718987501918,0.9478753164664752,21.124078481252877,6.789882368974138,4.52658824598276,7.544313743304599,1.1800080470296936,17.100444484823758,3.530738831866552,18.10635298393104,101.97436098488478,132.56666928035023
348,2025-04-13,60,1.0884143759918805,6.008047355475181,1.00134122591253,14.018777162775422,0.9435715398021918,21.028165744163132,6.759053274909577,4.506035516606386,7.510059194343976,1.174650284243545,17.02280084051301,3.5147077029529807,18.024142066425544,101.51135190812349,131.96475748056054
349,2025-04-13,61,1.0577248618628052,5.838641237482685,0.9731068729137807,13.623496220792932,0.9169660917841396,20.4352443311894,6.56847139216802,4.378980928112014,7.298301546853357,1.1415292163027044,16.542816839534275,3.415605123927371,17.515923712448057,98.64908351350874,128.24380856756136
350,2025-04-13,62,1.0255181722244664,5.660860310679055,0.943476718446509,13.208674058251129,0.8890453693053643,19.81301108737669,6.3684678495139355,4.2456452330092915,7.076075388348818,1.1067707658699433,16.039104213590655,3.311603281747247,16.982580932037166,95.64531520817582,124.33890977062856
351,2025-04-13,63,1.0055606985638845,5.550695056072643,0.9251158426787737,12.951621797502833,0.8717437748319214,19.42743269625425,6.244531938081722,4.1630212920544825,6.938368820090804,1.0852320462193308,15.726969325539155,3.247156607802496,16.65208516821793,93.78397436534635,121.91916667495026
352,2025-04-13,64,1.000512253727056,5.52282764057335,0.9204712734288916,12.886597828004483,0.8673671615003017,19.329896742006724,6.213181095645018,4.142120730430013,6.903534550716688,1.0797836092146613,15.648011648291158,3.2308541697354096,16.56848292172005,93.31312937126675,121.30706818264679
353,2025-04-13,65,1.00236560472357,5.533058138074107,0.9221763563456844,12.910468988839582,0.868973874248818,19.365703483259374,6.224690405333369,4.1497936035555805,6.916322672592634,1.0817838026362836,15.676998057876636,3.2368390107733527,16.599174414222322,93.48598280775775,121.53177765008509
354,2025-04-13,66,0.9958426800382293,5.497051593811026,0.9161752656351708,12.826453718892393,0.8633190003100649,19.23968057833859,6.184183043037403,4.1227886953582695,6.8713144922637825,1.074744061610489,15.574979515797907,3.21577518237945,16.491154781433078,92.87761992886763,120.74090590752793
355,2025-04-13,67,0.9790295727002378,5.404243241305314,0.9007072068842187,12.609900896379065,0.8487433295639754,18.914851344568596,6.079773646468476,4.0531824309789855,6.755304051631641,1.056598838844949,15.31202251703172,3.161482296163608,16.212729723915942,91.30953952373649,118.70240138085745
356,2025-04-13,68,0.9680093365216751,5.343411537599647,0.890568589599941,12.467960254399175,0.8391896325076368,18.701940381598764,6.011337979799602,4.007558653199736,6.679264421999559,1.044705460876854,15.139666023198998,3.1258957494957933,16.030234612798942,90.28173329707465,117.36625328619705
357,2025-04-13,69,0.9771445170051465,5.393837733868409,0.8989729556447347,12.585621379026287,0.8471091312806155,18.878432068539432,6.0680674506019585,4.045378300401307,6.742297167335511,1.0545644287370928,15.282540245960492,3.1553950743130192,16.181513201605227,91.13372913731409,118.47384787850832
358,2025-04-13,70,1.0069955475391748,5.558615422416245,0.9264359037360407,12.970102652304572,0.8729876785205,19.455153978456856,6.2534423502182745,4.168961566812184,6.948269278020306,1.0867805793826633,15.749410363512693,3.251790022113503,16.675846267248737,93.91779606274258,122.09313488156536
359,2025-04-13,71,1.0400610117796498,5.741136785023667,0.9568561308372777,13.395985831721891,0.9016528925197426,20.093978747582835,6.458778883151624,4.305852588767751,7.176420981279584,1.1224658457898835,16.266554224233722,3.358565019238845,17.223410355071003,97.00165828521784,126.1021557707832
360,2025-04-13,72,1.053991633605301,5.818033817501262,0.9696723029168769,13.575412240836277,0.9137296700562879,20.363118361254415,6.545288044688919,4.363525363125947,7.272542271876578,1.1375002014986442,16.48442914958691,3.403549783238238,17.45410145250379,98.30090265908414,127.7911734568094
361,2025-04-13,73,1.044476842197528,5.765512168930354,0.9609186948217255,13.45286172750416,0.90548107781278,20.17929259125624,6.486201190046647,4.324134126697766,7.206890211162943,1.1272315458485629,16.335617811969335,3.372824618824257,17.296536506791064,97.41350227166585,126.63755295316561
362,2025-04-13,74,1.0306472526780104,5.689172834782617,0.9481954724637695,13.274736614492774,0.8934918875139367,19.91210492173916,6.400319439130444,4.266879626086964,7.111466043478272,1.112306227313268,16.119323031884083,3.328166108347831,17.067518504347856,96.12368071158099,124.96078492505528
363,2025-04-13,75,1.0375480973703952,5.7272654974845825,0.9545442495807636,13.363619494130692,0.8994743890280272,20.045429241196036,6.443173684670153,4.295449123113436,7.159081871855728,1.1197538312389728,16.227252242872982,3.35045031602848,17.181796492453746,96.76729043365361,125.7974775637497
364,2025-04-13,76,1.0743045169369376,5.930160933491896,0.9883601555819825,13.837042178147758,0.9313393773753298,20.755563267221635,6.671431050178382,4.4476207001189225,7.41270116686487,1.1594224902019412,16.802122644893704,3.4691441460927592,17.79048280047569,100.19539091064487,130.25400818383835
365,2025-04-13,77,1.1210884985695801,6.188408512104083,1.0314014186840137,14.439619861576194,0.9718974906830129,21.65942979236429,6.961959576117092,4.641306384078063,7.735510640130103,1.209913202687016,17.533824117628235,3.6202189795808883,18.56522553631225,104.55871551194525,135.92633016552884
366,2025-04-13,78,1.145649600145948,6.323985792805633,1.0539976321342721,14.75596684987981,0.993190076434218,22.133950274819714,7.114484016906336,4.742989344604225,7.904982241007041,1.2364202992344346,17.917959746282627,3.6995316887912955,18.9719573784169,106.84941534131652,138.90423994371147
367,2025-04-13,79,1.1342441518796682,6.261027718375769,1.0435046197292948,14.609064676210128,0.9833024301295277,21.91359701431519,7.043656183172739,4.695770788781827,7.826284647969711,1.2241111885285958,17.73957853539801,3.662701215249825,18.783083155127308,105.78568217298793,137.52138682488433
368,2025-04-13,80,1.0939201082645253,6.03843899762018,1.0064064996033633,14.089690994447087,0.9483445861647077,21.13453649167063,6.7932438723227015,4.5288292482151356,7.548048747025225,1.18059223991933,17.108910493257177,3.532486813607805,18.115316992860542,102.02484597671389,132.63229976972806
369,2025-04-13,81,1.0507663146190094,5.8002300566969325,0.9667050094494886,13.533870132292842,0.9109335665966335,20.30080519843926,6.525258813784047,4.350172542522699,7.250287570871165,1.1340193380080539,16.433985160641306,3.393134583167705,17.400690170090797,98.00009214256094,127.40011978532922
370,2025-04-13,82,1.0255645667667186,5.661116408552287,0.943519401425381,13.209271619955336,0.889085589804686,19.813907429933003,6.368755959621321,4.245837306414216,7.076395510690358,1.1068208362874663,16.03982982423148,3.311753099003088,16.983349225656863,95.6496422115755,124.34453487504814
371,2025-04-13,83,1.0168186142994504,5.6128387509329665,0.9354731251554943,13.096623752176923,0.8815035217811389,19.644935628265383,6.314443594799586,4.209629063199725,7.016048438666208,1.0973819352785608,15.903043127643405,3.283510669295785,16.8385162527989,94.83394785999408,123.28413221799231
372,2025-04-13,84,1.0111901848433102,5.581769820335073,0.9302949700558454,13.024129580781837,0.8766241063987774,19.536194371172755,6.279491047876956,4.186327365251305,6.977212275418841,1.0913075610270495,15.815014490949373,3.2653353448960174,16.74530946100522,94.30901039516905,122.60171351371977
373,2025-04-13,85,0.9921794134822532,5.476830362422039,0.9128050604036729,12.779270845651423,0.8601432299957688,19.168906268477134,6.161434157724792,4.107622771816529,6.8460379530275475,1.0707905516273857,15.51768602686244,3.2039457620168923,16.430491087266116,92.53596407729175,120.29675330047928
374,2025-04-13,86,0.9605032491334452,5.301977935216618,0.8836629892027695,12.371281848838775,0.832682432133379,18.55692277325816,5.9647251771186935,3.976483451412464,6.627472419020772,1.0366046604109411,15.022270816447083,3.1016570921017212,15.905933805649855,89.58167540081124,116.45617802105461
375,2025-04-13,87,0.9285217685373358,5.125440162326094,0.8542400270543489,11.959360378760886,0.8049569485704442,17.93904056814133,5.766120182616855,3.844080121744571,6.406800202907617,1.0020892625060631,14.522080459923933,2.9983824949607647,15.376320486978283,86.5989112964912,112.57858468543856
376,2025-04-13,88,0.9073020251440539,5.008307178795178,0.8347178631325295,11.686050083855415,0.7865610633364221,17.529075125783123,5.6343455761445735,3.7562303840963835,6.260383973493973,0.979188262520852,14.190203673253004,2.929859699595179,15.024921536385534,84.61984442039217,110.00579774650983
377,2025-04-13,89,0.9041246859349424,4.990768266360883,0.831794711060147,11.64512595484206,0.7838065546528309,17.467688932263087,5.614614299655992,3.743076199770662,6.238460332951103,0.9757591802820955,14.1405100880225,2.9195994358211164,14.972304799082648,84.32350875476513,109.62056138119468
378,2025-04-13,90,0.9140523782005239,5.045569127666893,0.8409281879444819,11.772994631222748,0.7924131001784541,17.659491946834123,5.676265268625253,3.7841768457501694,6.306961409583615,0.9864734512425654,14.295779195056195,2.951657939685132,15.136707383000678,85.2494184867903,110.82424403282741
379,2025-04-13,91,0.92448850814896,5.10317656498226,0.8505294274970431,11.907411984958605,0.8014604220645215,17.861117977437907,5.741073635605041,3.827382423736695,6.3789707062278245,0.9977364437946084,14.459000267449735,2.985358290514622,15.30952969494678,86.22274783921564,112.08957219098035
380,2025-04-13,92,0.9266562640730341,5.115142577683149,0.8525237629471913,11.93533268126068,0.803339699700238,17.90299902189102,5.754535399893541,3.836356933262362,6.393928222103936,1.0000759526880514,14.492903970102255,2.992358407944642,15.345427733049448,86.42492436252653,112.35240167128448
381,2025-04-13,93,0.9271741074831339,5.1180010733069,0.8530001788844831,11.942002504382765,0.8037886301026861,17.913003756574145,5.75775120747026,3.8385008049801748,6.397501341633625,1.0006348252298745,14.501003041036215,2.994030627884536,15.354003219920699,86.47322121140637,112.4151875748283
382,2025-04-13,94,0.9410929985703113,5.194833352108119,0.8658055586846863,12.12127782158561,0.8158552379913391,18.181916732378415,5.844187521121632,3.8961250140810892,6.493541690135148,1.0156565207647281,14.71869449763967,3.038977510983249,15.584500056324357,87.77137151379804,114.10278296793746
383,2025-04-13,95,0.9747694123523756,5.380727156185114,0.8967878593641855,12.555030031098598,0.8450500982470209,18.832545046647898,6.053318050708252,4.035545367138836,6.725908945231391,1.0520011427156792,15.245393609191154,3.1477253863682915,16.142181468555343,90.91221416145177,118.18587840988731
384,2025-04-15,0,1.0279083894502263,5.67405430976525,0.9456757182942082,13.239460056118917,0.8911175037772346,19.859190084178373,6.383311098485905,4.255540732323937,7.092567887206562,1.1093503618451288,16.07648721100154,3.319321771212671,17.02216292929575,95.86823966350548,124.62871156255713
385,2025-04-15,1,1.052228746682062,5.8083026816849825,0.9680504469474969,13.552706257264958,0.912201382700526,20.329059385897438,6.534340516895603,4.356227011263737,7.260378352106227,1.1355976396884098,16.456857598107447,3.397857068785714,17.42490804505495,98.1364863863975,127.57743230231675
386,2025-04-15,2,1.0746964926936844,5.9323246396691385,0.9887207732781895,13.842090825894656,0.9316791902044479,20.763136238841984,6.673865219627779,4.449243479751854,7.415405799586423,1.1598455224994149,16.808253145729225,3.4704099142064457,17.796973919007417,100.23194866829698,130.30153326878607
387,2025-04-15,3,1.0676501234348288,5.893428681360255,0.9822381135600424,13.751333589840595,0.9255705300854247,20.627000384760894,6.630107266530286,4.420071511020192,7.366785851700319,1.152240863983896,16.698047930520723,3.4476557785957493,17.680286044080766,99.57476654603914,129.4471965098509
388,2025-04-15,4,1.0265832387320144,5.66673947780072,0.9444565796334532,13.222392114868347,0.8899687000392156,19.83358817230252,6.3750819125258085,4.25005460835054,7.0834243472509,1.1079202184161663,16.055761853768704,3.3150425945134208,17.00021843340216,95.74464901287196,124.46804371673356
389,2025-04-15,5,0.973658162667233,5.374593057923127,0.8957655096538544,12.540717135153962,0.8440867302507474,18.811075702730943,6.046417190163516,4.0309447934423455,6.718241322403908,1.0508018478631753,15.228013664115526,3.144136938885029,16.123779173769382,90.80857306635552,118.05114498626219
390,2025-04-15,6,0.9408474985209928,5.19347819183588,0.8655796986393133,12.118115780950388,0.8156424083331991,18.17717367142558,5.842662965815364,3.895108643876911,6.491847739794851,1.015391569557656,14.714854876868328,3.03818474222399,15.580434575507644,87.7484748648291,114.07301732427786
391,2025-04-15,7,0.9413336372325147,5.196161677523482,0.8660269462539135,12.12437724755479,0.8160638532008031,18.186565871332185,5.845681887213916,3.8971212581426116,6.495202096904352,1.0159162254132448,14.72245808631653,3.0397545813512368,15.588485032570446,87.79381476377752,114.13195919291078
392,2025-04-15,8,0.9617398380602976,5.308803906092844,0.8848006510154738,12.387209114216635,0.8337544596107349,18.58081367132495,5.972404394354447,3.9816029295696325,6.636004882616054,1.0379392252296904,15.041611067263055,3.1056502850643133,15.92641171827853,89.69700630463636,116.60610819602728
393,2025-04-15,9,0.9759751420392789,5.38738278405682,0.8978971306761365,12.570559829465914,0.8460953731371287,18.85583974419887,6.060805632063921,4.0405370880426155,6.734228480071025,1.0533024032931602,15.264251221494323,3.1516189286732397,16.162148352170462,91.02466696734362,118.33206705754671
394,2025-04-15,10,0.96864385322254,5.346914069788421,0.8911523449647367,12.476132829506316,0.8397397096783097,18.714199244259472,6.015278328511973,4.010185552341316,6.683642587235526,1.045390250824018,15.149589864400525,3.127944730826226,16.040742209365263,90.34091172170211,117.44318523821275
395,2025-04-15,11,0.9427494633886587,5.203977037905396,0.867329506317566,12.142613088445925,0.8172912655684756,18.213919632668887,5.85447416764357,3.9029827784290476,6.504971297381745,1.017444228564837,14.744601607398623,3.044326567174657,15.61193111371619,87.92586229121493,114.30362097857942
396,2025-04-15,12,0.9152533521826405,5.052198504048176,0.8420330840080291,11.78846317611241,0.7934542522383352,17.682694764168616,5.683723317054197,3.789148878036132,6.31524813006022,0.9877695793171112,14.314562428136497,2.955536124868183,15.156595512144529,85.36142775019243,110.96985607525018
397,2025-04-15,13,0.9092741630779047,5.019193380190034,0.8365322300316722,11.711451220443413,0.7882707552221527,17.56717683066512,5.646592552713787,3.7643950351425257,6.273991725237543,0.981316654460231,14.221047910538429,2.93622812741117,15.057580140570103,84.80377656262618,110.24490953141404
398,2025-04-15,14,0.9271668154024608,5.117960821021584,0.8529934701702638,11.941908582383697,0.8037823084296718,17.912862873575545,5.757705923649281,3.8384706157661883,6.39745102627698,1.0006269553920404,14.500888992894488,2.9940070802976266,15.353882463064753,86.47254111292212,112.41430344679877
399,2025-04-15,15,0.9484716330702593,5.235563414547832,0.8725939024246385,12.21631463394494,0.8222519465155248,18.32447195091741,5.890008841366309,3.926672560910874,6.544454268184789,1.0236197701519798,14.834096341218856,3.0628045975104814,15.706690243643497,88.45954247133713,114.99740521273829
400,2025-04-15,16,0.9584268027412745,5.290515951131836,0.8817526585219724,12.344537219307616,0.8308823128380125,18.516805828961424,5.9518304450233135,3.9678869633488767,6.613144938914794,1.0343636955738524,14.989795194873533,3.0949518314121236,15.871547853395507,89.38801489330287,116.20441936129373
401,2025-04-15,17,0.9598823654529688,5.298550657300388,0.8830917762167312,12.363284867034238,0.8321441737426891,18.544927300551358,5.960869489462936,3.973912992975291,6.623188321625485,1.0359345836388578,15.012560195684433,3.099652134520727,15.895651971901165,89.52376846465431,116.3808990040506
402,2025-04-15,18,0.9625287566432351,5.313158736670658,0.8855264561117763,12.39737038556487,0.8344383913360969,18.596055578347304,5.977303578754489,3.9848690525029937,6.641448420838323,1.0387906504388145,15.053949753900199,3.108197860952335,15.939476210011975,89.77058507542984,116.7017605980588
403,2025-04-15,19,0.9738589590915574,5.375701454185397,0.8959502423642327,12.54330339309926,0.8442608053047578,18.81495508964889,6.047664135958571,4.031776090639048,6.719626817731746,1.0510185535426577,15.231154120191958,3.144785350698457,16.127104362556192,90.82730041592117,118.07549054069753
404,2025-04-15,20,0.9943734843061467,5.48894163336993,0.9148236055616549,12.80753047786317,0.8620453206254056,19.211295716794755,6.17505933754117,4.116706225027448,6.861177041712413,1.073158460370403,15.552001294548134,3.211030855521409,16.466824900109792,92.7405948690457,120.56277332975941
405,2025-04-15,21,1.008431981749394,5.566544539256656,0.9277574232094424,12.988603924932196,0.8742329564858209,19.482905887398292,6.262362606663737,4.174908404442492,6.958180674070819,1.0883308233803075,15.771876194560525,3.2564285554651433,16.69963361776997,94.0517656076354,122.26729528992604
406,2025-04-15,22,0.9990364000082724,5.514680928045665,0.9191134880076106,12.86758883210655,0.8660877098533254,19.301383248159823,6.204016044051371,4.136010696034249,6.8933511600570805,1.0781908224704664,15.624929296129382,3.2260883429067135,16.544042784136995,93.17548335195923,121.12812835754701
407,2025-04-15,23,0.9710838468250664,5.360382834474367,0.893397139079061,12.507559947106856,0.8418549964398845,18.761339920660284,6.030430688783662,4.020287125855775,6.7004785430929585,1.048023566996591,15.18775136434404,3.1358239581675047,16.0811485034231,90.5684785884241,117.73902216495132
408,2025-04-15,24,0.9485891518196534,5.236212118044487,0.8727020196740811,12.217828275437137,0.8223538262313457,18.326742413155703,5.890738632800047,3.9271590885333656,6.545265147555609,1.0237466000022875,14.83593433445938,3.063184089056025,15.708636354133462,88.47050289908294,115.01165376880783
409,2025-04-15,25,0.9527878050522756,5.259388683888561,0.8765647806480934,12.27190692907331,0.8259937356107034,18.407860393609965,5.91681226937463,3.9445415129164214,6.574235854860702,1.0282779157602635,14.90160127101759,3.0767423800748084,15.778166051665686,88.86209177850074,115.52071931205097
410,2025-04-15,26,0.9850519858773678,5.437486962043071,0.9062478270071782,12.687469578100497,0.853964298525995,19.031204367150746,6.117172832298452,4.078115221532303,6.796858702553838,1.0630984124507283,15.406213059122033,3.180929872795196,16.312460886129212,91.87122201970925,119.43258862562203
411,2025-04-15,27,1.02038930313558,5.632548953308402,0.9387581588847335,13.142614224386271,0.8845990343336912,19.713921336579403,6.33661757247195,4.224411714981302,7.040686191635502,1.1012355325378604,15.958888701040472,3.295041137685415,16.897646859925207,95.16696941777022,123.71706024310129
412,2025-04-15,28,1.028352466594969,5.6765056156042295,0.9460842692673714,13.245179769743203,0.8915024845019462,19.8677696546148,6.386068817554757,4.257379211703173,7.095632019505286,1.1098296235636473,16.083432577545317,3.320755785128474,17.02951684681269,95.9096566755449,124.68255367820838
413,2025-04-15,29,1.0061750299399885,5.554086165268737,0.9256810275447894,12.959534385627054,0.8722763528787438,19.439301578440578,6.248346935927328,4.165564623951553,6.942607706585921,1.085895051542926,15.736577468261421,3.249140406682211,16.662258495806213,93.84127019851748,121.99365125807273
414,2025-04-15,30,0.9744038571777766,5.378709291621327,0.8964515486035544,12.550321680449763,0.8447331900302725,18.825482520674644,6.051047953073992,4.034031968715995,6.7233866145266585,1.0516066243234004,15.239676326260426,3.146544935598476,16.13612787486398,90.8781205287425,118.14155668736525
415,2025-04-15,31,0.9584370539271477,5.290572537677856,0.8817620896129759,12.344669254581664,0.830891199827612,18.517003881872494,5.951894104887587,3.9679294032583923,6.613215672097319,1.034374758969068,14.98995552342059,3.0949849345415457,15.871717613033569,89.38897097378067,116.2056622659149
416,2025-04-15,32,0.9764457454484979,5.389980514875709,0.8983300858126181,12.576621201376653,0.8465033500926593,18.86493180206498,6.0637280792351715,4.042485386156782,6.737475643594636,1.0538102929724944,15.271611458814508,3.1531386012022895,16.16994154462713,91.06855796082564,118.38912534907334
417,2025-04-15,33,1.0202154557050467,5.631589315491858,0.9385982192486428,13.140375069481003,0.8844483219842981,19.7105626042215,6.335537979928339,4.223691986618894,7.039486644364822,1.1010479110416773,15.95616972722693,3.2944797495627367,16.894767946475575,95.15075547564629,123.69598211834018
418,2025-04-15,34,1.056381322419418,5.831224899755188,0.9718708166258645,13.606191432762106,0.9158013464359108,20.409287149143157,6.5601280122245855,4.373418674816391,7.289031124693985,1.1400792271957259,16.5218038826397,3.411266566356785,17.493674699265565,98.52377783191497,128.08091118148945
419,2025-04-15,35,1.0595022272650614,5.848452294503139,0.9747420490838564,13.64638868717399,0.9185069308674801,20.469583030760987,6.57950883131603,4.386339220877355,7.310565368128924,1.1434474037329854,16.57061483442556,3.421344592284336,17.54535688350942,98.81485012666407,128.4593051646633
420,2025-04-15,36,1.0344321595941957,5.710065520959961,0.9516775868266599,13.32348621557324,0.8967731106635835,19.98522932335986,6.423823711079954,4.28254914071997,7.13758190119995,1.1163910153158896,16.17851897605322,3.3403883297615766,17.13019656287988,96.47668139439375,125.41968581271189
421,2025-04-15,37,1.0068883856579829,5.558023888832066,0.9263373148053442,12.96872240727482,0.8728947774127283,19.45308361091223,6.252776874936073,4.16851791662405,6.947529861040082,1.0866649269831923,15.747734351690854,3.2514439749667585,16.6740716664962,93.9078015719744,122.08014204356672
422,2025-04-15,38,0.9968092506155296,5.502387063397724,0.9170645105662871,12.838903147928022,0.8641569426490014,19.258354721892033,6.190185446322438,4.126790297548293,6.877983829247155,1.0757872143181446,15.590096679626884,3.2188964320876683,16.507161190193173,92.96776747577682,120.85809771850988
423,2025-04-15,39,1.0002687616419808,5.521483564263734,0.9202472607106222,12.883461649948712,0.8671560725927018,19.325192474923067,6.211669009796699,4.141112673197801,6.9018544553296675,1.0795208250643837,15.64420343208058,3.230067885094284,16.564450692791205,93.29041999579347,121.27754599453151
424,2025-04-15,40,0.9992748193415752,5.515997002765496,0.9193328337942491,12.87065967311949,0.8662944010753503,19.305989509679232,6.205496628111181,4.136997752074122,6.89499625345687,1.0784481319509462,15.628658174502238,3.226858246617815,16.54799100829649,93.19771961544349,121.15703550007653
425,2025-04-15,41,0.9829212187683007,5.42572512760102,0.9042875212668366,12.660025297735714,0.8521170873475961,18.99003794660357,6.103940768551147,4.0692938457007655,6.782156409501275,1.0607988230245584,15.372887861536224,3.1740491996465967,16.277175382803062,91.67249527131837,119.17424385271389
426,2025-04-15,42,0.9561478690075217,5.27793623692152,0.8796560394869198,12.31518455281688,0.8289066525934438,18.47277682922532,5.937678266536709,3.9584521776911403,6.5974202961519,1.0319042001673484,14.95415267127764,3.087592698599089,15.833808710764561,89.17546933223248,115.92811013190223
427,2025-04-15,43,0.9330693848189678,5.150543004200703,0.8584238340334504,12.017933676468306,0.8088993820699821,18.026900514702458,5.794360879725789,3.8629072531505275,6.4381787552508785,1.0069971899238552,14.593205178568658,3.013067657457411,15.45162901260211,87.02304633815413,113.12996023960038
428,2025-04-15,44,0.9260055779758947,5.111550790426939,0.851925131737823,11.926951844329524,0.8027756049067948,17.890427766494284,5.750494639230305,3.8336630928202045,6.389438488033673,0.9993737122309079,14.482727239542992,2.9902572123997593,15.334652371280818,86.36423789343404,112.27350926146426
429,2025-04-15,45,0.9349925918346806,5.161159106927437,0.8601931844879062,12.042704582830687,0.8105666546136039,18.06405687424603,5.806303995293366,3.8708693301955783,6.451448883659297,1.009072774110813,14.623284136294405,3.019278077552551,15.483477320782313,87.202414920994,113.3631393972922
430,2025-04-15,46,0.9435099534252049,5.208174942907132,0.8680291571511884,12.152408200116641,0.8179505519309277,18.22861230017496,5.859196810770522,3.906131207180349,6.5102186786339145,1.0182649728119713,14.756495671570205,3.046782341600672,15.624524828721396,87.99678966356988,114.39582656264085
431,2025-04-15,47,0.9401643679489755,5.189707311078346,0.8649512185130575,12.109317059182805,0.8150501866757657,18.163975588774207,5.838420724963137,3.892280483308759,6.4871341388479316,1.014654314024933,14.704170714721977,3.0359787769808317,15.569121933235037,87.68476245030679,113.99019118539884
432,2025-04-15,48,0.9273125513335889,5.1187652833614115,0.8531275472269018,11.943785661176626,0.8039086502715036,17.91567849176494,5.758610943781586,3.839073962521059,6.398456604201764,1.0007842380930962,14.50316830285733,2.9944776907664252,15.356295850084235,86.48613322610689,112.43197319393896
433,2025-04-15,49,0.9185987262942125,5.070664969144053,0.8451108281906754,11.831551594669458,0.796354434256598,17.747327392004184,5.704498090287059,3.80299872685804,6.3383312114300665,0.9913800099929078,14.366884079241483,2.966339006949271,15.21199490743216,85.67343525045597,111.37546582559276
434,2025-04-15,50,0.9336935446516309,5.153988366477003,0.8589980610795004,12.025972855113007,0.8094404806326062,18.03895928266951,5.798236912286627,3.8654912748577526,6.442485458096254,1.0076708024201833,14.602967038351508,3.0150831943890464,15.46196509943101,87.08125882580401,113.20563647354523
435,2025-04-15,51,0.9789368892980629,5.403731628925308,0.9006219381542178,12.60870713415905,0.8486629801837822,18.913060701238575,6.0791980825409695,4.052798721693981,6.754664536156635,1.0564988120655248,15.310572948621704,3.161183002921305,16.211194886775925,91.30089537343699,118.69116398546808
436,2025-04-15,52,1.0355769105775017,5.716384546387809,0.9527307577313014,13.338230608238222,0.8977655217083418,20.007345912357334,6.430932614686284,4.2872884097908575,7.145480682984762,1.1176264658001807,16.196422881432127,3.3440849596368687,17.14915363916343,96.58344699991753,125.55848109989279
437,2025-04-15,53,1.0716980736668789,5.915773366641171,0.9859622277735285,13.8034711888294,0.929079791555825,20.7052067832441,6.655245037471317,4.436830024980879,7.394716708301464,1.1566095364266393,16.761357872149986,3.460727419485085,17.747320099923517,99.95230005678292,129.93799007381782
438,2025-04-15,54,1.0722857730961777,5.919017467490901,0.9865029112484834,13.81104075747877,0.9295892817533786,20.716561136218154,6.658894650927262,4.439263100618176,7.398771834363626,1.1572437997337979,16.77054949122422,3.462625218482177,17.757052402472706,100.00711205201166,130.00924566761515
439,2025-04-15,55,1.0492658369176637,5.7919474197855045,0.9653245699642505,13.514543979499509,0.9096327678509285,20.271815969249264,6.51594084725869,4.343960564839128,7.23993427473188,1.1323999763042172,16.41051768939226,3.3882892405745197,17.375842259356514,97.86014955880667,127.21819442644869
440,2025-04-15,56,1.0324313817492965,5.699021227256117,0.9498368712093527,13.29771619693094,0.895038590178044,19.94657429539641,6.41139888066313,4.274265920442088,7.123776534070146,1.1142317143032792,16.147226810558998,3.333927417944828,17.09706368176835,96.29007814072169,125.1771015829382
441,2025-04-15,57,1.0460263564993404,5.774065487876359,0.9623442479793931,13.472819471711505,0.9068243875190435,20.209229207567258,6.495823673860903,4.33054911590727,7.217581859845449,1.1289038293604419,16.359852215649685,3.3778283104076703,17.32219646362908,97.55801827131407,126.82542375270829
442,2025-04-15,58,1.0851410772284078,5.989978746300811,0.9983297910501351,13.976617074701894,0.9407338415664735,20.964925612052838,6.738726089588411,4.492484059725609,7.487473432876015,1.17111763950112,16.9716064478523,3.5041375665859746,17.969936238902434,101.20606654070403,131.56788650291523
443,2025-04-15,59,1.1173718624376652,6.167892680655912,1.027982113442652,14.39174958819713,0.9686754530517298,21.58762438229569,6.9388792657379,4.625919510491935,7.70986585081989,1.2059020946154186,17.475695928525084,3.6082172181837087,18.50367804196774,104.2120821279848,135.47570676638023
444,2025-04-15,60,1.1145312271274475,6.15221237374351,1.0253687289572515,14.355162205401523,0.9662128407481795,21.532743308102287,6.921238920461447,4.614159280307633,7.690265467179388,1.2028363935844684,17.431268392273278,3.5990442386399533,18.456637121230532,103.94714927062947,135.13129405181832
445,2025-04-15,61,1.0844653444193921,5.986248701195045,0.9977081168658407,13.967913636121772,0.9401480332005038,20.951870454182657,6.734529788844424,4.489686525896284,7.482810876493806,1.1703883678618516,16.961037986719294,3.501955490199101,17.958746103585135,101.14304408116573,131.48595730551546
