day,sample,slot,timestamp,source_voltage_pu,anchor_generation_control_mode,forensic_replay_control_mode,anchor_control_converged,tap_reg1a,tap_reg2a,tap_reg3a,tap_reg3c,tap_reg4a,tap_reg4b,tap_reg4c,capacitor_c83,capacitor_c88a,capacitor_c90b,capacitor_c92c
2025-02-04,VIOLATION,74,2025-02-04T18:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0437500000000004,0.9937499999999999,1.0062499999999999,0.9937499999999999,1.0562500000000001,1.03125,1.0375,1,1,1,1
2025-02-04,VIOLATION,75,2025-02-04T19:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0437500000000004,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.0562500000000001,1.025,1.0375,1,1,1,1
2025-02-04,VIOLATION,76,2025-02-04T19:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0437500000000004,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.0562500000000001,1.025,1.0375,1,1,1,1
2025-02-04,VIOLATION,77,2025-02-04T19:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0437500000000004,0.9874999999999999,0.9999999999999999,0.9874999999999999,1.05,1.0187499999999998,1.03125,1,1,1,1
2025-02-04,VIOLATION,78,2025-02-04T19:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0375000000000003,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.05,1.0187499999999998,1.03125,1,1,1,1
2025-02-04,VIOLATION,79,2025-02-04T20:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0375000000000003,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.05,1.0187499999999998,1.03125,1,1,1,1
2025-02-04,VIOLATION,80,2025-02-04T20:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0375000000000003,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.05,1.0187499999999998,1.03125,1,1,1,1
2025-02-04,VIOLATION,81,2025-02-04T20:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0375000000000003,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.05,1.0187499999999998,1.03125,1,1,1,1
2025-02-04,VIOLATION,82,2025-02-04T20:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0375000000000003,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.04375,1.0187499999999998,1.03125,1,1,1,1
2025-02-04,VIOLATION,83,2025-02-04T21:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0375000000000003,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.04375,1.0187499999999998,1.03125,1,1,1,1
2025-02-04,VIOLATION,84,2025-02-04T21:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0312500000000002,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.04375,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,85,2025-02-04T21:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0312500000000002,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.04375,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,86,2025-02-04T21:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0312500000000002,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.04375,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,87,2025-02-04T22:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0312500000000002,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.04375,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,88,2025-02-04T22:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0312500000000002,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.0374999999999999,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,89,2025-02-04T22:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.0374999999999999,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,90,2025-02-04T22:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.0374999999999999,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,91,2025-02-04T23:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.0374999999999999,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,92,2025-02-04T23:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.0374999999999999,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,93,2025-02-04T23:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.0374999999999999,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,94,2025-02-04T23:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.0374999999999999,1.0187499999999998,1.025,1,1,1,1
2025-02-04,VIOLATION,95,2025-02-05T00:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,0.9874999999999999,0.9999999999999999,0.9937499999999999,1.0374999999999999,1.0187499999999998,1.025,1,1,1,1
2025-02-05,CONTROL,0,2025-02-05T00:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0125,1.0062499999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,1,2025-02-05T00:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0125,1.0062499999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,2,2025-02-05T00:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,1.0062499999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,3,2025-02-05T01:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,1.0062499999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,4,2025-02-05T01:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,1.0062499999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,5,2025-02-05T01:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,1.0062499999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,6,2025-02-05T01:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,7,2025-02-05T02:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,8,2025-02-05T02:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,9,2025-02-05T02:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,10,2025-02-05T02:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,11,2025-02-05T03:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,12,2025-02-05T03:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,13,2025-02-05T03:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,14,2025-02-05T03:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,15,2025-02-05T04:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,16,2025-02-05T04:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,17,2025-02-05T04:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,18,2025-02-05T04:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,19,2025-02-05T05:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,20,2025-02-05T05:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,21,2025-02-05T05:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0062499999999999,0.9999999999999999,1.0375,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,22,2025-02-05T05:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0125,1.0062499999999999,1.0437500000000002,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,23,2025-02-05T06:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0125,1.00625,1.0125,1.0062499999999999,1.0437500000000002,1.025,1.03125,1,1,1,1
2025-02-05,CONTROL,24,2025-02-05T06:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.00625,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.025,1.0375,1,1,1,1
2025-02-05,CONTROL,25,2025-02-05T06:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.00625,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.025,1.0375,1,1,1,1
2025-02-05,CONTROL,26,2025-02-05T06:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.00625,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.025,1.0375,1,1,1,1
2025-02-05,CONTROL,27,2025-02-05T07:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.00625,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.025,1.0375,1,1,1,1
2025-02-05,CONTROL,28,2025-02-05T07:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.00625,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.025,1.0375,1,1,1,1
2025-02-05,CONTROL,29,2025-02-05T07:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.00625,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.025,1.0375,1,1,1,1
2025-02-05,CONTROL,30,2025-02-05T07:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.00625,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.025,1.0375,1,1,1,1
2025-02-05,CONTROL,31,2025-02-05T08:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.00625,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.025,1.0375,1,1,1,1
2025-02-05,CONTROL,32,2025-02-05T08:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.025,1.0375,1,1,1,1
2025-02-05,CONTROL,33,2025-02-05T08:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,34,2025-02-05T08:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,35,2025-02-05T09:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,36,2025-02-05T09:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,37,2025-02-05T09:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,38,2025-02-05T09:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,39,2025-02-05T10:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0437500000000002,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,40,2025-02-05T10:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0437500000000002,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,41,2025-02-05T10:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0437500000000002,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,42,2025-02-05T10:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0437500000000002,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,43,2025-02-05T11:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0437500000000002,1.03125,1.0375,1,1,1,1
2025-02-05,CONTROL,44,2025-02-05T11:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0437500000000002,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,45,2025-02-05T11:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0437500000000002,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,46,2025-02-05T11:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,0.9999999999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,47,2025-02-05T12:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,0.9999999999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,48,2025-02-05T12:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,0.9999999999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,49,2025-02-05T12:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,0.9999999999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,50,2025-02-05T12:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,0.9999999999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,51,2025-02-05T13:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,0.9999999999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,52,2025-02-05T13:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,0.9999999999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,53,2025-02-05T13:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,0.9999999999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,54,2025-02-05T13:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,0.9999999999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,55,2025-02-05T14:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,0.9999999999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,56,2025-02-05T14:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,57,2025-02-05T14:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9937499999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,58,2025-02-05T14:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,59,2025-02-05T15:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,60,2025-02-05T15:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0375,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,61,2025-02-05T15:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0437500000000002,1.03125,1.03125,1,1,1,1
2025-02-05,CONTROL,62,2025-02-05T15:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0062499999999999,0.9999999999999999,1.0437500000000002,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,63,2025-02-05T16:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.01875,1.0,1.0125,0.9999999999999999,1.0437500000000002,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,64,2025-02-05T16:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,65,2025-02-05T16:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,66,2025-02-05T16:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,67,2025-02-05T17:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,1.0,1.0062499999999999,0.9999999999999999,1.0500000000000003,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,68,2025-02-05T17:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,1.0,1.0125,0.9999999999999999,1.0500000000000003,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,69,2025-02-05T17:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,1.0,1.0125,0.9999999999999999,1.0500000000000003,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,70,2025-02-05T17:45:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,1.0,1.0125,0.9999999999999999,1.0562500000000004,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,71,2025-02-05T18:00:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,1.0,1.0125,0.9999999999999999,1.0562500000000004,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,72,2025-02-05T18:15:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,1.0,1.0125,0.9999999999999999,1.0562500000000004,1.0375,1.0375,1,1,1,1
2025-02-05,CONTROL,73,2025-02-05T18:30:00+10:00,1.0,STATIC_NATIVE_MAXCONTROLITER_100,FROZEN_ANCHOR_STATE_CONTROL_OFF,True,1.0250000000000001,1.0,1.0125,0.9999999999999999,1.0562500000000004,1.0375,1.0375,1,1,1,1
