job_identifier,field,field_value_origin,available_at,used_at,permitted_or_forbidden,reason
7716631,partition,PR1 submit event,2025-03-31T11:00:56+00:00,2025-03-31T11:00:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716631,submit_time,PR1 submit event,2025-03-31T11:00:56+00:00,2025-03-31T11:00:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716631,nodes_req,PR1 submit event,2025-03-31T11:00:56+00:00,2025-03-31T11:00:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716631,processors_req,PR1 submit event,2025-03-31T11:00:56+00:00,2025-03-31T11:00:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716631,memory_req,PR1 submit event,2025-03-31T11:00:56+00:00,2025-03-31T11:00:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716631,wallclock_req,PR1 submit event,2025-03-31T11:00:56+00:00,2025-03-31T11:00:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716631,qos,PR1 submit event,2025-03-31T11:00:56+00:00,2025-03-31T11:00:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716631,gpus_requested,PR1 submit event,2025-03-31T11:00:56+00:00,2025-03-31T11:00:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716630,id,PR1 submit event,2025-03-31T11:00:51+00:00,2025-03-31T11:00:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716630,job_id,PR1 submit event,2025-03-31T11:00:51+00:00,2025-03-31T11:00:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716630,partition,PR1 submit event,2025-03-31T11:00:51+00:00,2025-03-31T11:00:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716630,submit_time,PR1 submit event,2025-03-31T11:00:51+00:00,2025-03-31T11:00:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716630,nodes_req,PR1 submit event,2025-03-31T11:00:51+00:00,2025-03-31T11:00:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716630,processors_req,PR1 submit event,2025-03-31T11:00:51+00:00,2025-03-31T11:00:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716630,memory_req,PR1 submit event,2025-03-31T11:00:51+00:00,2025-03-31T11:00:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716630,wallclock_req,PR1 submit event,2025-03-31T11:00:51+00:00,2025-03-31T11:00:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716630,qos,PR1 submit event,2025-03-31T11:00:51+00:00,2025-03-31T11:00:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716630,gpus_requested,PR1 submit event,2025-03-31T11:00:51+00:00,2025-03-31T11:00:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716629,id,PR1 submit event,2025-03-31T11:00:46+00:00,2025-03-31T11:00:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716629,job_id,PR1 submit event,2025-03-31T11:00:46+00:00,2025-03-31T11:00:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716629,partition,PR1 submit event,2025-03-31T11:00:46+00:00,2025-03-31T11:00:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716629,submit_time,PR1 submit event,2025-03-31T11:00:46+00:00,2025-03-31T11:00:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716629,nodes_req,PR1 submit event,2025-03-31T11:00:46+00:00,2025-03-31T11:00:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716629,processors_req,PR1 submit event,2025-03-31T11:00:46+00:00,2025-03-31T11:00:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716629,memory_req,PR1 submit event,2025-03-31T11:00:46+00:00,2025-03-31T11:00:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716629,wallclock_req,PR1 submit event,2025-03-31T11:00:46+00:00,2025-03-31T11:00:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716629,qos,PR1 submit event,2025-03-31T11:00:46+00:00,2025-03-31T11:00:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716629,gpus_requested,PR1 submit event,2025-03-31T11:00:46+00:00,2025-03-31T11:00:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716628,id,PR1 submit event,2025-03-31T11:00:41+00:00,2025-03-31T11:00:41+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716628,job_id,PR1 submit event,2025-03-31T11:00:41+00:00,2025-03-31T11:00:41+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716628,partition,PR1 submit event,2025-03-31T11:00:41+00:00,2025-03-31T11:00:41+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716628,submit_time,PR1 submit event,2025-03-31T11:00:41+00:00,2025-03-31T11:00:41+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716628,nodes_req,PR1 submit event,2025-03-31T11:00:41+00:00,2025-03-31T11:00:41+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716628,processors_req,PR1 submit event,2025-03-31T11:00:41+00:00,2025-03-31T11:00:41+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716628,memory_req,PR1 submit event,2025-03-31T11:00:41+00:00,2025-03-31T11:00:41+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716628,wallclock_req,PR1 submit event,2025-03-31T11:00:41+00:00,2025-03-31T11:00:41+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716628,qos,PR1 submit event,2025-03-31T11:00:41+00:00,2025-03-31T11:00:41+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716628,gpus_requested,PR1 submit event,2025-03-31T11:00:41+00:00,2025-03-31T11:00:41+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716627,id,PR1 submit event,2025-03-31T11:00:36+00:00,2025-03-31T11:00:36+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716627,job_id,PR1 submit event,2025-03-31T11:00:36+00:00,2025-03-31T11:00:36+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716627,partition,PR1 submit event,2025-03-31T11:00:36+00:00,2025-03-31T11:00:36+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716627,submit_time,PR1 submit event,2025-03-31T11:00:36+00:00,2025-03-31T11:00:36+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716627,nodes_req,PR1 submit event,2025-03-31T11:00:36+00:00,2025-03-31T11:00:36+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716627,processors_req,PR1 submit event,2025-03-31T11:00:36+00:00,2025-03-31T11:00:36+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716627,memory_req,PR1 submit event,2025-03-31T11:00:36+00:00,2025-03-31T11:00:36+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716627,wallclock_req,PR1 submit event,2025-03-31T11:00:36+00:00,2025-03-31T11:00:36+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716627,qos,PR1 submit event,2025-03-31T11:00:36+00:00,2025-03-31T11:00:36+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716627,gpus_requested,PR1 submit event,2025-03-31T11:00:36+00:00,2025-03-31T11:00:36+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716626,id,PR1 submit event,2025-03-31T11:00:31+00:00,2025-03-31T11:00:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716626,job_id,PR1 submit event,2025-03-31T11:00:31+00:00,2025-03-31T11:00:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716626,partition,PR1 submit event,2025-03-31T11:00:31+00:00,2025-03-31T11:00:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716626,submit_time,PR1 submit event,2025-03-31T11:00:31+00:00,2025-03-31T11:00:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716626,nodes_req,PR1 submit event,2025-03-31T11:00:31+00:00,2025-03-31T11:00:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716626,processors_req,PR1 submit event,2025-03-31T11:00:31+00:00,2025-03-31T11:00:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716626,memory_req,PR1 submit event,2025-03-31T11:00:31+00:00,2025-03-31T11:00:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716626,wallclock_req,PR1 submit event,2025-03-31T11:00:31+00:00,2025-03-31T11:00:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716626,qos,PR1 submit event,2025-03-31T11:00:31+00:00,2025-03-31T11:00:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716626,gpus_requested,PR1 submit event,2025-03-31T11:00:31+00:00,2025-03-31T11:00:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716625,id,PR1 submit event,2025-03-31T11:00:26+00:00,2025-03-31T11:00:26+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716625,job_id,PR1 submit event,2025-03-31T11:00:26+00:00,2025-03-31T11:00:26+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716625,partition,PR1 submit event,2025-03-31T11:00:26+00:00,2025-03-31T11:00:26+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716625,submit_time,PR1 submit event,2025-03-31T11:00:26+00:00,2025-03-31T11:00:26+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716625,nodes_req,PR1 submit event,2025-03-31T11:00:26+00:00,2025-03-31T11:00:26+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716625,processors_req,PR1 submit event,2025-03-31T11:00:26+00:00,2025-03-31T11:00:26+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716625,memory_req,PR1 submit event,2025-03-31T11:00:26+00:00,2025-03-31T11:00:26+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716625,wallclock_req,PR1 submit event,2025-03-31T11:00:26+00:00,2025-03-31T11:00:26+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716625,qos,PR1 submit event,2025-03-31T11:00:26+00:00,2025-03-31T11:00:26+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716625,gpus_requested,PR1 submit event,2025-03-31T11:00:26+00:00,2025-03-31T11:00:26+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716624,id,PR1 submit event,2025-03-31T11:00:21+00:00,2025-03-31T11:00:21+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716624,job_id,PR1 submit event,2025-03-31T11:00:21+00:00,2025-03-31T11:00:21+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716624,partition,PR1 submit event,2025-03-31T11:00:21+00:00,2025-03-31T11:00:21+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716624,submit_time,PR1 submit event,2025-03-31T11:00:21+00:00,2025-03-31T11:00:21+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716624,nodes_req,PR1 submit event,2025-03-31T11:00:21+00:00,2025-03-31T11:00:21+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716624,processors_req,PR1 submit event,2025-03-31T11:00:21+00:00,2025-03-31T11:00:21+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716624,memory_req,PR1 submit event,2025-03-31T11:00:21+00:00,2025-03-31T11:00:21+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716624,wallclock_req,PR1 submit event,2025-03-31T11:00:21+00:00,2025-03-31T11:00:21+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716624,qos,PR1 submit event,2025-03-31T11:00:21+00:00,2025-03-31T11:00:21+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716624,gpus_requested,PR1 submit event,2025-03-31T11:00:21+00:00,2025-03-31T11:00:21+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716623,id,PR1 submit event,2025-03-31T11:00:16+00:00,2025-03-31T11:00:16+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716623,job_id,PR1 submit event,2025-03-31T11:00:16+00:00,2025-03-31T11:00:16+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716623,partition,PR1 submit event,2025-03-31T11:00:16+00:00,2025-03-31T11:00:16+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716623,submit_time,PR1 submit event,2025-03-31T11:00:16+00:00,2025-03-31T11:00:16+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716623,nodes_req,PR1 submit event,2025-03-31T11:00:16+00:00,2025-03-31T11:00:16+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716623,processors_req,PR1 submit event,2025-03-31T11:00:16+00:00,2025-03-31T11:00:16+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716623,memory_req,PR1 submit event,2025-03-31T11:00:16+00:00,2025-03-31T11:00:16+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716623,wallclock_req,PR1 submit event,2025-03-31T11:00:16+00:00,2025-03-31T11:00:16+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716623,qos,PR1 submit event,2025-03-31T11:00:16+00:00,2025-03-31T11:00:16+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716623,gpus_requested,PR1 submit event,2025-03-31T11:00:16+00:00,2025-03-31T11:00:16+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716622,id,PR1 submit event,2025-03-31T11:00:11+00:00,2025-03-31T11:00:11+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716622,job_id,PR1 submit event,2025-03-31T11:00:11+00:00,2025-03-31T11:00:11+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716622,partition,PR1 submit event,2025-03-31T11:00:11+00:00,2025-03-31T11:00:11+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716622,submit_time,PR1 submit event,2025-03-31T11:00:11+00:00,2025-03-31T11:00:11+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716622,nodes_req,PR1 submit event,2025-03-31T11:00:11+00:00,2025-03-31T11:00:11+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716622,processors_req,PR1 submit event,2025-03-31T11:00:11+00:00,2025-03-31T11:00:11+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716622,memory_req,PR1 submit event,2025-03-31T11:00:11+00:00,2025-03-31T11:00:11+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716622,wallclock_req,PR1 submit event,2025-03-31T11:00:11+00:00,2025-03-31T11:00:11+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716622,qos,PR1 submit event,2025-03-31T11:00:11+00:00,2025-03-31T11:00:11+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716622,gpus_requested,PR1 submit event,2025-03-31T11:00:11+00:00,2025-03-31T11:00:11+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716621,id,PR1 submit event,2025-03-31T11:00:06+00:00,2025-03-31T11:00:06+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716621,job_id,PR1 submit event,2025-03-31T11:00:06+00:00,2025-03-31T11:00:06+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716621,partition,PR1 submit event,2025-03-31T11:00:06+00:00,2025-03-31T11:00:06+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716621,submit_time,PR1 submit event,2025-03-31T11:00:06+00:00,2025-03-31T11:00:06+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716621,nodes_req,PR1 submit event,2025-03-31T11:00:06+00:00,2025-03-31T11:00:06+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716621,processors_req,PR1 submit event,2025-03-31T11:00:06+00:00,2025-03-31T11:00:06+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716621,memory_req,PR1 submit event,2025-03-31T11:00:06+00:00,2025-03-31T11:00:06+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716621,wallclock_req,PR1 submit event,2025-03-31T11:00:06+00:00,2025-03-31T11:00:06+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716621,qos,PR1 submit event,2025-03-31T11:00:06+00:00,2025-03-31T11:00:06+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716621,gpus_requested,PR1 submit event,2025-03-31T11:00:06+00:00,2025-03-31T11:00:06+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716620,id,PR1 submit event,2025-03-31T11:00:01+00:00,2025-03-31T11:00:01+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716620,job_id,PR1 submit event,2025-03-31T11:00:01+00:00,2025-03-31T11:00:01+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716620,partition,PR1 submit event,2025-03-31T11:00:01+00:00,2025-03-31T11:00:01+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716620,submit_time,PR1 submit event,2025-03-31T11:00:01+00:00,2025-03-31T11:00:01+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716620,nodes_req,PR1 submit event,2025-03-31T11:00:01+00:00,2025-03-31T11:00:01+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716620,processors_req,PR1 submit event,2025-03-31T11:00:01+00:00,2025-03-31T11:00:01+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716620,memory_req,PR1 submit event,2025-03-31T11:00:01+00:00,2025-03-31T11:00:01+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716620,wallclock_req,PR1 submit event,2025-03-31T11:00:01+00:00,2025-03-31T11:00:01+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716620,qos,PR1 submit event,2025-03-31T11:00:01+00:00,2025-03-31T11:00:01+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716620,gpus_requested,PR1 submit event,2025-03-31T11:00:01+00:00,2025-03-31T11:00:01+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716619,id,PR1 submit event,2025-03-31T10:59:56+00:00,2025-03-31T10:59:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716619,job_id,PR1 submit event,2025-03-31T10:59:56+00:00,2025-03-31T10:59:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716619,partition,PR1 submit event,2025-03-31T10:59:56+00:00,2025-03-31T10:59:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716619,submit_time,PR1 submit event,2025-03-31T10:59:56+00:00,2025-03-31T10:59:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716619,nodes_req,PR1 submit event,2025-03-31T10:59:56+00:00,2025-03-31T10:59:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716619,processors_req,PR1 submit event,2025-03-31T10:59:56+00:00,2025-03-31T10:59:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716619,memory_req,PR1 submit event,2025-03-31T10:59:56+00:00,2025-03-31T10:59:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716619,wallclock_req,PR1 submit event,2025-03-31T10:59:56+00:00,2025-03-31T10:59:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716619,qos,PR1 submit event,2025-03-31T10:59:56+00:00,2025-03-31T10:59:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716619,gpus_requested,PR1 submit event,2025-03-31T10:59:56+00:00,2025-03-31T10:59:56+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716618,id,PR1 submit event,2025-03-31T10:59:51+00:00,2025-03-31T10:59:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716618,job_id,PR1 submit event,2025-03-31T10:59:51+00:00,2025-03-31T10:59:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716618,partition,PR1 submit event,2025-03-31T10:59:51+00:00,2025-03-31T10:59:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716618,submit_time,PR1 submit event,2025-03-31T10:59:51+00:00,2025-03-31T10:59:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716618,nodes_req,PR1 submit event,2025-03-31T10:59:51+00:00,2025-03-31T10:59:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716618,processors_req,PR1 submit event,2025-03-31T10:59:51+00:00,2025-03-31T10:59:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716618,memory_req,PR1 submit event,2025-03-31T10:59:51+00:00,2025-03-31T10:59:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716618,wallclock_req,PR1 submit event,2025-03-31T10:59:51+00:00,2025-03-31T10:59:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716618,qos,PR1 submit event,2025-03-31T10:59:51+00:00,2025-03-31T10:59:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716618,gpus_requested,PR1 submit event,2025-03-31T10:59:51+00:00,2025-03-31T10:59:51+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716617,id,PR1 submit event,2025-03-31T10:59:46+00:00,2025-03-31T10:59:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716617,job_id,PR1 submit event,2025-03-31T10:59:46+00:00,2025-03-31T10:59:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716617,partition,PR1 submit event,2025-03-31T10:59:46+00:00,2025-03-31T10:59:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716617,submit_time,PR1 submit event,2025-03-31T10:59:46+00:00,2025-03-31T10:59:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716617,nodes_req,PR1 submit event,2025-03-31T10:59:46+00:00,2025-03-31T10:59:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716617,processors_req,PR1 submit event,2025-03-31T10:59:46+00:00,2025-03-31T10:59:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716617,memory_req,PR1 submit event,2025-03-31T10:59:46+00:00,2025-03-31T10:59:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716617,wallclock_req,PR1 submit event,2025-03-31T10:59:46+00:00,2025-03-31T10:59:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716617,qos,PR1 submit event,2025-03-31T10:59:46+00:00,2025-03-31T10:59:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716617,gpus_requested,PR1 submit event,2025-03-31T10:59:46+00:00,2025-03-31T10:59:46+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716616,id,PR1 submit event,2025-03-31T10:59:40+00:00,2025-03-31T10:59:40+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7716616,job_id,PR1 submit event,2025-03-31T10:59:40+00:00,2025-03-31T10:59:40+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
