slot,role,location,PCC_bus,scheduled_P_kw,scheduled_Q_kvar,physical_P_kw,physical_Q_kvar,P_residual_kw,Q_residual_kvar
50,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
50,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611702182959,37.557456425583325,114.26612100143838,37.5574648459508,3.979608791837563e-06,8.420367471728696e-06
51,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.115347898170135,20.416327541783833,62.11534849364352,20.4163293880648,5.954733879320884e-07,1.8462809663333246e-06
51,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611702182959,37.557456425583325,114.26611784383906,37.55745922053617,8.220094684929791e-07,2.7949528416115754e-06
51,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.115347898170135,20.416327541783833,62.11535000018229,20.416331929425173,2.1020121536707848e-06,4.387641340031223e-06
51,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.3415129588868,46.128024606339544,140.34151789543233,46.12803471693355,4.936545536793346e-06,1.011059400468639e-05
51,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.26611702182959,37.557456425583325,114.26612080776134,37.5574644099492,3.785931752986471e-06,7.984365872459875e-06
51,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.115347898170135,20.416327541783833,62.11534890049448,20.416330353016285,1.0023243461887432e-06,2.811232452160084e-06
51,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.26611702182959,37.557456425583325,114.26612069009471,37.55746443892977,3.6682651227692986e-06,8.013346445068237e-06
51,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.115347898170135,20.416327541783833,62.11534945896762,20.416331483146003,1.560797485922194e-06,3.941362169967988e-06
51,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.26611702182959,37.557456425583325,114.26612111749759,37.55746453737136,4.09566800385619e-06,8.111788034170786e-06
51,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.115347898170135,20.416327541783833,62.115348574706395,20.416329576343713,6.765362599026048e-07,2.0345598805704412e-06
51,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.26611702182959,37.557456425583325,114.26612115461877,37.55746490677625,4.132789186428454e-06,8.481192921294678e-06
51,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
51,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611702017121,37.55745642503825,114.26383023815647,37.552821597753436,-0.0022867820147354223,-0.004634827284810683
52,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.11534789814291,20.416327541774884,62.11499544918459,20.415288237716744,-0.00035244895831709755,-0.0010393040581391233
52,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611702017121,37.55745642503825,114.26563185906369,37.55588187751141,-0.00048516110751961605,-0.0015745475268360565
52,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.11534789814291,20.416327541774884,62.1141295264959,20.41390890483899,-0.0012183716470062222,-0.0024186369358929483
52,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.34151299434768,46.128024617994974,140.33875742384396,46.12248711742584,-0.0027555705037229927,-0.005537500569133158
52,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.26611702017121,37.55745642503825,114.26390312889843,37.553038506756074,-0.002213891272774049,-0.004417918282172195
52,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.11534789814291,20.416327541774884,62.11475782572275,20.414760682080537,-0.0005900724201595153,-0.0015668596943463342
52,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.26611702017121,37.55745642503825,114.26398230054845,37.55302966444576,-0.0021347196227594623,-0.0044267605924872555
52,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.11534789814291,20.416327541774884,62.114435006474594,20.41414888181442,-0.0009128916683138755,-0.002178659960463847
52,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.26611702017121,37.55745642503825,114.263709850028,37.552960756231236,-0.0024071701432148984,-0.004495668807010134
52,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.11534789814291,20.416327541774884,62.11494519081855,20.415176959637094,-0.00040270732435487844,-0.0011505821377895131
52,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.26611702017121,37.55745642503825,114.26374387881833,37.55278832285312,-0.0023731413528764733,-0.004668102185128475
52,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
52,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.266117020508,37.55745642514894,114.26606722122575,37.557351283879356,-4.979928225168351e-05,-0.00010514126958582892
53,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.115347898132995,20.416327541771626,62.115340267270675,20.416304998861875,-7.630862320695542e-06,-2.254290975045592e-05
53,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.266117020508,37.55745642514894,114.26610639537704,37.557422530914664,-1.0625130968833219e-05,-3.389423427790916e-05
53,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.115347898132995,20.416327541771626,62.11532235429355,20.416273988980397,-2.5543839441866112e-05,-5.355279122909451e-05
53,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.34151303314286,46.12802463074633,140.34145777862432,46.1279015280449,-5.525451854282437e-05,-0.0001231027014299002
53,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.266117020508,37.55745642514894,114.2660671067509,37.55735578793298,-4.991375710972079e-05,-0.00010063721596509367
53,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.115347898132995,20.416327541771626,62.115335122188554,20.416292598552516,-1.2775944441045795e-05,-3.4943219109351276e-05
53,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.266117020508,37.55745642514894,114.26607067385089,37.55735667702981,-4.634665711478192e-05,-9.974811913338044e-05
53,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.115347898132995,20.416327541771626,62.1153281418402,20.41627830431731,-1.9756292793715602e-05,-4.923745431639759e-05
53,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.266117020508,37.55745642514894,114.26606085390094,37.55735319986441,-5.616660706664334e-05,-0.00010322528453343693
53,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.115347898132995,20.416327541771626,62.115339337804606,20.41630276108756,-8.560328389251026e-06,-2.4780684064751313e-05
53,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.266117020508,37.55745642514894,114.26606480398004,37.557350324715735,-5.221652796194576e-05,-0.00010610043320724571
53,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
53,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611702084497,37.5574564252597,114.26628401841836,37.55788819610005,0.00016699757338756172,0.0004317708403505094
54,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.11534789812313,20.416327541768382,62.11538700797891,20.416465962257895,3.910985577704196e-05,0.0001384204895131802
54,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611702084497,37.5574564252597,114.26617076978619,37.55766531527679,5.374894121246143e-05,0.00020889001709178956
54,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.11534789812313,20.416327541768382,62.115435295037265,20.416553696895022,8.739691413239825e-05,0.00022615512664003745
54,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.34151307205897,46.12802464353744,140.34170802531807,46.12854185857057,0.00019495325909701933,0.0005172150331347325
54,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.26611702084497,37.5574564252597,114.26628241705623,37.55787617344555,0.0001653962112584395,0.0004197481858483343
54,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.11534789812313,20.416327541768382,62.11540298551166,20.41650591285785,5.508738852455508e-05,0.00017837108946849867
54,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.26611702084497,37.5574564252597,114.26627521676451,37.557875085399914,0.00015819591953913914,0.0004186601402125234
54,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.11534789812313,20.416327541768382,62.11542037939111,20.416542648343757,7.248126797776422e-05,0.00021510657537504585
54,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.26611702084497,37.5574564252597,114.26629577624463,37.55788115229829,0.00017875539965928056,0.00042472703859175454
54,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.11534789812313,20.416327541768382,62.11539753720236,20.416495004139232,4.9639079229280014e-05,0.00016746237085030202
54,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.26611702084497,37.5574564252597,114.26628948000025,37.55789009716349,0.00017245915528008027,0.00043367190378518217
54,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
54,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.2661170211821,37.55745642537051,114.26612192280646,37.557465408327275,4.901624365061252e-06,8.982956764214123e-06
55,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.11534789811331,20.416327541765156,62.11534868242426,20.416329591311833,7.84310948631628e-07,2.0495466763748027e-06
55,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.2661170211821,37.55745642537051,114.26611806727044,37.55745949646939,1.0460883430596368e-06,3.0710988809801165e-06
55,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.11534789811331,20.416327541765156,62.11535046547347,20.416332001381654,2.5673601555809e-06,4.45961649830906e-06
55,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.34151311109642,46.128024656368424,140.3415166949552,46.128034386616065,3.5838587848502357e-06,9.730247640504786e-06
55,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.2661170211821,37.55745642537051,114.26612271601613,37.55746542692966,5.694834030123275e-06,9.001559149623972e-06
55,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.11534789811331,20.416327541765156,62.11534924172773,20.416330649090398,1.3436144143952333e-06,3.107325241558101e-06
55,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.2661170211821,37.55745642537051,114.26612195577869,37.55746509664167,4.93459658912343e-06,8.671271160665128e-06
55,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.11534789811331,20.416327541765156,62.11534999029964,20.416331799163153,2.092186328184198e-06,4.2573979968096864e-06
55,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.2661170211821,37.55745642537051,114.26612384721588,37.557465901278384,6.826033782658669e-06,9.475907873479628e-06
55,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.11534789811331,20.416327541765156,62.115348796272016,20.416329820240566,8.981587029666116e-07,2.2784754101223825e-06
55,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.2661170211821,37.55745642537051,114.26612222962072,37.55746552912421,5.208438622616995e-06,9.103753697559114e-06
55,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
55,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611702151939,37.55745642548137,114.26568695687737,37.556512965716834,-0.00043006464201766903,-0.0009434597645352483
56,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.115347898103536,20.41632754176194,62.11528158594835,20.4161213597529,-6.631215518382305e-05,-0.0002061820090411004
56,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611702151939,37.55745642548137,114.26602567034844,37.557146836169906,-9.135117095127043e-05,-0.0003095893114632986
56,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.115347898103536,20.41632754176194,62.11512779585628,20.415853807928954,-0.000220102247254772,-0.00047373383298676686
56,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.34151315025562,46.12802466923943,140.3411185652579,46.126957076967024,-0.00039458499773559197,-0.0010675922724061593
56,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.26611702151939,37.55745642548137,114.26565048197182,37.556535428497824,-0.0004665395475740297,-0.000920996983545308
56,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.115347898103536,20.41632754176194,62.11523544291184,20.416007490148193,-0.00011245519169733598,-0.0003200516137482623
56,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.26611702151939,37.55745642548137,114.2657035604545,37.556556786904466,-0.0004134610648947046,-0.0008996385769037829
56,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.115347898103536,20.41632754176194,62.11517393889723,20.41588298172149,-0.00017395920630747241,-0.00044456004044945985
56,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.26611702151939,37.55745642548137,114.26556814189183,37.556499335473205,-0.0005488796275585628,-0.0009570900081641298
56,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.115347898103536,20.41632754176194,62.1152739898864,20.416101838502932,-7.390821713926243e-05,-0.0002257032590087249
56,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.26611702151939,37.55745642548137,114.2656613041265,37.55650229421747,-0.0004557173928958491,-0.0009541312638958743
56,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
56,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
