day,policy,mess_id,previous_origin,previous_destination,previous_departure_slot,previous_planned_connection_ready_slot,previous_actual_arrival_slot,previous_actual_connection_ready_slot,next_planned_departure_slot,collision_magnitude_slots,planned_safe_eta_seconds,planned_q50_eta_seconds,planned_q90_eta_seconds,actual_eta_seconds,actual_eta_late_vs_safe,actual_eta_late_vs_q50,actual_eta_late_vs_q90,eta_delay_vs_safe_seconds,ready_delay_slots,planned_arrival_slot_safe,physical_arrival_slot_boundary_crossing,connection_ready_slot_boundary_crossing,classification,frozen_command_source,actual_moves_source,actual_final_actuator
2025-05-23,B2,MESS02,STA12,STA04,20,24,22.64084538344248,24,,0,2433.327766418457,2335.786376953125,2457.57568359375,2376.7608450982298,False,True,False,-56.566921320227266,0,22.70369751824273,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-23\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-23\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-23\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-23,B3,MESS01,STA01,STA02,23,25,23.595709675121274,25,,0,612.8041458129884,515.2627563476562,542.12890625,536.1387076091451,False,True,False,-76.66543820384334,0,23.680893495347764,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-23\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-23\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-23\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-23,B3,MESS02,STA12,STA04,20,24,22.64084538344248,24,,0,2433.327766418457,2335.786376953125,2457.57568359375,2376.7608450982298,False,True,False,-56.566921320227266,0,22.70369751824273,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-23\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-23\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-23\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-24,B2,MESS01,STA01,IDC05,23,25,23.832698343667168,25,,0,875.9435653686525,778.4021759033203,818.9885406494141,749.4285093004527,False,False,False,-126.51505606819978,0,23.973270628187393,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-24\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-24\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-24\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-24,B2,MESS02,STA12,IDC12,53,57,55.96350068001687,57,,0,2964.390322113037,2776.079849243164,2923.523994445801,2667.150612015186,False,False,False,-297.239710097851,0,56.293767024570045,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-24\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-24\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-24\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-24,B2,MESS03,STA08,STA03,41,44,43.030807284990175,44,,0,2066.1177978515625,1877.2812805175781,1976.4116821289062,1827.7265564911554,False,False,False,-238.3912413604071,0,43.29568644205729,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-24\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-24\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-24\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-24,B3,MESS01,STA01,IDC05,59,61,59.87574169614983,61,,0,1015.2718833923341,826.9614105224609,870.8832702636719,788.1675265348458,False,False,False,-227.10435685748826,0,60.128079870435926,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-24\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-24\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-24\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-24,B3,MESS02,STA12,IDC05,22,26,24.597262388647316,26,,0,2422.791877746582,2325.25048828125,2446.490478515625,2337.5361497825834,False,True,False,-85.25572796399865,0,24.69199097527398,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-24\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-24\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-24\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-25,B2,MESS01,STA01,STA03,39,42,40.10541829223708,41,,0,1251.402397155762,1062.5658798217773,1118.6750030517578,994.8764630133754,False,False,False,-256.5259341423865,-1,40.39044710795085,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-25\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-25\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-25\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-25,B2,MESS02,STA12,STA11,51,53,51.88378912812276,53,,0,988.2684883117677,799.9580154418945,842.4456939697266,795.4102153104795,False,False,False,-192.85827300128813,0,52.09807609812419,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-25\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-25\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-25\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-25,B3,MESS01,STA01,STA03,41,44,42.115077003788315,43,,0,1271.5066833496096,1082.670166015625,1139.8408813476562,1003.5693034094847,False,False,False,-267.93737994012486,-1,42.41278520372179,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-25\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-25\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-25\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-25,B3,MESS02,STA12,STA11,51,53,51.88378912812276,53,,0,988.2684883117677,799.9580154418945,842.4456939697266,795.4102153104795,False,False,False,-192.85827300128813,0,52.09807609812419,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-25\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-25\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-25\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-26,B2,MESS01,STA01,STA02,23,25,23.593036417421338,25,,0,572.5749282836915,475.0335388183594,499.80206298828125,533.7327756792057,False,True,True,-38.84215260448582,0,23.636194364759657,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-26\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-26\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-26\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-26,B2,MESS02,STA12,IDC05,40,44,42.77646921115504,44,,0,2743.115203857422,2554.2786865234375,2689.158203125,2498.8222900395326,False,False,False,-244.29291381788926,0,43.0479057820638,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-26\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-26\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-26\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-26,B3,MESS01,STA01,STA02,23,25,23.593036417421338,25,,0,572.5749282836915,475.0335388183594,499.80206298828125,533.7327756792057,False,True,True,-38.84215260448582,0,23.636194364759657,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-26\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-26\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-26\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-26,B3,MESS02,STA12,IDC05,40,44,42.77646921115504,44,,0,2743.115203857422,2554.2786865234375,2689.158203125,2498.8222900395326,False,False,False,-244.29291381788926,0,43.0479057820638,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-26\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-26\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-26\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-27,B2,MESS01,STA01,IDC05,21,23,21.861304272946878,23,,0,988.5968856811525,891.0554962158203,937.5156860351562,775.1738456521915,False,False,False,-213.42304002896094,0,22.098440984090168,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-27\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-27\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-27\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-27,B2,MESS02,STA12,IDC05,41,45,43.62221908537438,45,,0,2864.140350341797,2675.3038330078125,2816.573974609375,2359.9971768369433,False,False,False,-504.1431735048536,0,44.182378167046444,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-27\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-27\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-27\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-27,B3,MESS01,STA01,IDC05,21,23,21.861304272946878,23,,0,988.5968856811525,891.0554962158203,937.5156860351562,775.1738456521915,False,False,False,-213.42304002896094,0,22.098440984090168,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-27\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-27\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-27\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-27,B3,MESS02,STA12,IDC05,41,45,43.62221908537438,45,,0,2864.140350341797,2675.3038330078125,2816.573974609375,2359.9971768369433,False,False,False,-504.1431735048536,0,44.182378167046444,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-27\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-27\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-27\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-28,B2,MESS01,STA01,STA02,23,25,23.61060343872054,25,,0,630.1544876098634,532.6130981445312,560.3838500976562,549.5430948484847,False,True,False,-80.61139276137874,0,23.700171652899847,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-28\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-28\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-28\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-28,B3,MESS01,STA01,STA02,23,25,23.61060343872054,25,,0,630.1544876098634,532.6130981445312,560.3838500976562,549.5430948484847,False,True,False,-80.61139276137874,0,23.700171652899847,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-28\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-28\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-28\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-28,B3,MESS02,STA12,IDC05,44,48,46.833310762235875,48,,0,2739.025848388672,2550.1893310546875,2684.8529052734375,2549.979686012287,False,False,False,-189.04616237638493,0,47.04336205376519,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-28\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-28\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-28\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-29,B2,MESS01,STA01,IDC05,22,24,22.96649567497478,24,,0,979.7733535766603,882.2319641113281,928.2320861816406,869.8461074773022,False,False,False,-109.92724609935806,0,23.088637059529624,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-29\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-29\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-29\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-29,B2,MESS02,STA12,STA05,10,13,11.868483268700778,13,,0,1899.150733947754,1801.6093444824219,1895.5462799072266,1681.6349418307004,False,False,False,-217.51579211705348,0,12.11016748216417,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-29\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-29\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-29\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-29,B3,MESS01,STA01,STA02,23,25,23.59367257959114,25,,0,626.5995559692384,529.0581665039062,556.6435546875,534.3053216320251,False,True,False,-92.29423433721331,0,23.69622172885471,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-29\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-29\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-29\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-29,B3,MESS02,STA12,IDC05,8,12,10.614240378047526,12,,0,2354.981948852539,2257.440559387207,2375.144874572754,2352.8163402427745,False,True,False,-2.165608609764604,0,10.616646609836154,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-29\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-29\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-29\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-30,B2,MESS01,STA01,IDC05,21,23,21.954993420219367,23,,0,967.9998855590821,870.45849609375,915.8446960449219,859.4940781974285,False,False,False,-108.50580736165364,0,22.07555542839898,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-30\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-30\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-30\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-30,B3,MESS01,STA01,STA11,21,25,23.588497934427412,25,,0,2425.4379348754883,2327.8965454101562,2449.2744750976562,2329.648140984671,False,True,False,-95.78979389081724,0,23.694931038750543,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_may\loop_wall_v4\2025-05-30\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\common_inputs\2025-05-30\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_actual_eta95_qsafe_robust_v2_perf1\replays\2025-05-30\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-31,B2,MESS01,STA01,STA12,46,50,49.227253109066304,50,,0,2968.0880432128906,2779.2515258789062,2926.0108642578125,2904.5277981596714,False,True,False,-63.560245053219205,0,49.29787560356988,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_selective_actual_revision_v1\accepted_inputs\2025-05-31\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_selective_actual_revision_v1\common_inputs\2025-05-31\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_selective_actual_revision_v1\replays\2025-05-31\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-31,B2,MESS02,STA12,IDC05,52,56,54.75377000910286,56,,0,2692.4622062683106,2504.1517333984375,2637.1531982421875,2478.3930081925737,False,False,False,-214.06919807573695,0,54.991624673631456,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_selective_actual_revision_v1\accepted_inputs\2025-05-31\B2\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_selective_actual_revision_v1\common_inputs\2025-05-31\B2\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_selective_actual_revision_v1\replays\2025-05-31\B2\ETA95_QSAFE_ACTUAL\ACTUATOR.json
2025-05-31,B3,MESS01,STA01,STA12,59,63,62.19675816691492,63,,0,2987.3530143737794,2799.0425415039062,2947.7066040039062,2877.082350223428,False,True,False,-110.27066415035142,0,62.31928112708198,False,False,WITHIN_SAFE_ETA,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_selective_actual_revision_v1\accepted_inputs\2025-05-31\B3\dayahead\FROZEN_MESS_COMMANDS.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_selective_actual_revision_v1\common_inputs\2025-05-31\B3\ACTUAL_MESS_AUDIT.json,C:\codex_mobileess_workspace\MobileESS_v41r3_scale_rebalance\frozen_artifacts\v41r4_selective_actual_revision_v1\replays\2025-05-31\B3\ETA95_QSAFE_ACTUAL\ACTUATOR.json
