element_id,from_bus,to_bus,x_from,y_from,x_to,y_to,B0_daily_max_loading,B0_daily_max_slot,B0_daily_max_timestamp,B0_daily_max_phase,B0_daily_max_terminal,B3_daily_max_loading,B3_daily_max_slot,B3_daily_max_timestamp,B3_daily_max_phase,B3_daily_max_terminal,B0_minus_B3_daily_max,relative_reduction_pct_if_defined
Line.ln5959087-1,196-29518,l3122816,,,,,0.03596566661898133,73,2025-05-01T18:15,1,t2,0.03591170165480168,73,2025-05-01T18:15,1,t2,5.396496417964941e-05,0.15004577768946098
Line.ln6288856-1,l3104130,l2763072,,,,,0.03525744188454257,73,2025-05-01T18:15,2,t2,0.03545597877248821,73,2025-05-01T18:15,2,t2,-0.00019853688794563978,-0.5631063325461554
Line.ln6046042-1,m1089113,m1089103,,,,,0.012285611323363872,73,2025-05-01T18:15,2,t2,0.012350644687106373,73,2025-05-01T18:15,2,t2,-6.503336374250046e-05,-0.529345769052817
Line.ln81048108-2,l3027671,m1108423,,,,,0.015192011263989781,73,2025-05-01T18:15,1,t2,0.015058067459071199,73,2025-05-01T18:15,1,t2,0.0001339438049185824,0.8816726277453113
Line.ln6318740-3,n1137998,m1026895,,,,,0.003676015250419479,73,2025-05-01T18:15,3,t2,0.003659488883566486,74,2025-05-01T18:30,3,t2,1.6526366852993076e-05,0.4495728588478302
Line.ln5863704-2,l2858166,n1136667,,,,,0.2240983748714449,73,2025-05-01T18:15,2,t2,0.2882012252771808,74,2025-05-01T18:30,2,t2,-0.06410285040573588,-28.604781468187255
Line.ln6129680-2,m1047521,n1136665,,,,,0.0009551002907912122,73,2025-05-01T18:15,1,t2,0.0009517737646317846,73,2025-05-01T18:15,1,t2,3.326526159427661e-06,0.34829077024695926
Line.ln8940662-1,m1209774,221-242079,,,,,0.007772508384125033,73,2025-05-01T18:15,3,t2,0.007747703984884019,73,2025-05-01T18:15,3,t2,2.480439924101418e-05,0.3191299129593214
Line.ln5986922-1,m1027004,l2804248,,,,,0.002844599875084315,73,2025-05-01T18:15,2,t2,0.002856923506460858,73,2025-05-01T18:15,2,t2,-1.232363137654291e-05,-0.43322899239660667
Line.ln81048102-4,n1230122,l3233412,,,,,0.040894861272201585,73,2025-05-01T18:15,1,t2,0.04053546136919294,73,2025-05-01T18:15,1,t2,0.0003593999030086434,0.8788387876325836
Line.ln5803257-1,m1026705,l2710532,,,,,0.000741661896874746,73,2025-05-01T18:15,3,t2,0.0007363020089429329,74,2025-05-01T18:30,3,t2,5.359887931813173e-06,0.7226861666210643
Line.ln5926309-2,m1069135,n1139539,,,,,0.005148087574356247,73,2025-05-01T18:15,1,t2,0.00515014214481599,73,2025-05-01T18:15,1,t2,-2.054570459743277e-06,-0.03990939217851582
Line.ln6411382-1,m1089143,m1089144,,,,,0.00658239819763711,73,2025-05-01T18:15,1,t2,0.006546179758694527,73,2025-05-01T18:15,1,t2,3.621843894258299e-05,0.5502316610925233
Line.ln5985351-1,l3216343,l3082981,,,,,0.004868370936736584,73,2025-05-01T18:15,3,t2,0.00488520314094688,73,2025-05-01T18:15,3,t2,-1.683220421029672e-05,-0.3457461321051238
Line.ln6199524-1,m1026330,l2785526,,,,,0.0010660499039998731,73,2025-05-01T18:15,2,t2,0.0010719305255662774,73,2025-05-01T18:15,2,t2,-5.88062156640424e-06,-0.5516272309898299
Line.ln5898194-1,m1186065,p829977,,,,,0.03097094603686556,73,2025-05-01T18:15,2,t2,0.0365219767536938,73,2025-05-01T18:15,2,t2,-0.005551030716828241,-17.92334890326146
Line.ln5985039-1,m1026902,m1026905,,,,,0.11370624068370128,73,2025-05-01T18:15,2,t2,0.18128969540819814,74,2025-05-01T18:30,2,t1,-0.06758345472449687,-59.43689134222193
Line.ln5562932-1,m1047522,m1047521,,,,,0.40359829305186373,73,2025-05-01T18:15,1,t2,0.40847782021537277,74,2025-05-01T18:30,1,t2,-0.004879527163509034,-1.2090058970794504
Line.ln5501001-2,m3037538,l2857591,,,,,0.0009686539286195493,73,2025-05-01T18:15,1,t2,0.0009665672988095202,73,2025-05-01T18:15,1,t2,2.0866298100291007e-06,0.2154154077507128
Line.ln5591697-1,e206210,m1069225,,,,,0.005686488175045654,73,2025-05-01T18:15,3,t2,0.005638362398750479,73,2025-05-01T18:15,3,t2,4.812577629517527e-05,0.8463180580655808
Line.ln6140774-3,p827502,n1137993,,,,,0.0025640687120532988,73,2025-05-01T18:15,1,t2,0.0025464537612597767,73,2025-05-01T18:15,1,t2,1.7614950793522037e-05,0.6869921508232919
Line.ln6350540-1,l2860486,l3141399,,,,,0.00459328679614019,73,2025-05-01T18:15,3,t2,0.004554308015656514,73,2025-05-01T18:15,3,t2,3.897878048367536e-05,0.8486032380218417
Line.ln6290211-1,l2766722,l2879071,,,,,0.03582885574567514,73,2025-05-01T18:15,2,t2,0.035694442436133664,73,2025-05-01T18:15,2,t2,0.00013441330954147568,0.3751537880405253
Line.ln6077807-1,m1027027,l2766746,,,,,0.020419489927489678,73,2025-05-01T18:15,3,t2,0.020327468882161855,74,2025-05-01T18:30,3,t2,9.202104532782251e-05,0.4506530067822089
Line.ln6139646-1,m1142860,m1142863,,,,,0.5609799370214135,73,2025-05-01T18:15,1,t2,0.5692304509904017,74,2025-05-01T18:30,1,t2,-0.008250513968988238,-1.4707324495052847
Line.ln6900591-6,l3649297,l3649298,,,,,0.017085852488220858,73,2025-05-01T18:15,1,t2,0.01703862625945509,73,2025-05-01T18:15,1,t2,4.722622876576765e-05,0.27640545766344315
Line.ln5595583-1,m1125902,p829986,,,,,0.002603740373181869,73,2025-05-01T18:15,1,t2,0.002589794319415537,73,2025-05-01T18:15,1,t2,1.3946053766332022e-05,0.5356161432212774
Line.ln5924697-1,m1069174,l2841630,,,,,0.0036609885139154384,73,2025-05-01T18:15,3,t2,0.0036301898969033366,73,2025-05-01T18:15,3,t2,3.079861701210185e-05,0.8412650543708654
Line.ln6492184-2,m3016088,l3312692,,,,,0.0016328928887032797,73,2025-05-01T18:15,1,t2,0.0016304910961735506,73,2025-05-01T18:15,1,t2,2.401792529729092e-06,0.14708818602525817
Line.ln5473440-1,l2823611,l3030204,,,,,0.7724149910182562,73,2025-05-01T18:15,1,t2,0.7929162565356841,74,2025-05-01T18:30,1,t2,-0.020501265517427925,-2.6541775801634295
Line.ln6320324-1,m1069495,m1069498,,,,,0.4489739486306677,73,2025-05-01T18:15,2,t2,0.4629831990492907,74,2025-05-01T18:30,2,t1,-0.014009250418622998,-3.1202813573816517
Line.ln5773046-2,m1069551,m1069560,,,,,0.0443100428692237,73,2025-05-01T18:15,2,t2,0.04406960735575127,73,2025-05-01T18:15,2,t2,0.00024043551347242842,0.5426208098738424
Line.ln6079946-1,l3179678,l2804249,,,,,0.13365797976245936,73,2025-05-01T18:15,2,t2,0.13199510739389986,73,2025-05-01T18:15,2,t2,0.0016628723685594982,1.2441250208291348
Line.ln6381851-1,m1149225,l2767409,,,,,0.0035576344987191485,73,2025-05-01T18:15,2,t2,0.0035149238730318093,73,2025-05-01T18:15,2,t2,4.2710625687339236e-05,1.2005343916784115
Line.ln6290228-5,r42246,l2691967,,,,,0.4386283006021149,73,2025-05-01T18:15,1,t2,0.435440880189591,74,2025-05-01T18:30,1,t2,0.0031874204125239003,0.7266791513790736
Line.ln5683853-1,l2897801,m1069384,,,,,0.009042117607858542,73,2025-05-01T18:15,1,t2,0.008955708573960351,71,2025-05-01T17:45,1,t2,8.640903389819064e-05,0.9556282902479857
Line.ln5500971-1,m1108268,m1108267,,,,,0.0027499009993285158,73,2025-05-01T18:15,2,t2,0.002764561504281067,73,2025-05-01T18:15,2,t2,-1.4660504952551234e-05,-0.5331284637567355
Line.ln6879075-2,m3729981,l3632979,,,,,0.000973149766059785,73,2025-05-01T18:15,1,t2,0.0009717188011878183,73,2025-05-01T18:15,1,t2,1.4309648719666853e-06,0.14704467101303034
Line.ln6320367-3,m1047312,n1137960,,,,,0.05762414400213159,73,2025-05-01T18:15,2,t2,0.057946871293888765,73,2025-05-01T18:15,2,t2,-0.0003227272917571758,-0.5600556803850096
Line.ln8968082-1,p841985,221-306687,,,,,0.009604536143107781,73,2025-05-01T18:15,2,t2,0.009657059838862381,73,2025-05-01T18:15,2,t2,-5.2523695754600266e-05,-0.5468634296544481
Line.ln5927299-1,m1125974,l3104796,,,,,0.0018430658449153264,73,2025-05-01T18:15,3,t2,0.0018598174997581838,73,2025-05-01T18:15,3,t2,-1.675165484285742e-05,-0.90890159399742
Line.ln6255773-1,m1026785,m1026783,,,,,0.0983812296457635,73,2025-05-01T18:15,1,t2,0.09955343035241519,64,2025-05-01T16:00,1,t2,-0.0011722007066516937,-1.191488163821879
Line.ln6660514-2,m3327098,m3327097,,,,,0.0010682119802324554,73,2025-05-01T18:15,2,t2,0.0010728473897460094,73,2025-05-01T18:15,2,t2,-4.635409513553939e-06,-0.43394097794570885
Line.ln8979346-5,n1139250,l2821770,,,,,0.008762631204156381,73,2025-05-01T18:15,1,t2,0.008681496250975041,71,2025-05-01T17:45,1,t2,8.113495318133948e-05,0.9259199810081556
Line.ln5686245-3,n1141476,l2692654,,,,,0.00342359913115597,73,2025-05-01T18:15,1,t2,0.003405213026357172,73,2025-05-01T18:15,1,t2,1.8386104798798122e-05,0.537040234397714
Line.ln5804792-1,l2785519,l3104122,,,,,0.00960947549961255,73,2025-05-01T18:15,1,t2,0.00961289506013669,73,2025-05-01T18:15,1,t2,-3.4195605241402888e-06,-0.035585298326408804
Line.ln5593218-1,l3104117,m1069494,,,,,0.0018488364642554077,73,2025-05-01T18:15,3,t2,0.0018320701043407564,74,2025-05-01T18:30,3,t2,1.676635991465134e-05,0.9068600841018002
Line.ln6077770-1,m1026941,l3197618,,,,,0.0009658240495934771,73,2025-05-01T18:15,1,t2,0.0009634988978589975,73,2025-05-01T18:15,1,t2,2.3251517344796517e-06,0.24074278699710638
Line.ln5542283-1,m1209772,e192258,,,,,1.5121119142907157e-05,95,2025-05-01T23:45,2,t1,1.5200640351139676e-05,42,2025-05-01T10:30,2,t1,-7.95212082325187e-08,-0.5258949915080829
Line.l9191_48332_sw,d5534970-1_int,e182732,,,,,0.0791628526805052,73,2025-05-01T18:15,1,t2,0.08171836025120784,64,2025-05-01T16:00,1,t2,-0.0025555075707026365,-3.228165085228113
Line.ln5534970-1,l2841633,d5534970-1_int,,,,,0.07916285063810415,73,2025-05-01T18:15,1,t2,0.08171835860740947,64,2025-05-01T16:00,1,t2,-0.002555507969305329,-3.228165672037161
Line.ln5682448-3,n1137987,l3027156,,,,,0.0007314265539255793,73,2025-05-01T18:15,3,t2,0.0007277716246941241,74,2025-05-01T18:30,3,t2,3.654929231455199e-06,0.49969873418446853
Line.ln5472369-1,l3104134,m1047346,,,,,0.06309107272655963,73,2025-05-01T18:15,2,t2,0.06344375583683982,73,2025-05-01T18:15,2,t2,-0.00035268311028019417,-0.559006361817215
Line.ln5558792-1,m1026808,m1026807,,,,,0.09837478943767743,73,2025-05-01T18:15,1,t2,0.09954791731257377,64,2025-05-01T16:00,1,t2,-0.0011731278748963458,-1.1925086514564263
Line.ln6259982-1,l3254206,m1009827,,,,,0.028505577232310366,73,2025-05-01T18:15,2,t2,0.02873937526235991,73,2025-05-01T18:15,2,t2,-0.00023379803004954305,-0.8201834614474629
Line.ln6379373-1,m1027109,m1027114,,,,,0.016631081901878057,73,2025-05-01T18:15,1,t2,0.016606521305950327,73,2025-05-01T18:15,1,t2,2.4560595927730633e-05,0.1476788826646157
Line.ln6262266-13,n1145954,p827580,,,,,0.0018333935933761822,73,2025-05-01T18:15,3,t2,0.001817727344465998,73,2025-05-01T18:15,3,t2,1.5666248910184248e-05,0.8544945813481847
Line.ln5956460-1,l2879062,m1089173,,,,,0.019462428355909694,73,2025-05-01T18:15,3,t2,0.01952982147257569,73,2025-05-01T18:15,3,t2,-6.739311666599523e-05,-0.3462729081570726
Line.ln6231992-3,p827501,n1140516,,,,,0.006919641521142626,73,2025-05-01T18:15,3,t2,0.006943558191037392,73,2025-05-01T18:15,3,t2,-2.391666989476609e-05,-0.34563452198628897
Line.ln6138591-1,m1009828,l3254206,,,,,0.03027346481587935,73,2025-05-01T18:15,2,t2,0.030521669900895256,73,2025-05-01T18:15,2,t2,-0.0002482050850159054,-0.819876702338063
Line.ln5594239-1,l2955074,l3030199,,,,,0.21197618908715596,73,2025-05-01T18:15,3,t2,0.21404127858014746,73,2025-05-01T18:15,3,t2,-0.002065089492991501,-0.9742082362573375
Line.ln6139658-1,m1142801,l3217064,,,,,0.0017835712016199008,73,2025-05-01T18:15,2,t2,0.0017621097654594961,73,2025-05-01T18:15,2,t2,2.146143616040463e-05,1.2032845193347266
Line.ln5742901-1,l3104859,l2970845,,,,,0.0010698156296061634,73,2025-05-01T18:15,2,t2,0.0010570049063803619,73,2025-05-01T18:15,2,t2,1.2810723225801547e-05,1.1974701875048903
Line.ln6320366-1,l3010585,m1026798,,,,,0.0009671005010476294,73,2025-05-01T18:15,1,t2,0.0009650217615538984,73,2025-05-01T18:15,1,t2,2.0787394937309828e-06,0.2149455502793298
Line.ln6017284-1,m1008746,l2954339,,,,,0.008783391368116358,73,2025-05-01T18:15,2,t2,0.008832894584243217,73,2025-05-01T18:15,2,t2,-4.950321612685882e-05,-0.5636002547553
Line.ln6077781-3,n1136663,m1047522,,,,,0.4059876719654277,73,2025-05-01T18:15,1,t2,0.41083512281400103,74,2025-05-01T18:30,1,t2,-0.004847450848573354,-1.193989666017776
Line.ln5684859-1,m1142819,l2861219,,,,,0.0017847718709437538,73,2025-05-01T18:15,2,t2,0.001763399107214496,73,2025-05-01T18:15,2,t2,2.1372763729257758e-05,1.197506755748915
Line.ln6320323-1,m1108261,m1108260,,,,,0.002767032790766103,73,2025-05-01T18:15,2,t2,0.0027816052393980512,73,2025-05-01T18:15,2,t2,-1.457244863194802e-05,-0.5266453177055908
Line.ln5502541-1,m1026329,l3104135,,,,,0.0009734963546962905,73,2025-05-01T18:15,1,t2,0.0009739399757006647,73,2025-05-01T18:15,1,t2,-4.436210043742622e-07,-0.04556986805694431
Line.ln6350533-5,m4277837,m1069419,,,,,0.07295913251017618,73,2025-05-01T18:15,2,t2,0.10510405548083153,84,2025-05-01T21:00,2,t2,-0.032144922970655354,-44.05880643683894
Line.ln5837496-1,p829798,m1108489,,,,,0.003320190823485391,73,2025-05-01T18:15,1,t2,0.003288230071357532,73,2025-05-01T18:15,1,t2,3.1960752127859274e-05,0.9626179285173818
Line.ln5926289-1,m1047836,l3254203,,,,,0.0010674685386642018,73,2025-05-01T18:15,2,t2,0.0010720845699462183,73,2025-05-01T18:15,2,t2,-4.616031282016512e-06,-0.4324278528894983
Line.ln5926305-1,l2841630,l2954352,,,,,0.0018294988061999726,73,2025-05-01T18:15,3,t2,0.0018141314016439276,73,2025-05-01T18:15,3,t2,1.5367404556044986e-05,0.8399789332448058
Line.ln5647724-1,l2689726,m1047400,,,,,5.940523875817153e-06,41,2025-05-01T10:15,1,t1,5.947751171013099e-06,54,2025-05-01T13:30,1,t1,-7.227295195946806e-09,-0.12166090646260808
Line.ln5744369-1,m1069451,l2804282,,,,,0.006925410974941225,73,2025-05-01T18:15,3,t2,0.006949305492788573,73,2025-05-01T18:15,3,t2,-2.3894517847348334e-05,-0.3450267129822014
Line.ln5863714-3,n1134478,m1069505,,,,,0.4304567408290283,73,2025-05-01T18:15,1,t2,0.44592579019808115,74,2025-05-01T18:30,1,t1,-0.015469049369052856,-3.5936362244579083
Line.ln5958707-1,m1069428,p827576,,,,,0.0010564125905258772,73,2025-05-01T18:15,2,t2,0.001054260964142462,73,2025-05-01T18:15,2,t2,2.151626383415121e-06,0.2036729212346903
Line.ln5562952-1,l2766742,m1009820,,,,,0.04230100935797501,73,2025-05-01T18:15,2,t2,0.042647453676649516,73,2025-05-01T18:15,2,t2,-0.00034644431867450476,-0.8189977589960028
Line.ln6291288-2,n1141477,l2879794,,,,,0.008158842020173827,73,2025-05-01T18:15,1,t2,0.008114980084943654,73,2025-05-01T18:15,1,t2,4.386193523017376e-05,0.537600006492579
Line.ln6018332-1,m1125929,l2842379,,,,,0.0024496347196423358,73,2025-05-01T18:15,1,t2,0.002436463143546083,73,2025-05-01T18:15,1,t2,1.3171576096252923e-05,0.5376955180556907
Line.ln5503479-1,l2767342,l2748780,,,,,0.011014949931335243,73,2025-05-01T18:15,1,t2,0.010901815753216216,73,2025-05-01T18:15,1,t2,0.00011313417811902732,1.0270966170911418
Line.ln5895801-1,m1069607,l2916617,,,,,0.0017651586096116712,73,2025-05-01T18:15,2,t2,0.0017555399272743666,73,2025-05-01T18:15,2,t2,9.61868233730458e-06,0.5449188693258934
Line.ln8979346-1,p850401,221-311583,,,,,0.008751893904217647,73,2025-05-01T18:15,1,t2,0.008670811695206098,71,2025-05-01T17:45,1,t2,8.108220901154907e-05,0.9264532899841774
Line.ln5531334-1,l2820590,m1108328,,,,,0.07176425862604592,73,2025-05-01T18:15,3,t2,0.0720107294709683,73,2025-05-01T18:15,3,t2,-0.0002464708449223807,-0.34344512106884256
Line.ln5865234-1,m1047750,m1047744,,,,,0.002586873603968438,73,2025-05-01T18:15,1,t2,0.0025791045147179957,73,2025-05-01T18:15,1,t2,7.769089250442458e-06,0.3003273618983221
Line.ln6200527-1,l2730163,l2992624,,,,,0.20827990949253203,73,2025-05-01T18:15,3,t2,0.21033261931171904,73,2025-05-01T18:15,3,t2,-0.0020527098191870097,-0.9855534430509297
Line.ln5956471-2,n1136670,m1047572,,,,,0.10154222420084007,73,2025-05-01T18:15,2,t2,0.10278649258738008,73,2025-05-01T18:15,2,t2,-0.001244268386540015,-1.2253704272608608
Line.ln5774466-1,m1026339,l2766727,,,,,0.001070398559963636,73,2025-05-01T18:15,2,t2,0.0010763545722615319,73,2025-05-01T18:15,2,t2,-5.956012297895878e-06,-0.5564294012221221
Line.ln5682325-1,p901894,m1026857,,,,,0.02432671693172307,73,2025-05-01T18:15,1,t2,0.024267819054155006,73,2025-05-01T18:15,1,t2,5.8897877568062085e-05,0.24211190409856234
Line.ln6258530-1,m1166356,l2727019,,,,,2.696988054017977e-06,49,2025-05-01T12:15,1,t1,2.7048975252765545e-06,45,2025-05-01T11:15,1,t1,-7.909471258577675e-09,-0.2932705336530554
Line.ln6047604-1,m1069428,m1069424,,,,,0.07560141314865512,73,2025-05-01T18:15,2,t2,0.10728777627385858,84,2025-05-01T21:00,2,t2,-0.031686363125203454,-41.9123952920014
Line.ln5835147-1,m1026387,l3085402,,,,,0.008962707399134908,73,2025-05-01T18:15,1,t2,0.00896679623130358,73,2025-05-01T18:15,1,t2,-4.088832168671827e-06,-0.0456205026738515
Line.ln6268990-2,m1047613,m1047612,,,,,0.006415808859236422,73,2025-05-01T18:15,3,t2,0.006383401013594083,74,2025-05-01T18:30,3,t2,3.240784564233906e-05,0.5051248619366769
Line.ln5742828-2,l2801909,m1209814,,,,,0.7804826042812836,73,2025-05-01T18:15,1,t2,0.8008282835596886,74,2025-05-01T18:30,1,t2,-0.020345679278405027,-2.6068075273939746
Line.ln6061815-1,m1108398,m1108395,,,,,0.004659954003030037,73,2025-05-01T18:15,2,t2,0.050048880304209495,94,2025-05-01T23:30,2,t2,-0.04538892630117946,-974.0209081820607
Line.ln5956476-1,m1026487,l2897784,,,,,0.009706325299585872,73,2025-05-01T18:15,2,t2,0.009759157108021638,73,2025-05-01T18:15,2,t2,-5.283180843576596e-05,-0.544302882966637
Line.ln6290208-1,m1047831,l3178974,,,,,0.003201688056663846,73,2025-05-01T18:15,2,t2,0.0032156095686019367,73,2025-05-01T18:15,2,t2,-1.3921511938090516e-05,-0.4348178739373101
Line.ln5865235-3,n1137986,m1047732,,,,,0.09804798478394275,73,2025-05-01T18:15,2,t2,0.09927729550178299,73,2025-05-01T18:15,2,t2,-0.001229310717840243,-1.2537847876722157
Line.ln5532735-1,l2673300,m1008753,,,,,0.002496989326028072,73,2025-05-01T18:15,2,t2,0.002511025847906246,73,2025-05-01T18:15,2,t2,-1.4036521878174179e-05,-0.5621378406331392
Line.ln5686078-2,m1108263,n1142112,,,,,0.002766237494185284,73,2025-05-01T18:15,2,t2,0.002780814411286234,73,2025-05-01T18:15,2,t2,-1.4576917100950389e-05,-0.5269582648486081
Line.ln6077800-1,l2748131,l2729427,,,,,0.02917241242685246,73,2025-05-01T18:15,2,t2,0.02929949324626404,73,2025-05-01T18:15,2,t2,-0.00012708081941157842,-0.4356198505359254
Line.ln6047580-2,m1026681,l3048221,,,,,0.01347936206538122,73,2025-05-01T18:15,3,t2,0.013379616482115862,74,2025-05-01T18:30,3,t2,9.974558326535793e-05,0.7399874176652065
Line.ln6411369-1,l2785518,l2766717,,,,,0.0007308789503717717,73,2025-05-01T18:15,3,t2,0.0007247619741855261,73,2025-05-01T18:15,3,t2,6.116976186245683e-06,0.8369342396759679
Line.ln6138605-1,l3216347,l2785523,,,,,0.01169690621075565,73,2025-05-01T18:15,3,t2,0.011598378019189249,73,2025-05-01T18:15,3,t2,9.852819156640213e-05,0.8423440334658967
Line.ln6290210-1,m1026979,m1026984,,,,,0.029163100058248848,73,2025-05-01T18:15,1,t2,0.029119678236443614,73,2025-05-01T18:15,1,t2,4.3421821805233324e-05,0.14889302481047917
Line.ln5593245-1,m1069632,l2954361,,,,,0.010585746409666372,73,2025-05-01T18:15,2,t2,0.010527966446079565,73,2025-05-01T18:15,2,t2,5.777996358680669e-05,0.5458279591323378
Line.ln6896673-6,m3763619,m3763624,,,,,0.017497345477856235,73,2025-05-01T18:15,3,t2,0.017409841904459183,74,2025-05-01T18:30,3,t2,8.750357339705125e-05,0.5000962775055874
Line.ln6108126-1,m1069169,l2879064,,,,,0.0015980257173015169,73,2025-05-01T18:15,1,t2,0.0015985904786011427,73,2025-05-01T18:15,1,t2,-5.647612996257604e-07,-0.03534118966367052
Line.ln5776666-1,m1026960,m1026961,,,,,0.005853168565452276,73,2025-05-01T18:15,1,t2,0.0058444896705587114,73,2025-05-01T18:15,1,t2,8.678894893564444e-06,0.14827686570980933
Line.ln6230805-1,m1108352,m1108356,,,,,0.002230951933386331,73,2025-05-01T18:15,3,t2,0.0022385525093272466,73,2025-05-01T18:15,3,t2,-7.600575940915587e-06,-0.3406875705017444
Line.ln5500978-1,m1108258,l3195318,,,,,0.001040586257596418,73,2025-05-01T18:15,2,t2,0.0010460250259649883,73,2025-05-01T18:15,2,t2,-5.438768368570346e-06,-0.5226638665335636
Line.ln5686489-1,m1108316,196-35541,,,,,0.07176202348918354,73,2025-05-01T18:15,3,t2,0.07200850253372226,73,2025-05-01T18:15,3,t2,-0.0002464790445387277,-0.3434672443090721
Line.ln5867683-3,n1136996,m1047649,,,,,0.10154942982953993,73,2025-05-01T18:15,2,t2,0.10279359716744912,73,2025-05-01T18:15,2,t2,-0.001244167337909191,-1.2251839719805817
Line.ln5744330-1,l2860482,l3254204,,,,,0.0009634946674141168,73,2025-05-01T18:15,1,t2,0.0009569291302335954,73,2025-05-01T18:15,1,t2,6.565537180521354e-06,0.6814295296664512
Line.ln6167732-3,n1134472,l2973148,,,,,0.0016024825618461845,73,2025-05-01T18:15,1,t2,0.0015921120475947828,73,2025-05-01T18:15,1,t2,1.0370514251401659e-05,0.6471530173441651
Line.ln5744352-1,m1069590,l2801902,,,,,0.002634579523448483,73,2025-05-01T18:15,2,t2,0.0026203621529687303,73,2025-05-01T18:15,2,t2,1.4217370479752741e-05,0.5396447650645665
Line.ln6229804-1,l2860488,m1026308,,,,,0.029190530945515436,73,2025-05-01T18:15,2,t2,0.029354990964242392,73,2025-05-01T18:15,2,t2,-0.0001644600187269557,-0.563401943712236
Line.ln6318767-1,e206217,m1125969,,,,,0.5561728796056882,73,2025-05-01T18:15,1,t2,0.5645669316850611,74,2025-05-01T18:30,1,t2,-0.008394052079372938,-1.5092523183302462
Line.ln5593249-1,m1069181,l2748146,,,,,0.0009602965818876997,73,2025-05-01T18:15,1,t2,0.0009606373177757366,73,2025-05-01T18:15,1,t2,-3.407358880368541e-07,-0.03548235976921356
Line.ln6259994-3,m1026646,n1139549,,,,,0.0035898220635519154,73,2025-05-01T18:15,1,t2,0.003570111029071934,73,2025-05-01T18:15,1,t2,1.9711034479981317e-05,0.5490811001500844
Line.ln5924721-1,m1027087,m1027091,,,,,0.02511297089210843,73,2025-05-01T18:15,1,t2,0.025075895793145737,73,2025-05-01T18:15,1,t2,3.7075098962693204e-05,0.14763326538296503
Line.ln6292463-1,p827496,m1108262,,,,,0.0027664290054369278,73,2025-05-01T18:15,2,t2,0.0027810048491931573,73,2025-05-01T18:15,2,t2,-1.457584375622956e-05,-0.5268829862462876
Line.ln5472372-1,m1047326,m1047338,,,,,0.0009686513151289064,73,2025-05-01T18:15,1,t2,0.0009690572095985753,73,2025-05-01T18:15,1,t2,-4.058944696688858e-07,-0.04190305255662302
Line.ln6077815-5,l3784018,n1136028,,,,,0.0980578580084362,73,2025-05-01T18:15,2,t2,0.09928702780190857,73,2025-05-01T18:15,2,t2,-0.0012291697934723733,-1.2535148313831457
Line.ln5532745-1,m1026969,m1026972,,,,,0.0035605576820785198,73,2025-05-01T18:15,2,t2,0.003576016648229498,73,2025-05-01T18:15,2,t2,-1.545896615097811e-05,-0.43417260809418334
Line.ln6411394-2,m1026859,n1138593,,,,,0.022716616057356944,73,2025-05-01T18:15,1,t2,0.022661606592943508,73,2025-05-01T18:15,1,t2,5.500946441343649e-05,0.24215518840721553
Line.ln5985339-1,p827534,m1069130,,,,,0.004185736075335546,73,2025-05-01T18:15,1,t2,0.004187407351167358,73,2025-05-01T18:15,1,t2,-1.6712758318122162e-06,-0.0399278836919559
Line.ln5744327-1,m1047834,l3197624,,,,,0.004991214033986726,73,2025-05-01T18:15,2,t2,0.005012988130330926,73,2025-05-01T18:15,2,t2,-2.1774096344200425e-05,-0.4362484997824947
Line.ln5502556-1,m1069557,m1069558,,,,,0.007878999226455024,73,2025-05-01T18:15,2,t2,0.007836584903792696,73,2025-05-01T18:15,2,t2,4.2414322662328446e-05,0.5383211933809492
Line.ln6138623-1,m1069504,l3197654,,,,,0.0016258594474339234,73,2025-05-01T18:15,1,t2,0.0016118855257483036,73,2025-05-01T18:15,1,t2,1.3973921685619776e-05,0.8594790716795765
Line.ln5714055-1,m1047344,l2897772,,,,,0.000969284255353977,73,2025-05-01T18:15,1,t2,0.000969696088945603,73,2025-05-01T18:15,1,t2,-4.118335916260306e-07,-0.042488422704816495
Line.ln5472353-1,m1047831,l2710505,,,,,0.001072085837146048,73,2025-05-01T18:15,2,t2,0.0010767643805922092,73,2025-05-01T18:15,2,t2,-4.678543446161266e-06,-0.43639634850655323
Line.ln6076243-1,m1069564,p901933,,,,,0.005808649083944171,73,2025-05-01T18:15,1,t2,0.005764599246063902,73,2025-05-01T18:15,1,t2,4.404983788026864e-05,0.7583490970736703
Line.ln5895789-3,r18243,n1139552,,,,,0.0781985616907386,73,2025-05-01T18:15,1,t2,0.08099973270834901,64,2025-05-01T16:00,1,t2,-0.0028011710176104043,-3.58212600979611
Line.ln6350534-1,m1047374,l2879065,,,,,0.0007041556753433186,73,2025-05-01T18:15,2,t2,0.0007079665002437848,73,2025-05-01T18:15,2,t2,-3.810824900466218e-06,-0.5411906818202111
Line.ln5683859-1,m1026805,l3010585,,,,,0.003391996401758584,73,2025-05-01T18:15,1,t2,0.003384672456075788,73,2025-05-01T18:15,1,t2,7.3239456827960125e-06,0.21591843903486765
Line.ln5894220-1,m1108258,m1108257,,,,,0.0017284669656958984,73,2025-05-01T18:15,2,t2,0.0017375884750518561,73,2025-05-01T18:15,2,t2,-9.121509355957758e-06,-0.5277225157893224
