element_type,element_id,from_bus,to_bus,x_from,y_from,x_to,y_to,terminal,phase,data_status,B0_loading_at_critical_time,critical_slot,critical_time_AEST
line,line.ln6138615-1,m1026877,l2729413,1666922.00698592,12284865.4422249,1666586.5363936,12285087.2774892,2,1,OK,0.0011034398486588174,75,2025-05-01T18:45:00+10:00
line,line.ln5623400-1,l3122817,l2673314,1663226.94803847,12285259.5880173,1663087.74138235,12285378.3597294,1,3,OK,0.0008403810085167466,75,2025-05-01T18:45:00+10:00
line,line.ln5623400-1,l3122817,l2673314,1663226.94803847,12285259.5880173,1663087.74138235,12285378.3597294,2,3,OK,0.0008410173340199504,75,2025-05-01T18:45:00+10:00
line,line.ln5472373-1,m1047368,l2785528,1671812.33607847,12266158.8832315,1671701.30990237,12266075.7098554,1,2,OK,0.0012184182261521209,75,2025-05-01T18:45:00+10:00
line,line.ln5472373-1,m1047368,l2785528,1671812.33607847,12266158.8832315,1671701.30990237,12266075.7098554,2,2,OK,0.0012188984347412477,75,2025-05-01T18:45:00+10:00
line,line.ln5593226-1,l2935555,l2897773,1670341.4993411,12285420.4010735,1670506.12167725,12285411.0785775,1,1,OK,0.0029323353995189816,75,2025-05-01T18:45:00+10:00
line,line.ln5593226-1,l2935555,l2897773,1670341.4993411,12285420.4010735,1670506.12167725,12285411.0785775,2,1,OK,0.0029329117887740867,75,2025-05-01T18:45:00+10:00
line,line.ln6409798-1,m1027091,l2764412,1664841.98035998,12294144.6435136,1664842.41863198,12294274.3105857,1,1,OK,0.028797523742611845,75,2025-05-01T18:45:00+10:00
line,line.ln6409798-1,m1027091,l2764412,1664841.98035998,12294144.6435136,1664842.41863198,12294274.3105857,2,1,OK,0.028797966036822494,75,2025-05-01T18:45:00+10:00
line,line.ln6380809-3,n1136998,m1047669,1670297.01678106,12284328.0429284,1670298.58145306,12284547.2895206,1,1,OK,0.05040626545018762,75,2025-05-01T18:45:00+10:00
line,line.ln6380809-3,n1136998,m1047669,1670297.01678106,12284328.0429284,1670298.58145306,12284547.2895206,1,2,OK,0.1209782332072368,75,2025-05-01T18:45:00+10:00
line,line.ln6380809-3,n1136998,m1047669,1670297.01678106,12284328.0429284,1670298.58145306,12284547.2895206,1,3,OK,0.02854426150294225,75,2025-05-01T18:45:00+10:00
line,line.ln6380809-3,n1136998,m1047669,1670297.01678106,12284328.0429284,1670298.58145306,12284547.2895206,2,1,OK,0.05040760700152144,75,2025-05-01T18:45:00+10:00
line,line.ln6380809-3,n1136998,m1047669,1670297.01678106,12284328.0429284,1670298.58145306,12284547.2895206,2,2,OK,0.12097963206349056,75,2025-05-01T18:45:00+10:00
line,line.ln6380809-3,n1136998,m1047669,1670297.01678106,12284328.0429284,1670298.58145306,12284547.2895206,2,3,OK,0.028545286667963344,75,2025-05-01T18:45:00+10:00
line,line.ln6322801-1,m1186063,p829979,1691639.17974494,12274638.3650954,1691639.80643294,12274625.5323274,1,2,OK,0.008833155028692441,75,2025-05-01T18:45:00+10:00
line,line.ln6322801-1,m1186063,p829979,1691639.17974494,12274638.3650954,1691639.80643294,12274625.5323274,2,2,OK,0.0088332002249706,75,2025-05-01T18:45:00+10:00
line,line.ln6077780-1,m1026849,m1026848,1664415.61952758,12284151.3373923,1664416.63123958,12284147.5936483,1,1,OK,0.004633077580216045,75,2025-05-01T18:45:00+10:00
line,line.ln6077780-1,m1026849,m1026848,1664415.61952758,12284151.3373923,1664416.63123958,12284147.5936483,2,1,OK,0.004633091440259226,75,2025-05-01T18:45:00+10:00
line,line.ln5865243-1,m1069208,l3010567,1675278.3385137,12270149.6406112,1675570.58811397,12270365.8192994,1,3,OK,0.0012512620738078057,75,2025-05-01T18:45:00+10:00
line,line.ln5865243-1,m1069208,l3010567,1675278.3385137,12270149.6406112,1675570.58811397,12270365.8192994,2,3,OK,0.001252532510611195,75,2025-05-01T18:45:00+10:00
line,line.ln5742898-1,m1047737,l3027157,1670244.01863701,12286804.3084028,1670257.12993302,12287336.0634112,1,1,OK,0.03243653752867256,75,2025-05-01T18:45:00+10:00
line,line.ln5742898-1,m1047737,l3027157,1670244.01863701,12286804.3084028,1670257.12993302,12287336.0634112,1,2,OK,0.11690629745437162,75,2025-05-01T18:45:00+10:00
line,line.ln5742898-1,m1047737,l3027157,1670244.01863701,12286804.3084028,1670257.12993302,12287336.0634112,1,3,OK,0.016807766994946557,75,2025-05-01T18:45:00+10:00
line,line.ln5742898-1,m1047737,l3027157,1670244.01863701,12286804.3084028,1670257.12993302,12287336.0634112,2,1,OK,0.032439877136734366,75,2025-05-01T18:45:00+10:00
line,line.ln5742898-1,m1047737,l3027157,1670244.01863701,12286804.3084028,1670257.12993302,12287336.0634112,2,2,OK,0.11690966689706322,75,2025-05-01T18:45:00+10:00
line,line.ln5742898-1,m1047737,l3027157,1670244.01863701,12286804.3084028,1670257.12993302,12287336.0634112,2,3,OK,0.01681052395143992,75,2025-05-01T18:45:00+10:00
line,line.ln6411372-1,m1047672,l2822866,1670298.63060506,12284558.4265447,1670299.17946906,12284684.8086248,1,1,OK,0.046742806598239144,75,2025-05-01T18:45:00+10:00
line,line.ln6411372-1,m1047672,l2822866,1670298.63060506,12284558.4265447,1670299.17946906,12284684.8086248,1,2,OK,0.12097970309888881,75,2025-05-01T18:45:00+10:00
line,line.ln6411372-1,m1047672,l2822866,1670298.63060506,12284558.4265447,1670299.17946906,12284684.8086248,1,3,OK,0.02854533876659173,75,2025-05-01T18:45:00+10:00
line,line.ln6411372-1,m1047672,l2822866,1670298.63060506,12284558.4265447,1670299.17946906,12284684.8086248,2,1,OK,0.046743582537236615,75,2025-05-01T18:45:00+10:00
line,line.ln6411372-1,m1047672,l2822866,1670298.63060506,12284558.4265447,1670299.17946906,12284684.8086248,2,2,OK,0.12098050905241958,75,2025-05-01T18:45:00+10:00
line,line.ln6411372-1,m1047672,l2822866,1670298.63060506,12284558.4265447,1670299.17946906,12284684.8086248,2,3,OK,0.028545930140027688,75,2025-05-01T18:45:00+10:00
line,line.ln6439986-2,p901932,n1136359,1675590.93704199,12286112.9240821,1675574.60628997,12286112.9486581,1,3,OK,0.002086243127027713,75,2025-05-01T18:45:00+10:00
line,line.ln6439986-2,p901932,n1136359,1675590.93704199,12286112.9240821,1675574.60628997,12286112.9486581,2,3,OK,0.002086300626553555,75,2025-05-01T18:45:00+10:00
line,line.ln6108147-1,m1026323,l2991917,1666056.98093711,12259397.4112252,1666122.95930517,12259270.2386171,1,2,OK,0.0008242964142107134,75,2025-05-01T18:45:00+10:00
line,line.ln6108147-1,m1026323,l2991917,1666056.98093711,12259397.4112252,1666122.95930517,12259270.2386171,2,2,OK,0.0008247852103345098,75,2025-05-01T18:45:00+10:00
line,line.ln5894206-4,n1137005,m1047724,1670058.95316484,12286042.21893,1670043.96999682,12286085.0508021,1,1,OK,0.03721298197318541,75,2025-05-01T18:45:00+10:00
line,line.ln5894206-4,n1137005,m1047724,1670058.95316484,12286042.21893,1670043.96999682,12286085.0508021,1,2,OK,0.11894806412867302,75,2025-05-01T18:45:00+10:00
line,line.ln5894206-4,n1137005,m1047724,1670058.95316484,12286042.21893,1670043.96999682,12286085.0508021,1,3,OK,0.020983315285578733,75,2025-05-01T18:45:00+10:00
line,line.ln5894206-4,n1137005,m1047724,1670058.95316484,12286042.21893,1670043.96999682,12286085.0508021,2,1,OK,0.03721326398155285,75,2025-05-01T18:45:00+10:00
line,line.ln5894206-4,n1137005,m1047724,1670058.95316484,12286042.21893,1670043.96999682,12286085.0508021,2,2,OK,0.11894835245182135,75,2025-05-01T18:45:00+10:00
line,line.ln5894206-4,n1137005,m1047724,1670058.95316484,12286042.21893,1670043.96999682,12286085.0508021,2,3,OK,0.020983538963943435,75,2025-05-01T18:45:00+10:00
line,line.ln6138616-1,m1009763,l2766730,1662434.20000574,12281193.2184775,1662431.46797373,12281111.5892935,1,2,OK,0.0012325199760313457,75,2025-05-01T18:45:00+10:00
line,line.ln6138616-1,m1009763,l2766730,1662434.20000574,12281193.2184775,1662431.46797373,12281111.5892935,2,2,OK,0.0012328001413812538,75,2025-05-01T18:45:00+10:00
line,line.ln6417942-1,m1108499,m1108507,1681302.14139931,12281996.0754383,1681282.43963929,12282199.1223505,1,1,OK,0.0011557500388732372,75,2025-05-01T18:45:00+10:00
line,line.ln6417942-1,m1108499,m1108507,1681302.14139931,12281996.0754383,1681282.43963929,12282199.1223505,2,1,OK,0.001156445225020443,75,2025-05-01T18:45:00+10:00
line,line.ln6017292-1,m1026891,l3160102,1663258.8886465,12285227.3688813,1663129.50829438,12284971.938225,1,1,OK,0.056742893584338525,75,2025-05-01T18:45:00+10:00
line,line.ln6017292-1,m1026891,l3160102,1663258.8886465,12285227.3688813,1663129.50829438,12284971.938225,1,2,OK,0.0894927571043032,75,2025-05-01T18:45:00+10:00
line,line.ln6017292-1,m1026891,l3160102,1663258.8886465,12285227.3688813,1663129.50829438,12284971.938225,1,3,OK,0.04871213790950691,75,2025-05-01T18:45:00+10:00
line,line.ln6017292-1,m1026891,l3160102,1663258.8886465,12285227.3688813,1663129.50829438,12284971.938225,2,1,OK,0.05674468426956194,75,2025-05-01T18:45:00+10:00
line,line.ln6017292-1,m1026891,l3160102,1663258.8886465,12285227.3688813,1663129.50829438,12284971.938225,2,2,OK,0.08949462417197056,75,2025-05-01T18:45:00+10:00
line,line.ln6017292-1,m1026891,l3160102,1663258.8886465,12285227.3688813,1663129.50829438,12284971.938225,2,3,OK,0.04871345332107538,75,2025-05-01T18:45:00+10:00
line,line.ln6108125-3,m1089215,n1134474,1675769.30965016,12283440.1489116,1675620.34222602,12283456.1192156,1,1,OK,0.5099898447669118,75,2025-05-01T18:45:00+10:00
line,line.ln6108125-3,m1089215,n1134474,1675769.30965016,12283440.1489116,1675620.34222602,12283456.1192156,1,2,OK,0.5261203847827375,75,2025-05-01T18:45:00+10:00
line,line.ln6108125-3,m1089215,n1134474,1675769.30965016,12283440.1489116,1675620.34222602,12283456.1192156,1,3,OK,0.39214270715085525,75,2025-05-01T18:45:00+10:00
line,line.ln6108125-3,m1089215,n1134474,1675769.30965016,12283440.1489116,1675620.34222602,12283456.1192156,2,1,OK,0.5099900904388589,75,2025-05-01T18:45:00+10:00
line,line.ln6108125-3,m1089215,n1134474,1675769.30965016,12283440.1489116,1675620.34222602,12283456.1192156,2,2,OK,0.526120705009829,75,2025-05-01T18:45:00+10:00
line,line.ln6108125-3,m1089215,n1134474,1675769.30965016,12283440.1489116,1675620.34222602,12283456.1192156,2,3,OK,0.3921421608478481,75,2025-05-01T18:45:00+10:00
line,line.ln5501088-1,l3195356,m1069189,1675648.94869004,12268281.8850895,1675446.08200185,12268159.0501454,1,1,OK,0.11272311790669681,75,2025-05-01T18:45:00+10:00
line,line.ln5501088-1,l3195356,m1069189,1675648.94869004,12268281.8850895,1675446.08200185,12268159.0501454,1,2,OK,0.12072084806507599,75,2025-05-01T18:45:00+10:00
line,line.ln5501088-1,l3195356,m1069189,1675648.94869004,12268281.8850895,1675446.08200185,12268159.0501454,1,3,OK,0.046059084683639694,75,2025-05-01T18:45:00+10:00
line,line.ln5501088-1,l3195356,m1069189,1675648.94869004,12268281.8850895,1675446.08200185,12268159.0501454,2,1,OK,0.11272448870760854,75,2025-05-01T18:45:00+10:00
line,line.ln5501088-1,l3195356,m1069189,1675648.94869004,12268281.8850895,1675446.08200185,12268159.0501454,2,2,OK,0.12072231960874925,75,2025-05-01T18:45:00+10:00
line,line.ln5501088-1,l3195356,m1069189,1675648.94869004,12268281.8850895,1675446.08200185,12268159.0501454,2,3,OK,0.04606005840480238,75,2025-05-01T18:45:00+10:00
line,line.ln6137018-1,l3048889,m1166407,1687967.68098952,12284190.9539043,1687705.17244527,12284306.9116644,1,3,OK,0.01756079541430362,75,2025-05-01T18:45:00+10:00
line,line.ln6137018-1,l3048889,m1166407,1687967.68098952,12284190.9539043,1687705.17244527,12284306.9116644,2,3,OK,0.017561807296144386,75,2025-05-01T18:45:00+10:00
line,line.ln6163394-1,m1008753,m1026307,1662633.17139792,12257034.019223,1663235.35712648,12256493.4045665,1,2,OK,0.0008238109847688188,75,2025-05-01T18:45:00+10:00
line,line.ln6163394-1,m1008753,m1026307,1662633.17139792,12257034.019223,1663235.35712648,12256493.4045665,2,2,OK,0.0008269487027722621,75,2025-05-01T18:45:00+10:00
line,line.ln6106657-1,m1069481,l2745848,1672943.77006352,12279668.8183481,1673008.00353558,12279608.4392121,1,1,OK,0.04879816174328654,75,2025-05-01T18:45:00+10:00
line,line.ln6106657-1,m1069481,l2745848,1672943.77006352,12279668.8183481,1673008.00353558,12279608.4392121,1,2,OK,0.10684914381928064,75,2025-05-01T18:45:00+10:00
line,line.ln6106657-1,m1069481,l2745848,1672943.77006352,12279668.8183481,1673008.00353558,12279608.4392121,1,3,OK,0.07717427284700105,75,2025-05-01T18:45:00+10:00
line,line.ln6106657-1,m1069481,l2745848,1672943.77006352,12279668.8183481,1673008.00353558,12279608.4392121,2,1,OK,0.04879873964306774,75,2025-05-01T18:45:00+10:00
line,line.ln6106657-1,m1069481,l2745848,1672943.77006352,12279668.8183481,1673008.00353558,12279608.4392121,2,2,OK,0.10684976706593567,75,2025-05-01T18:45:00+10:00
line,line.ln6106657-1,m1069481,l2745848,1672943.77006352,12279668.8183481,1673008.00353558,12279608.4392121,2,3,OK,0.07717466666735161,75,2025-05-01T18:45:00+10:00
line,line.ln6195664-1,m1047420,m1047419,1670586.55892533,12273449.4519423,1670575.33998132,12273409.6183423,1,1,OK,0.0018788091645231637,75,2025-05-01T18:45:00+10:00
line,line.ln6195664-1,m1047420,m1047419,1670586.55892533,12273449.4519423,1670575.33998132,12273409.6183423,2,1,OK,0.001878955900519701,75,2025-05-01T18:45:00+10:00
line,line.ln5986921-1,m1089203,m1089207,1676956.55163526,12283289.3710555,1676785.3019711,12283353.9281115,1,1,OK,0.5110569454200524,75,2025-05-01T18:45:00+10:00
line,line.ln5986921-1,m1089203,m1089207,1676956.55163526,12283289.3710555,1676785.3019711,12283353.9281115,1,2,OK,0.5261177355349408,75,2025-05-01T18:45:00+10:00
line,line.ln5986921-1,m1089203,m1089207,1676956.55163526,12283289.3710555,1676785.3019711,12283353.9281115,1,3,OK,0.40106178158797595,75,2025-05-01T18:45:00+10:00
line,line.ln5986921-1,m1089203,m1089207,1676956.55163526,12283289.3710555,1676785.3019711,12283353.9281115,2,1,OK,0.5110572648571969,75,2025-05-01T18:45:00+10:00
line,line.ln5986921-1,m1089203,m1089207,1676956.55163526,12283289.3710555,1676785.3019711,12283353.9281115,2,2,OK,0.5261181448259236,75,2025-05-01T18:45:00+10:00
line,line.ln5986921-1,m1089203,m1089207,1676956.55163526,12283289.3710555,1676785.3019711,12283353.9281115,2,3,OK,0.4010611615471226,75,2025-05-01T18:45:00+10:00
line,line.ln8961799-2,l2729206,l2729207,1669887.39630068,12283914.4124641,1669604.87470041,12284625.7893607,1,3,OK,0.007628460841684874,75,2025-05-01T18:45:00+10:00
line,line.ln8961799-2,l2729206,l2729207,1669887.39630068,12283914.4124641,1669604.87470041,12284625.7893607,2,3,OK,0.007653051816823194,75,2025-05-01T18:45:00+10:00
line,line.ln6228311-1,p901945,m1125988,1681837.67701581,12278479.696299,1681819.52354379,12278485.123499,1,1,OK,0.006534698294836388,75,2025-05-01T18:45:00+10:00
line,line.ln6228311-1,p901945,m1125988,1681837.67701581,12278479.696299,1681819.52354379,12278485.123499,1,2,OK,0.006233098917941805,75,2025-05-01T18:45:00+10:00
line,line.ln6228311-1,p901945,m1125988,1681837.67701581,12278479.696299,1681819.52354379,12278485.123499,1,3,OK,0.007748611819124799,75,2025-05-01T18:45:00+10:00
line,line.ln6228311-1,p901945,m1125988,1681837.67701581,12278479.696299,1681819.52354379,12278485.123499,2,1,OK,0.006534804961411856,75,2025-05-01T18:45:00+10:00
line,line.ln6228311-1,p901945,m1125988,1681837.67701581,12278479.696299,1681819.52354379,12278485.123499,2,2,OK,0.006233215715772922,75,2025-05-01T18:45:00+10:00
line,line.ln6228311-1,p901945,m1125988,1681837.67701581,12278479.696299,1681819.52354379,12278485.123499,2,3,OK,0.007748690063865388,75,2025-05-01T18:45:00+10:00
line,line.ln5631690-1,m1047572,m1047580,1669769.62810857,12283249.6685274,1669772.79431657,12283364.4343515,1,1,OK,0.05443453928675741,75,2025-05-01T18:45:00+10:00
line,line.ln5631690-1,m1047572,m1047580,1669769.62810857,12283249.6685274,1669772.79431657,12283364.4343515,1,2,OK,0.12097034205344574,75,2025-05-01T18:45:00+10:00
line,line.ln5631690-1,m1047572,m1047580,1669769.62810857,12283249.6685274,1669772.79431657,12283364.4343515,1,3,OK,0.04992608623720915,75,2025-05-01T18:45:00+10:00
line,line.ln5631690-1,m1047572,m1047580,1669769.62810857,12283249.6685274,1669772.79431657,12283364.4343515,2,1,OK,0.05443524109887753,75,2025-05-01T18:45:00+10:00
line,line.ln5631690-1,m1047572,m1047580,1669769.62810857,12283249.6685274,1669772.79431657,12283364.4343515,2,2,OK,0.12097107732921263,75,2025-05-01T18:45:00+10:00
line,line.ln5631690-1,m1047572,m1047580,1669769.62810857,12283249.6685274,1669772.79431657,12283364.4343515,2,3,OK,0.049926585083840555,75,2025-05-01T18:45:00+10:00
line,line.ln81048106-2,l2821087,l2990098,1680893.04520693,12280180.7978686,1680674.69154272,12280145.9654846,1,1,OK,0.029723997768134003,75,2025-05-01T18:45:00+10:00
line,line.ln81048106-2,l2821087,l2990098,1680893.04520693,12280180.7978686,1680674.69154272,12280145.9654846,2,1,OK,0.0297319746747973,75,2025-05-01T18:45:00+10:00
line,line.ln5712492-2,l3045895,m1108329,1680562.70280662,12272323.0969973,1680269.53979835,12272301.8797172,1,3,OK,0.0012725321860748524,75,2025-05-01T18:45:00+10:00
line,line.ln5712492-2,l3045895,m1108329,1680562.70280662,12272323.0969973,1680269.53979835,12272301.8797172,2,3,OK,0.0012735245102408722,75,2025-05-01T18:45:00+10:00
line,line.ln8945013-1,p827530,221-240991,1664339.11443951,12276835.9796895,1664317.00423149,12276832.5349535,1,1,OK,0.006791436692913243,75,2025-05-01T18:45:00+10:00
line,line.ln8945013-1,p827530,221-240991,1664339.11443951,12276835.9796895,1664317.00423149,12276832.5349535,2,1,OK,0.00679199502418483,75,2025-05-01T18:45:00+10:00
line,line.ln5532747-1,l2897773,l3197631,1670506.12167725,12285411.0785775,1670902.00826962,12285454.4183535,1,1,OK,0.0021991260062229063,75,2025-05-01T18:45:00+10:00
line,line.ln5532747-1,l2897773,l3197631,1670506.12167725,12285411.0785775,1670902.00826962,12285454.4183535,2,1,OK,0.002200521679020925,75,2025-05-01T18:45:00+10:00
line,line.ln6332133-1,m1108315,p860843,1681524.37807152,12271788.5894768,1681557.93250355,12271806.5995888,1,3,OK,0.0033896502647106086,75,2025-05-01T18:45:00+10:00
line,line.ln6332133-1,m1108315,p860843,1681524.37807152,12271788.5894768,1681557.93250355,12271806.5995888,2,3,OK,0.003389781846818159,75,2025-05-01T18:45:00+10:00
line,line.ln6291244-1,l3160865,m1142828,1685145.19292289,12275007.4556558,1684897.57333866,12274659.0335114,1,1,OK,0.17582330026889972,75,2025-05-01T18:45:00+10:00
line,line.ln6291244-1,l3160865,m1142828,1685145.19292289,12275007.4556558,1684897.57333866,12274659.0335114,1,2,OK,0.20418432304521464,75,2025-05-01T18:45:00+10:00
line,line.ln6291244-1,l3160865,m1142828,1685145.19292289,12275007.4556558,1684897.57333866,12274659.0335114,1,3,OK,0.24700302627415716,75,2025-05-01T18:45:00+10:00
line,line.ln6291244-1,l3160865,m1142828,1685145.19292289,12275007.4556558,1684897.57333866,12274659.0335114,2,1,OK,0.17582639153162902,75,2025-05-01T18:45:00+10:00
line,line.ln6291244-1,l3160865,m1142828,1685145.19292289,12275007.4556558,1684897.57333866,12274659.0335114,2,2,OK,0.20418770686997736,75,2025-05-01T18:45:00+10:00
line,line.ln6291244-1,l3160865,m1142828,1685145.19292289,12275007.4556558,1684897.57333866,12274659.0335114,2,3,OK,0.24700517959287463,75,2025-05-01T18:45:00+10:00
line,line.ln6375549-3,n1138599,l3181545,1673795.88552032,12274177.110439,1673976.93691249,12274076.0907909,1,1,OK,0.016694079664363565,75,2025-05-01T18:45:00+10:00
line,line.ln6375549-3,n1138599,l3181545,1673795.88552032,12274177.110439,1673976.93691249,12274076.0907909,1,2,OK,0.007632578990578345,75,2025-05-01T18:45:00+10:00
line,line.ln6375549-3,n1138599,l3181545,1673795.88552032,12274177.110439,1673976.93691249,12274076.0907909,1,3,OK,0.06448142982475971,75,2025-05-01T18:45:00+10:00
line,line.ln6375549-3,n1138599,l3181545,1673795.88552032,12274177.110439,1673976.93691249,12274076.0907909,2,1,OK,0.016695482923834014,75,2025-05-01T18:45:00+10:00
line,line.ln6375549-3,n1138599,l3181545,1673795.88552032,12274177.110439,1673976.93691249,12274076.0907909,2,2,OK,0.00763423609183902,75,2025-05-01T18:45:00+10:00
line,line.ln6375549-3,n1138599,l3181545,1673795.88552032,12274177.110439,1673976.93691249,12274076.0907909,2,3,OK,0.06448235394733376,75,2025-05-01T18:45:00+10:00
line,line.ln5866267-1,m1209753,m1209748,1692894.66928211,12273440.4407423,1692869.70006608,12272765.5387257,1,2,OK,0.002016141585752395,75,2025-05-01T18:45:00+10:00
line,line.ln5866267-1,m1209753,m1209748,1692894.66928211,12273440.4407423,1692869.70006608,12272765.5387257,2,2,OK,0.0020185572752989046,75,2025-05-01T18:45:00+10:00
line,line.ln6048633-1,m1209782,l3217057,1692906.15037012,12275200.4100239,1692912.53193812,12275073.4299278,1,1,OK,0.0007281284937203786,75,2025-05-01T18:45:00+10:00
line,line.ln6048633-1,m1209782,l3217057,1692906.15037012,12275200.4100239,1692912.53193812,12275073.4299278,2,1,OK,0.0007285785802055525,75,2025-05-01T18:45:00+10:00
line,line.ln81353936-3,l3645811,193-103041,1668920.78945178,12284702.2207208,1668904.89287576,12284707.6806888,1,3,OK,0.0000018597108545615224,75,2025-05-01T18:45:00+10:00
line,line.ln81353936-3,l3645811,193-103041,1668920.78945178,12284702.2207208,1668904.89287576,12284707.6806888,2,3,OK,0,75,2025-05-01T18:45:00+10:00
line,line.ln5691535-1,m1047401,m1047403,1670317.46401308,12272009.429413,1670290.45089305,12272151.8882931,1,1,OK,0.0028207156762664705,75,2025-05-01T18:45:00+10:00
line,line.ln5691535-1,m1047401,m1047403,1670317.46401308,12272009.429413,1670290.45089305,12272151.8882931,2,1,OK,0.0028212268484951192,75,2025-05-01T18:45:00+10:00
line,line.ln6171508-1,e182748,l2673346,1670349.38823711,12263210.1810208,1670200.46996497,12263062.3399966,1,1,OK,0.03749356718150737,75,2025-05-01T18:45:00+10:00
line,line.ln6171508-1,e182748,l2673346,1670349.38823711,12263210.1810208,1670200.46996497,12263062.3399966,1,2,OK,0.06673840746427513,75,2025-05-01T18:45:00+10:00
line,line.ln6171508-1,e182748,l2673346,1670349.38823711,12263210.1810208,1670200.46996497,12263062.3399966,1,3,OK,0.027026514169774477,75,2025-05-01T18:45:00+10:00
line,line.ln6171508-1,e182748,l2673346,1670349.38823711,12263210.1810208,1670200.46996497,12263062.3399966,2,1,OK,0.03749474670404019,75,2025-05-01T18:45:00+10:00
line,line.ln6171508-1,e182748,l2673346,1670349.38823711,12263210.1810208,1670200.46996497,12263062.3399966,2,2,OK,0.0667396949541096,75,2025-05-01T18:45:00+10:00
line,line.ln6171508-1,e182748,l2673346,1670349.38823711,12263210.1810208,1670200.46996497,12263062.3399966,2,3,OK,0.027027378630188288,75,2025-05-01T18:45:00+10:00
line,line.ln6259985-1,l2841619,l2785515,1677511.39989178,12279905.7309883,1677454.85870773,12280283.1200447,1,3,OK,0.0021470793980901894,75,2025-05-01T18:45:00+10:00
line,line.ln6259985-1,l2841619,l2785515,1677511.39989178,12279905.7309883,1677454.85870773,12280283.1200447,2,3,OK,0.0021483790246641125,75,2025-05-01T18:45:00+10:00
line,line.ln6318427-1,m1047809,l2989432,1670760.76999749,12291117.0400548,1670981.5812617,12291021.1240227,1,2,OK,0.006236254038288846,75,2025-05-01T18:45:00+10:00
line,line.ln6318427-1,m1047809,l2989432,1670760.76999749,12291117.0400548,1670981.5812617,12291021.1240227,2,2,OK,0.006237068787471311,75,2025-05-01T18:45:00+10:00
line,line.ln6259999-3,n1140524,l3197641,1668117.07233103,12280396.0713408,1668491.07809138,12280304.0301247,1,1,OK,0.003881163081609024,75,2025-05-01T18:45:00+10:00
line,line.ln6259999-3,n1140524,l3197641,1668117.07233103,12280396.0713408,1668491.07809138,12280304.0301247,2,1,OK,0.0038825413713808004,75,2025-05-01T18:45:00+10:00
line,line.ln5895772-1,m1108353,l3048205,1679285.25870943,12273623.3599105,1679132.33045329,12273857.2783747,1,3,OK,0.054479575326381084,75,2025-05-01T18:45:00+10:00
line,line.ln5895772-1,m1108353,l3048205,1679285.25870943,12273623.3599105,1679132.33045329,12273857.2783747,2,3,OK,0.05448052597734802,75,2025-05-01T18:45:00+10:00
line,line.ln5651997-1,m1126020,m1126025,1683166.88226505,12282324.6237906,1682931.87016883,12282666.2793429,1,1,OK,0.0019291466283292804,75,2025-05-01T18:45:00+10:00
line,line.ln5651997-1,m1126020,m1126025,1683166.88226505,12282324.6237906,1682931.87016883,12282666.2793429,2,1,OK,0.0019305263836845565,75,2025-05-01T18:45:00+10:00
line,line.ln5986929-1,m1069206,l2841625,1674428.43899291,12270052.7620192,1674152.88059265,12269812.3882589,1,3,OK,0.0020879439643678465,75,2025-05-01T18:45:00+10:00
line,line.ln5986929-1,m1069206,l2841625,1674428.43899291,12270052.7620192,1674152.88059265,12269812.3882589,2,3,OK,0.002089678785638387,75,2025-05-01T18:45:00+10:00
line,line.ln5924705-3,n1136360,l2729424,1675560.01633796,12286439.5555064,1675430.45166584,12286508.4911865,1,1,OK,0.0011051730478642643,75,2025-05-01T18:45:00+10:00
line,line.ln5924705-3,n1136360,l2729424,1675560.01633796,12286439.5555064,1675430.45166584,12286508.4911865,2,1,OK,0.0011057003582042762,75,2025-05-01T18:45:00+10:00
line,line.ln6048681-1,m1142815,l2917359,1684789.18089056,12273453.5889023,1684788.74671456,12273513.1611264,1,1,OK,0.001121429531063458,75,2025-05-01T18:45:00+10:00
line,line.ln6048681-1,m1142815,l2917359,1684789.18089056,12273453.5889023,1684788.74671456,12273513.1611264,2,1,OK,0.001121641499389103,75,2025-05-01T18:45:00+10:00
line,line.ln6167751-6,m3037538,l3027133,1665591.63028068,12282587.6361428,1665589.97140068,12282579.5260628,1,1,OK,0.017728262721307966,75,2025-05-01T18:45:00+10:00
line,line.ln6167751-6,m3037538,l3027133,1665591.63028068,12282587.6361428,1665589.97140068,12282579.5260628,2,1,OK,0.01772829215822701,75,2025-05-01T18:45:00+10:00
line,line.ln5562922-1,m1089165,l3197627,1678152.41160438,12276490.1994651,1677744.880084,12276407.3005211,1,3,OK,0.002141677344272986,75,2025-05-01T18:45:00+10:00
line,line.ln5562922-1,m1089165,l3197627,1678152.41160438,12276490.1994651,1677744.880084,12276407.3005211,2,3,OK,0.0021430934518385358,75,2025-05-01T18:45:00+10:00
line,line.ln6320330-1,m1069187,l2748129,1673479.55144002,12268148.8019534,1673406.81057596,12267874.5583691,1,1,OK,0.0027712437714721154,75,2025-05-01T18:45:00+10:00
line,line.ln6320330-1,m1069187,l2748129,1673479.55144002,12268148.8019534,1673406.81057596,12267874.5583691,2,1,OK,0.0027722779291489163,75,2025-05-01T18:45:00+10:00
line,line.ln5679696-1,m1089201,m1089202,1677152.93025944,12283190.4280794,1677141.17473943,12283196.3508954,1,1,OK,0.5146220135259455,75,2025-05-01T18:45:00+10:00
