job_id,qos,workload_class,requested_nodes,requested_gpus,FULL_PARTIAL_shared,requested_GPU_hours,predicted_power_W,predicted_total_job_IT_kW,predicted_kW_per_GPU,H0_proxy_job_kW,power_authority,prediction_status
7709431,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709432,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709433,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709434,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709435,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709436,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709437,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709438,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709439,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709440,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709441,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709442,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709443,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709444,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709445,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709446,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709447,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709448,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709449,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709450,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709451,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709452,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709453,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709454,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709455,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709456,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709457,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709458,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709459,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709460,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709461,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709462,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709463,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709464,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709465,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709466,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709467,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709468,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709469,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709470,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709471,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709472,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709473,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709474,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709475,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709476,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709477,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709478,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709479,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709480,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709481,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709482,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709483,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709484,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709485,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709486,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709487,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709488,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709489,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709490,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709491,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709492,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709493,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709494,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709495,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709496,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709497,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709498,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709499,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709500,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709501,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709502,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709503,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709504,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709505,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709506,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709507,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709508,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709509,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709510,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709511,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709512,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709513,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709514,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709515,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709516,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709517,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709518,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709519,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709520,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709521,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709522,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709523,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709524,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709525,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709526,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709527,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709528,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709529,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709530,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709531,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709532,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709533,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709534,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709535,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709536,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709537,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709538,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709539,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709540,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
