load,bus_connection,local_nodes,phases,primary_phase,connection,base_kv,base_kw,base_kvar,base_pf,model,Vminpu,Vmaxpu,status
338937c0a,sx2897777c.1,"[1, 0]",1,C,wye,0.12,4.75253129839897,1.1910966188580465,0.97,1,0.88,1.05,Variable
338937c0b,sx2897777c.2,"[2, 0]",1,C,wye,0.12,5.41746870160103,1.3577456408167305,0.97,1,0.88,1.05,Variable
338941c0a,sx2991914c.1,"[1, 0]",1,C,wye,0.12,3.72780755162239,0.9342766394798339,0.97,1,0.88,1.05,Variable
338941c0b,sx2991914c.2,"[2, 0]",1,C,wye,0.12,2.37219244837761,0.5945274690763254,0.97,1,0.88,1.05,Variable
338942a0a,sx2822869a.1,"[1, 0]",1,A,wye,0.12,8.38227840900421,2.1007969952044627,0.97,1,0.88,1.05,Variable
338942a0b,sx2822869a.2,"[2, 0]",1,A,wye,0.12,0.487721590995788,0.12223455281080449,0.97,1,0.88,1.05,Variable
338943c0a,sx2729410c.1,"[1, 0]",1,C,wye,0.12,3.40552162349224,0.8535041720937342,0.97,1,0.88,1.05,Variable
338943c0b,sx2729410c.2,"[2, 0]",1,C,wye,0.12,6.76447837650776,1.6953380875810429,0.97,1,0.88,1.05,Variable
338944c0a,sx3197640c.1,"[1, 0]",1,C,wye,0.12,3.77778518557549,0.9468022152377708,0.97,1,0.88,1.05,Variable
338944c0b,sx3197640c.2,"[2, 0]",1,C,wye,0.12,0.292214814424515,0.07323593588084823,0.97,1,0.88,1.05,Variable
338945a0a,sx2954353a.1,"[1, 0]",1,A,wye,0.12,0.417226168513298,0.10456673452791385,0.97,1,0.88,1.05,Variable
338945a0b,sx2954353a.2,"[2, 0]",1,A,wye,0.12,8.4527738314867,2.1184648134873534,0.97,1,0.88,1.05,Variable
338947b0a,sx3160109b.1,"[1, 0]",1,B,wye,0.12,4.19789376020432,1.0520913488332178,0.97,1,0.88,1.05,Variable
338947b0b,sx3160109b.2,"[2, 0]",1,B,wye,0.12,5.53210623979569,1.3864765161260355,0.97,1,0.88,1.05,Variable
338949b0a,sx3104136b.1,"[1, 0]",1,B,wye,0.12,4.33923678874969,1.0875152509243544,0.97,1,0.88,1.05,Variable
338949b0b,sx3104136b.2,"[2, 0]",1,B,wye,0.12,1.50076321125031,0.37612671529990316,0.97,1,0.88,1.05,Variable
338950b0a,sx2822872b.1,"[1, 0]",1,B,wye,0.12,3.41937967181206,0.8569773263901129,0.97,1,0.88,1.05,Variable
338950b0b,sx2822872b.2,"[2, 0]",1,B,wye,0.12,6.31062032818794,1.581590538569138,0.97,1,0.88,1.05,Variable
338953b0a,sx3122821b.1,"[1, 0]",1,B,wye,0.12,0.819766739010811,0.20545291125531354,0.97,1,0.88,1.05,Variable
338953b0b,sx3122821b.2,"[2, 0]",1,B,wye,0.12,8.91023326098919,2.233114953703937,0.97,1,0.88,1.05,Variable
338954a0a,sx2860482a.1,"[1, 0]",1,A,wye,0.12,5.75790035247803,1.443065855004159,0.97,1,0.88,1.05,Variable
338954a0b,sx2860482a.2,"[2, 0]",1,A,wye,0.12,3.11209964752197,0.7799656930111087,0.97,1,0.88,1.05,Variable
338955b0a,sx3010560b.1,"[1, 0]",1,B,wye,0.12,3.42367422521114,0.8580536429279699,0.97,1,0.88,1.05,Variable
338955b0b,sx3010560b.2,"[2, 0]",1,B,wye,0.12,6.30632577478886,1.580514222031281,0.97,1,0.88,1.05,Variable
338956a0a,sx3104119a.1,"[1, 0]",1,A,wye,0.12,8.77237891554832,2.1985653980166715,0.97,1,0.88,1.05,Variable
338956a0b,sx3104119a.2,"[2, 0]",1,A,wye,0.12,0.0976210844516761,0.02446614999859512,0.97,1,0.88,1.05,Variable
338957c0a,sx2785517c.1,"[1, 0]",1,C,wye,0.12,0.118901807665825,0.029799601979388118,0.97,1,0.88,1.05,Variable
338957c0b,sx2785517c.2,"[2, 0]",1,C,wye,0.12,3.95109819233418,0.9902385491392309,0.97,1,0.88,1.05,Variable
338958c0a,sx3066809c.1,"[1, 0]",1,C,wye,0.12,4.99608320474625,1.2521364803449984,0.97,1,0.88,1.05,Variable
338958c0b,sx3066809c.2,"[2, 0]",1,C,wye,0.12,5.17391679525375,1.2967057793297787,0.97,1,0.88,1.05,Variable
338959c0a,sx2954344c.1,"[1, 0]",1,C,wye,0.12,0.452776488661766,0.11347648461044904,0.97,1,0.88,1.05,Variable
338959c0b,sx2954344c.2,"[2, 0]",1,C,wye,0.12,9.71722351133823,2.435365775064327,0.97,1,0.88,1.05,Variable
338960c0a,sx2897767c.1,"[1, 0]",1,C,wye,0.12,5.12621897578239,1.284751578940109,0.97,1,0.88,1.05,Variable
338960c0b,sx2897767c.2,"[2, 0]",1,C,wye,0.12,5.04378102421761,1.2640906807346681,0.97,1,0.88,1.05,Variable
338961c0a,sx3254208c.1,"[1, 0]",1,C,wye,0.12,9.71219949781895,2.4341066385873242,0.97,1,0.88,1.05,Variable
338961c0b,sx3254208c.2,"[2, 0]",1,C,wye,0.12,0.457800502181053,0.11473562108745358,0.97,1,0.88,1.05,Variable
338962c0a,sx2748125c.1,"[1, 0]",1,C,wye,0.12,5.60470898151398,1.404672478393472,0.97,1,0.88,1.05,Variable
338962c0b,sx2748125c.2,"[2, 0]",1,C,wye,0.12,4.56529101848602,1.144169781281305,0.97,1,0.88,1.05,Variable
338963c0a,sx2673303c.1,"[1, 0]",1,C,wye,0.12,3.68141440749168,0.9226494215526425,0.97,1,0.88,1.05,Variable
338963c0b,sx2673303c.2,"[2, 0]",1,C,wye,0.12,2.41858559250832,0.6061546870035168,0.97,1,0.88,1.05,Variable
338964c0a,sx3104117c.1,"[1, 0]",1,C,wye,0.12,13.1466049838066,3.2948497889849855,0.97,1,0.88,1.05,Variable
338964c0b,sx3104117c.2,"[2, 0]",1,C,wye,0.12,2.11339501619339,0.5296667186489451,0.97,1,0.88,1.05,Variable
338965a0a,sx3010568a.1,"[1, 0]",1,A,wye,0.12,0.260335404276848,0.06524620256738917,0.97,1,0.88,1.05,Variable
338965a0b,sx3010568a.2,"[2, 0]",1,A,wye,0.12,8.60966459572315,2.157785345447878,0.97,1,0.88,1.05,Variable
338966c0a,sx3029505c.1,"[1, 0]",1,C,wye,0.12,1.40164885282516,0.3512863155659233,0.97,1,0.88,1.05,Variable
338966c0b,sx3029505c.2,"[2, 0]",1,C,wye,0.12,8.76835114717484,2.1975559441088537,0.97,1,0.88,1.05,Variable
338967c0a,sx2673318c.1,"[1, 0]",1,C,wye,0.12,6.75194380223751,1.6921966271477051,0.97,1,0.88,1.05,Variable
338967c0b,sx2673318c.2,"[2, 0]",1,C,wye,0.12,3.41805619776249,0.8566456325270719,0.97,1,0.88,1.05,Variable
338968c0a,sx3178979c.1,"[1, 0]",1,C,wye,0.12,7.15152961969376,1.792342272958834,0.97,1,0.88,1.05,Variable
338968c0b,sx3178979c.2,"[2, 0]",1,C,wye,0.12,8.10847038030624,2.032174234675099,0.97,1,0.88,1.05,Variable
338969a0a,sx3104129a.1,"[1, 0]",1,A,wye,0.12,1.23618329167366,0.30981673692445383,0.97,1,0.88,1.05,Variable
338969a0b,sx3104129a.2,"[2, 0]",1,A,wye,0.12,12.0638167083263,3.0234774669766704,0.97,1,0.88,1.05,Variable
338970a0a,sx3141401a.1,"[1, 0]",1,A,wye,0.12,4.80758067131042,1.2048932922154998,0.97,1,0.88,1.05,Variable
338970a0b,sx3141401a.2,"[2, 0]",1,A,wye,0.12,4.06241932868957,1.0181382557997654,0.97,1,0.88,1.05,Variable
338972b0a,sx2841632b.1,"[1, 0]",1,B,wye,0.12,8.91703727185726,2.234820199567834,0.97,1,0.88,1.05,Variable
338972b0b,sx2841632b.2,"[2, 0]",1,B,wye,0.12,0.812962728142738,0.2037476653914167,0.97,1,0.88,1.05,Variable
338973a0a,sx2748157a.1,"[1, 0]",1,A,wye,0.12,7.52463675737381,1.885851736076357,0.97,1,0.88,1.05,Variable
338973a0b,sx2748157a.2,"[2, 0]",1,A,wye,0.12,5.77536324262619,1.4474424678247773,0.97,1,0.88,1.05,Variable
338975a0a,sx2785537a.1,"[1, 0]",1,A,wye,0.12,2.59289884805679,0.6498417068819268,0.97,1,0.88,1.05,Variable
338975a0b,sx2785537a.2,"[2, 0]",1,A,wye,0.12,2.72710115194321,0.6834759746785269,0.97,1,0.88,1.05,Variable
338976b0a,sx2691967b.1,"[1, 0]",1,B,wye,0.12,3.21964380264282,0.8069187989455278,0.97,1,0.88,1.05,Variable
338976b0b,sx2691967b.2,"[2, 0]",1,B,wye,0.12,2.62035619735718,0.6567231672787297,0.97,1,0.88,1.05,Variable
338977a0a,sx2916620a.1,"[1, 0]",1,A,wye,0.12,1.99032206833363,0.49882173039646666,0.97,1,0.88,1.05,Variable
338977a0b,sx2916620a.2,"[2, 0]",1,A,wye,0.12,1.55967793166637,0.39089213605834744,0.97,1,0.88,1.05,Variable
338977b0a,sx2916620b.1,"[1, 0]",1,B,wye,0.12,3.37179708838463,0.8450520068754293,0.97,1,0.88,1.05,Variable
338977b0b,sx2916620b.2,"[2, 0]",1,B,wye,0.12,0.518202911615372,0.12987389185956477,0.97,1,0.88,1.05,Variable
338977c0a,sx2916620c.1,"[1, 0]",1,C,wye,0.12,0.542889575362206,0.13606095300099166,0.97,1,0.88,1.05,Variable
338977c0b,sx2916620c.2,"[2, 0]",1,C,wye,0.12,3.52711042463779,0.8839771981176251,0.97,1,0.88,1.05,Variable
338978c0a,sx2766738c.1,"[1, 0]",1,C,wye,0.12,2.1976228094101,0.5507761934562115,0.97,1,0.88,1.05,Variable
338978c0b,sx2766738c.2,"[2, 0]",1,C,wye,0.12,7.9723771905899,1.9980660662185656,0.97,1,0.88,1.05,Variable
338979b0a,sx3066814b.1,"[1, 0]",1,B,wye,0.12,0.0309830325841904,0.0077650799197114175,0.97,1,0.88,1.05,Variable
338979b0b,sx3066814b.2,"[2, 0]",1,B,wye,0.12,3.85901696741581,0.9671608188152822,0.97,1,0.88,1.05,Variable
338981b0a,sx2820535b.1,"[1, 0]",1,B,wye,0.12,4.37755282044411,1.0971181536584522,0.97,1,0.88,1.05,Variable
338981b0b,sx2820535b.2,"[2, 0]",1,B,wye,0.12,5.35244717955589,1.3414497113007986,0.97,1,0.88,1.05,Variable
338982b0a,sx2785534b.1,"[1, 0]",1,B,wye,0.12,8.35701242983341,2.094464743931838,0.97,1,0.88,1.05,Variable
338982b0b,sx2785534b.2,"[2, 0]",1,B,wye,0.12,1.37298757016659,0.34410312102741325,0.97,1,0.88,1.05,Variable
338983b0a,sx2691965b.1,"[1, 0]",1,B,wye,0.12,1.68678628206253,0.42274849152022365,0.97,1,0.88,1.05,Variable
338983b0b,sx2691965b.2,"[2, 0]",1,B,wye,0.12,0.263213717937469,0.06596757596904011,0.97,1,0.88,1.05,Variable
338984a0a,sx2748144a.1,"[1, 0]",1,A,wye,0.12,7.40518094599247,1.855913287677881,0.97,1,0.88,1.05,Variable
338984a0b,sx2748144a.2,"[2, 0]",1,A,wye,0.12,1.46481905400753,0.36711826033738665,0.97,1,0.88,1.05,Variable
338985a0a,sx2897792a.1,"[1, 0]",1,A,wye,0.12,4.77832461833954,1.1975610341856608,0.97,1,0.88,1.05,Variable
338985a0b,sx2897792a.2,"[2, 0]",1,A,wye,0.12,0.541675381660461,0.1357566473747932,0.97,1,0.88,1.05,Variable
338986a0a,sx2785538a.1,"[1, 0]",1,A,wye,0.12,8.66767598569393,2.172324370256137,0.97,1,0.88,1.05,Variable
338986a0b,sx2785538a.2,"[2, 0]",1,A,wye,0.12,0.202324014306068,0.05070717775912982,0.97,1,0.88,1.05,Variable
338987a0a,sx2897793a.1,"[1, 0]",1,A,wye,0.12,1.31604890823364,0.32983294720794043,0.97,1,0.88,1.05,Variable
338987a0b,sx2897793a.2,"[2, 0]",1,A,wye,0.12,2.23395109176636,0.5598809192468737,0.97,1,0.88,1.05,Variable
338988a0a,sx3254231a.1,"[1, 0]",1,A,wye,0.12,3.50019928514957,0.8772326308036057,0.97,1,0.88,1.05,Variable
338988a0b,sx3254231a.2,"[2, 0]",1,A,wye,0.12,0.0498007148504258,0.012481235651207328,0.97,1,0.88,1.05,Variable
338989a0a,sx3254230a.1,"[1, 0]",1,A,wye,0.12,1.22165141701698,0.3061747058293464,0.97,1,0.88,1.05,Variable
338989a0b,sx3254230a.2,"[2, 0]",1,A,wye,0.12,0.548348582983017,0.13742910927629254,0.97,1,0.88,1.05,Variable
338990b0a,sx2673331b.1,"[1, 0]",1,B,wye,0.12,2.23780863583088,0.5608477109214268,0.97,1,0.88,1.05,Variable
338990b0b,sx2673331b.2,"[2, 0]",1,B,wye,0.12,17.2121913641691,4.313781782753535,0.97,1,0.88,1.05,Variable
338992b0a,sx2935567b.1,"[1, 0]",1,B,wye,0.12,3.88580110549927,0.9738735565769426,0.97,1,0.88,1.05,Variable
338992b0b,sx2935567b.2,"[2, 0]",1,B,wye,0.12,1.95419889450073,0.4897684096473149,0.97,1,0.88,1.05,Variable
338993b0a,sx2804272b.1,"[1, 0]",1,B,wye,0.12,1.32707618236542,0.3325966426175864,0.97,1,0.88,1.05,Variable
338993b0b,sx2804272b.2,"[2, 0]",1,B,wye,0.12,4.51292381763458,1.131045323606671,0.97,1,0.88,1.05,Variable
338994b0a,sx3160115b.1,"[1, 0]",1,B,wye,0.12,16.3509107291698,4.097924508424554,0.97,1,0.88,1.05,Variable
338994b0b,sx3160115b.2,"[2, 0]",1,B,wye,0.12,3.09908927083016,0.7767049852504033,0.97,1,0.88,1.05,Variable
338995b0a,sx3254227b.1,"[1, 0]",1,B,wye,0.12,1.13142962276936,0.28356299275933494,0.97,1,0.88,1.05,Variable
338995b0b,sx3254227b.2,"[2, 0]",1,B,wye,0.12,2.75857037723064,0.6913629059756584,0.97,1,0.88,1.05,Variable
338997b0a,sx2860499b.1,"[1, 0]",1,B,wye,0.12,9.84910185337067,2.4684176031182234,0.97,1,0.88,1.05,Variable
338997b0b,sx2860499b.2,"[2, 0]",1,B,wye,0.12,9.60089814662933,2.4062118905567433,0.97,1,0.88,1.05,Variable
338998b0a,sx3254229b.1,"[1, 0]",1,B,wye,0.12,8.2608039945364,2.0703526371843246,0.97,1,0.88,1.05,Variable
338998b0b,sx3254229b.2,"[2, 0]",1,B,wye,0.12,1.4691960054636,0.3682152277749261,0.97,1,0.88,1.05,Variable
338999b0a,sx2822873b.1,"[1, 0]",1,B,wye,0.12,3.07716253876686,0.7712096281904717,0.97,1,0.88,1.05,Variable
338999b0b,sx2822873b.2,"[2, 0]",1,B,wye,0.12,0.812837461233139,0.20371627054452146,0.97,1,0.88,1.05,Variable
339001b0a,sx3178988b.1,"[1, 0]",1,B,wye,0.12,0.94407486975193,0.23660746551825765,0.97,1,0.88,1.05,Variable
339001b0b,sx3178988b.2,"[2, 0]",1,B,wye,0.12,2.94592513024807,0.7383184332167357,0.97,1,0.88,1.05,Variable
339002b0a,sx2785536b.1,"[1, 0]",1,B,wye,0.12,2.87289770126343,0.7200160342873898,0.97,1,0.88,1.05,Variable
339002b0b,sx2785536b.2,"[2, 0]",1,B,wye,0.12,2.96710229873657,0.7436259319368677,0.97,1,0.88,1.05,Variable
339003b0a,sx3066826b.1,"[1, 0]",1,B,wye,0.12,9.03337216198444,2.26397647137027,0.97,1,0.88,1.05,Variable
339003b0b,sx3066826b.2,"[2, 0]",1,B,wye,0.12,5.55662783801556,1.3926222079468389,0.97,1,0.88,1.05,Variable
339004b0a,sx3197653b.1,"[1, 0]",1,B,wye,0.12,5.35335190653801,1.341676457256108,0.97,1,0.88,1.05,Variable
339004b0b,sx3197653b.2,"[2, 0]",1,B,wye,0.12,4.37664809346199,1.0968914077031429,0.97,1,0.88,1.05,Variable
339005b0a,sx2785535b.1,"[1, 0]",1,B,wye,0.12,0.0950481432676315,0.023821310153801557,0.97,1,0.88,1.05,Variable
339005b0b,sx2785535b.2,"[2, 0]",1,B,wye,0.12,14.4949518567324,3.632777369163315,0.97,1,0.88,1.05,Variable
339006b0a,sx2916619b.1,"[1, 0]",1,B,wye,0.12,3.17869097709656,0.7966550533796088,0.97,1,0.88,1.05,Variable
339006b0b,sx2916619b.2,"[2, 0]",1,B,wye,0.12,6.55130902290344,1.641912811579642,0.97,1,0.88,1.05,Variable
339007b0a,sx2916617b.1,"[1, 0]",1,B,wye,0.12,9.59592584073544,2.4049657132322224,0.97,1,0.88,1.05,Variable
339007b0b,sx2916617b.2,"[2, 0]",1,B,wye,0.12,0.134074159264564,0.03360215172702923,0.97,1,0.88,1.05,Variable
339008b0a,sx3122835b.1,"[1, 0]",1,B,wye,0.12,0.496164216995239,0.12435047433784772,0.97,1,0.88,1.05,Variable
339008b0b,sx3122835b.2,"[2, 0]",1,B,wye,0.12,5.34383578300476,1.3392914918864094,0.97,1,0.88,1.05,Variable
339010b0a,sx2691966b.1,"[1, 0]",1,B,wye,0.12,14.4756184369326,3.627931957421942,0.97,1,0.88,1.05,Variable
339010b0b,sx2691966b.2,"[2, 0]",1,B,wye,0.12,4.97438156306744,1.2466975362530348,0.97,1,0.88,1.05,Variable
339011b0a,sx3104145b.1,"[1, 0]",1,B,wye,0.12,1.97022500991821,0.4937849327775507,0.97,1,0.88,1.05,Variable
339011b0b,sx3104145b.2,"[2, 0]",1,B,wye,0.12,3.86977499008179,0.9698570334467067,0.97,1,0.88,1.05,Variable
339012b0a,sx2973171b.1,"[1, 0]",1,B,wye,0.12,5.18177913367748,1.2986762670814276,0.97,1,0.88,1.05,Variable
339012b0b,sx2973171b.2,"[2, 0]",1,B,wye,0.12,4.54822086632252,1.1398915978778235,0.97,1,0.88,1.05,Variable
339013b0a,sx2804270b.1,"[1, 0]",1,B,wye,0.12,5.61132292747498,1.4063300895014959,0.97,1,0.88,1.05,Variable
339013b0b,sx2804270b.2,"[2, 0]",1,B,wye,0.12,0.228677072525024,0.05731187672276254,0.97,1,0.88,1.05,Variable
339016b0a,sx3235273b.1,"[1, 0]",1,B,wye,0.12,7.99728138267994,2.0043076451017665,0.97,1,0.88,1.05,Variable
339016b0b,sx3235273b.2,"[2, 0]",1,B,wye,0.12,1.73271861732006,0.4342602198574845,0.97,1,0.88,1.05,Variable
339017c0a,sx2729423c.1,"[1, 0]",1,C,wye,0.12,1.45414099693298,0.36444208697230973,0.97,1,0.88,1.05,Variable
339017c0b,sx2729423c.2,"[2, 0]",1,C,wye,0.12,4.64585900306702,1.1643620215838497,0.97,1,0.88,1.05,Variable
339018a0a,sx2729424a.1,"[1, 0]",1,A,wye,0.12,3.60381013631821,0.903199957845838,0.97,1,0.88,1.05,Variable
339018a0b,sx2729424a.2,"[2, 0]",1,A,wye,0.12,1.71618986368179,0.4301177237146157,0.97,1,0.88,1.05,Variable
339019a0a,sx3160114a.1,"[1, 0]",1,A,wye,0.12,1.23737287998199,0.31011487585777603,0.97,1,0.88,1.05,Variable
339019a0b,sx3160114a.2,"[2, 0]",1,A,wye,0.12,4.08262712001801,1.0232028057026776,0.97,1,0.88,1.05,Variable
339020a0a,sx3104144a.1,"[1, 0]",1,A,wye,0.12,0.489139351248741,0.12258987702386386,0.97,1,0.88,1.05,Variable
339020a0b,sx3104144a.2,"[2, 0]",1,A,wye,0.12,3.06086064875126,0.7671239894309505,0.97,1,0.88,1.05,Variable
339021a0a,sx3197652a.1,"[1, 0]",1,A,wye,0.12,1.30811174631119,0.3278437069198557,0.97,1,0.88,1.05,Variable
339021a0b,sx3197652a.2,"[2, 0]",1,A,wye,0.12,7.56188825368881,1.8951878410954122,0.97,1,0.88,1.05,Variable
339042b0a,sx3141394b.1,"[1, 0]",1,B,wye,0.12,6.13051296412945,1.5364513782160494,0.97,1,0.88,1.05,Variable
339042b0b,sx3141394b.2,"[2, 0]",1,B,wye,0.12,3.59948703587055,0.9021164867432014,0.97,1,0.88,1.05,Variable
339043c0a,sx2804277c.1,"[1, 0]",1,C,wye,0.12,5.94770822882652,1.4906361929054526,0.97,1,0.88,1.05,Variable
339043c0b,sx2804277c.2,"[2, 0]",1,C,wye,0.12,4.22229177117348,1.0582060667693245,0.97,1,0.88,1.05,Variable
339044c0a,sx3197625c.1,"[1, 0]",1,C,wye,0.12,4.27275083661079,1.0708523006307118,0.97,1,0.88,1.05,Variable
339044c0b,sx3197625c.2,"[2, 0]",1,C,wye,0.12,1.82724916338921,0.45795180792544743,0.97,1,0.88,1.05,Variable
339046a0a,sx2785511a.1,"[1, 0]",1,A,wye,0.12,7.55126152038574,1.892524530679959,0.97,1,0.88,1.05,Variable
339046a0b,sx2785511a.2,"[2, 0]",1,A,wye,0.12,1.31873847961426,0.3305070173353088,0.97,1,0.88,1.05,Variable
339047a0a,sx2973148a.1,"[1, 0]",1,A,wye,0.12,5.25969530403614,1.3182039000924572,0.97,1,0.88,1.05,Variable
339047a0b,sx2973148a.2,"[2, 0]",1,A,wye,0.12,3.61030469596386,0.9048276479228107,0.97,1,0.88,1.05,Variable
339048a0a,sx3160098a.1,"[1, 0]",1,A,wye,0.12,3.84477287769318,0.9635909134233807,0.97,1,0.88,1.05,Variable
339048a0b,sx3160098a.2,"[2, 0]",1,A,wye,0.12,1.47522712230682,0.36972676813707317,0.97,1,0.88,1.05,Variable
339049a0a,sx2916602a.1,"[1, 0]",1,A,wye,0.12,4.05357376277447,1.0159213480106657,0.97,1,0.88,1.05,Variable
339049a0b,sx2916602a.2,"[2, 0]",1,A,wye,0.12,4.81642623722553,1.2071102000046021,0.97,1,0.88,1.05,Variable
339051c0a,sx3231255c.1,"[1, 0]",1,C,wye,0.12,3.26646471261978,0.818653225099481,0.97,1,0.88,1.05,Variable
339051c0b,sx3231255c.2,"[2, 0]",1,C,wye,0.12,6.90353528738022,1.7301890345752962,0.97,1,0.88,1.05,Variable
339052c0a,sx3118855c.1,"[1, 0]",1,C,wye,0.12,3.27920598626137,0.8218464892784156,0.97,1,0.88,1.05,Variable
339052c0b,sx3118855c.2,"[2, 0]",1,C,wye,0.12,11.9807940137386,3.00267001835551,0.97,1,0.88,1.05,Variable
339097b0a,sx3085410b.1,"[1, 0]",1,B,wye,0.12,0.0728812313079834,0.018265758337750296,0.97,1,0.88,1.05,Variable
339097b0b,sx3085410b.2,"[2, 0]",1,B,wye,0.12,5.76711876869202,1.445376207886508,0.97,1,0.88,1.05,Variable
346639c0a,sx2992556c.1,"[1, 0]",1,C,wye,0.12,2.26377986073494,0.5673567134357814,0.97,1,0.88,1.05,Variable
346639c0b,sx2992556c.2,"[2, 0]",1,C,wye,0.12,3.83622013926506,0.9614473951203779,0.97,1,0.88,1.05,Variable
350993c0a,sx3198356c.1,"[1, 0]",1,C,wye,0.12,2.9188784122467,0.7315398867243663,0.97,1,0.88,1.05,Variable
350993c0b,sx3198356c.2,"[2, 0]",1,C,wye,0.12,3.1811215877533,0.7972642218317931,0.97,1,0.88,1.05,Variable
350994c0a,sx3048968c.1,"[1, 0]",1,C,wye,0.12,4.48581921696663,1.124252270350616,0.97,1,0.88,1.05,Variable
350994c0b,sx3048968c.2,"[2, 0]",1,C,wye,0.12,10.7741807830334,2.7002642372833243,0.97,1,0.88,1.05,Variable
351019c0a,sx2767414c.1,"[1, 0]",1,C,wye,0.12,2.27037426233292,0.5690094262647095,0.97,1,0.88,1.05,Variable
351019c0b,sx2767414c.2,"[2, 0]",1,C,wye,0.12,3.82962573766708,0.9597946822914498,0.97,1,0.88,1.05,Variable
351020c0a,sx3045895c.1,"[1, 0]",1,C,wye,0.12,7.63971875488758,1.9146940033910949,0.97,1,0.88,1.05,Variable
351020c0b,sx3045895c.2,"[2, 0]",1,C,wye,0.12,2.53028124511242,0.6341482562836823,0.97,1,0.88,1.05,Variable
351021c0a,sx2692664c.1,"[1, 0]",1,C,wye,0.12,1.28434960842133,0.3218883537995121,0.97,1,0.88,1.05,Variable
351021c0b,sx2692664c.2,"[2, 0]",1,C,wye,0.12,4.81565039157867,1.2069157547566471,0.97,1,0.88,1.05,Variable
354851b0a,sx2991901b.1,"[1, 0]",1,B,wye,0.12,7.11148755252361,1.782306784958046,0.97,1,0.88,1.05,Variable
354851b0b,sx2991901b.2,"[2, 0]",1,B,wye,0.12,2.61851244747639,0.6562610800012049,0.97,1,0.88,1.05,Variable
355358b0a,sx2673322b.1,"[1, 0]",1,B,wye,0.12,1.60366332888603,0.4019159157281656,0.97,1,0.88,1.05,Variable
355358b0b,sx2673322b.2,"[2, 0]",1,B,wye,0.12,2.28633667111397,0.5730099830068278,0.97,1,0.88,1.05,Variable
355359b0a,sx2766730b.1,"[1, 0]",1,B,wye,0.12,4.83861736774445,1.2126718215637549,0.97,1,0.88,1.05,Variable
355359b0b,sx2766730b.2,"[2, 0]",1,B,wye,0.12,1.00138263225555,0.25097014466050266,0.97,1,0.88,1.05,Variable
355375a0a,sx2689691a.1,"[1, 0]",1,A,wye,0.12,5.64161322593689,1.413921553884768,0.97,1,0.88,1.05,Variable
355375a0b,sx2689691a.2,"[2, 0]",1,A,wye,0.12,3.22838677406311,0.8091099941304997,0.97,1,0.88,1.05,Variable
355376b0a,sx2914323b.1,"[1, 0]",1,B,wye,0.12,2.84755254685879,0.7136639398307006,0.97,1,0.88,1.05,Variable
355376b0b,sx2914323b.2,"[2, 0]",1,B,wye,0.12,1.04244745314121,0.2612619589042928,0.97,1,0.88,1.05,Variable
355431c0a,sx3048222c.1,"[1, 0]",1,C,wye,0.12,12.6059948134422,3.159360108725913,0.97,1,0.88,1.05,Variable
355431c0b,sx3048222c.2,"[2, 0]",1,C,wye,0.12,2.65400518655777,0.6651563989080123,0.97,1,0.88,1.05,Variable
355432c0a,sx3122837c.1,"[1, 0]",1,C,wye,0.12,8.93224236369133,2.2386309547919154,0.97,1,0.88,1.05,Variable
355432c0b,sx3122837c.2,"[2, 0]",1,C,wye,0.12,6.32775763630867,1.5858855528420173,0.97,1,0.88,1.05,Variable
355433c0a,sx2991933c.1,"[1, 0]",1,C,wye,0.12,12.6258551645279,3.1643375818959436,0.97,1,0.88,1.05,Variable
355433c0b,sx2991933c.2,"[2, 0]",1,C,wye,0.12,7.71414483547211,1.9333469374536132,0.97,1,0.88,1.05,Variable
355437c0a,sx2710525c.1,"[1, 0]",1,C,wye,0.12,2.66979218423367,0.6691129934832061,0.97,1,0.88,1.05,Variable
355437c0b,sx2710525c.2,"[2, 0]",1,C,wye,0.12,7.50020781576633,1.879729266191571,0.97,1,0.88,1.05,Variable
355438c0a,sx2673323c.1,"[1, 0]",1,C,wye,0.12,0.312525404691696,0.07832624962636742,0.97,1,0.88,1.05,Variable
355438c0b,sx2673323c.2,"[2, 0]",1,C,wye,0.12,9.8574745953083,2.4705160100484087,0.97,1,0.88,1.05,Variable
355584b0a,sx2710542b.1,"[1, 0]",1,B,wye,0.12,8.10471655189991,2.031233436594704,0.97,1,0.88,1.05,Variable
355584b0b,sx2710542b.2,"[2, 0]",1,B,wye,0.12,1.62528344810009,0.40733442836454736,0.97,1,0.88,1.05,Variable
355585b0a,sx2766742b.1,"[1, 0]",1,B,wye,0.12,3.17199291229248,0.7949763601022559,0.97,1,0.88,1.05,Variable
355585b0b,sx2766742b.2,"[2, 0]",1,B,wye,0.12,2.66800708770752,0.6686656061220017,0.97,1,0.88,1.05,Variable
355586b0a,sx3254234b.1,"[1, 0]",1,B,wye,0.12,7.29204090058804,1.8275577194391068,0.97,1,0.88,1.05,Variable
355586b0b,sx3254234b.2,"[2, 0]",1,B,wye,0.12,2.43795909941196,0.6110101455201441,0.97,1,0.88,1.05,Variable
355587b0a,sx3104114b.1,"[1, 0]",1,B,wye,0.12,0.559586397409439,0.14024557105765412,0.97,1,0.88,1.05,Variable
355587b0b,sx3104114b.2,"[2, 0]",1,B,wye,0.12,9.17041360259056,2.2983222939015966,0.97,1,0.88,1.05,Variable
