element_id,element_type,bus1_raw,bus2_raw,bus1,bus2,x1_raw,y1_raw,x2_raw,y2_raw,x1_plot,y1_plot,x2_plot,y2_plot,phases,normamps,emergamps,linecode,source_file,source_sha256,enabled,plot_enabled,rating_source,rating_status,emergamps_status,winding_buses_raw,source_line,rho_line_max,loading_status
Line.cap_1c,LINE,L2823592.3,L2823592_CAP.3,l2823592,l2823592_cap,1693402.24969858,12276340.998569,1693402.24969858,12276341.998569,1658411.79011081,12276340.998569,1658411.79011081,12276341.998569,1,400,NA,NA,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Lines.dss,460eb5e8179bda1926d0d70cf4fc9d8bdd29ab4dd9a101941730749f8a4a663a,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,2528,0.6912832675693413,RESOLVED
Line.ln5513564-2,LINE,L2823592_CAP,R20185,l2823592_cap,r20185,1693402.24969858,12276341.998569,1693275.03613046,12276265.3741209,1658411.79011081,12276341.998569,1658539.00367893,12276265.3741209,3,400,NA,3PH_H-397_ACSR397_ACSR397_ACSR2/0_ACSR,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Lines.dss,460eb5e8179bda1926d0d70cf4fc9d8bdd29ab4dd9a101941730749f8a4a663a,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,2529,0.7176003517563558,RESOLVED
Line.cap_3a,LINE,Q16642.1,Q16642_CAP.1,q16642,q16642_cap,1673069.33294364,12284210.7264483,1673069.33294364,12284211.7264483,1678744.70686575,12284210.7264483,1678744.70686575,12284211.7264483,1,400,NA,NA,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Lines.dss,460eb5e8179bda1926d0d70cf4fc9d8bdd29ab4dd9a101941730749f8a4a663a,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,2530,0.3573619531954175,RESOLVED
Line.cap_3b,LINE,Q16642.2,Q16642_CAP.2,q16642,q16642_cap,1673069.33294364,12284210.7264483,1673069.33294364,12284211.7264483,1678744.70686575,12284210.7264483,1678744.70686575,12284211.7264483,1,400,NA,NA,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Lines.dss,460eb5e8179bda1926d0d70cf4fc9d8bdd29ab4dd9a101941730749f8a4a663a,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,2531,0.3186211224262312,RESOLVED
Line.cap_3c,LINE,Q16642.3,Q16642_CAP.3,q16642,q16642_cap,1673069.33294364,12284210.7264483,1673069.33294364,12284211.7264483,1678744.70686575,12284210.7264483,1678744.70686575,12284211.7264483,1,400,NA,NA,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Lines.dss,460eb5e8179bda1926d0d70cf4fc9d8bdd29ab4dd9a101941730749f8a4a663a,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,2532,0.2734315317697715,RESOLVED
Line.ln6290228-7,LINE,Q16642_CAP,R42246,q16642_cap,r42246,1673069.33294364,12284211.7264483,1673069.33294364,12284208.7264483,1678744.70686575,12284211.7264483,1678744.70686575,12284208.7264483,3,400,NA,3PH_H-2/0_ACSR2/0_ACSR2/0_ACSR2_ACSR,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Lines.dss,460eb5e8179bda1926d0d70cf4fc9d8bdd29ab4dd9a101941730749f8a4a663a,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,2533,0.3573619531961213,RESOLVED
Line.cap_2a,LINE,Q16483.1,Q16483_CAP.1,q16483,q16483_cap,1687041.43612465,12275415.3733521,1687041.43612465,12275416.3733521,1664772.60368474,12275415.3733521,1664772.60368474,12275416.3733521,1,400,NA,NA,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Lines.dss,460eb5e8179bda1926d0d70cf4fc9d8bdd29ab4dd9a101941730749f8a4a663a,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,2534,0.65332690610597,RESOLVED
Line.cap_2b,LINE,Q16483.2,Q16483_CAP.2,q16483,q16483_cap,1687041.43612465,12275415.3733521,1687041.43612465,12275416.3733521,1664772.60368474,12275415.3733521,1664772.60368474,12275416.3733521,1,400,NA,NA,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Lines.dss,460eb5e8179bda1926d0d70cf4fc9d8bdd29ab4dd9a101941730749f8a4a663a,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,2535,0.6571983547835363,RESOLVED
Line.cap_2c,LINE,Q16483.3,Q16483_CAP.3,q16483,q16483_cap,1687041.43612465,12275415.3733521,1687041.43612465,12275416.3733521,1664772.60368474,12275415.3733521,1664772.60368474,12275416.3733521,1,400,NA,NA,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Lines.dss,460eb5e8179bda1926d0d70cf4fc9d8bdd29ab4dd9a101941730749f8a4a663a,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,2536,0.5941354817398898,RESOLVED
Line.ln5563942-5,LINE,Q16483_CAP,R42247,q16483_cap,r42247,1687041.43612465,12275416.3733521,1687041.43612465,12275413.3733521,1664772.60368474,12275416.3733521,1664772.60368474,12275413.3733521,3,400,NA,3PH_H-397_ACSR397_ACSR397_ACSR2/0_ACSR,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Lines.dss,460eb5e8179bda1926d0d70cf4fc9d8bdd29ab4dd9a101941730749f8a4a663a,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,2537,0.6571983547845117,RESOLVED
Line.tpx138236b0,LINE,X2673305B.1.2,SX2673305B.1.2,x2673305b,sx2673305b,1678261.2616,12267274.9820,1678301.2616,12267314.9820,1673552.77820939,12267274.9820,1673512.77820939,12267314.9820,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,5,0.08637292711939255,RESOLVED
Line.tpx138237b0,LINE,X3048196B.1.2,SX3048196B.1.2,x3048196b,sx3048196b,1678052.7015,12267075.6990,1678092.7015,12267115.6990,1673761.33830939,12267075.6990,1673721.33830939,12267115.6990,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,6,0.09558254634650513,RESOLVED
Line.tpx138258c0,LINE,X2991911C.1.2,SX2991911C.1.2,x2991911c,sx2991911c,1675974.4115,12268742.3620,1676014.4115,12268782.3620,1675839.62830939,12268742.3620,1675799.62830939,12268782.3620,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,7,0.139546910071192,RESOLVED
Line.tpx138259c0,LINE,X2973158C.1.2,SX2973158C.1.2,x2973158c,sx2973158c,1676391.4581,12268986.3890,1676431.4581,12269026.3890,1675422.58170939,12268986.3890,1675382.58170939,12269026.3890,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,8,0.1479320226068573,RESOLVED
Line.tpx138260a0,LINE,X3048208A.1.2,SX3048208A.1.2,x3048208a,sx3048208a,1676555.5684,12268587.2420,1676595.5684,12268627.2420,1675258.47140939,12268587.2420,1675218.47140939,12268627.2420,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,9,0.10395427763312183,RESOLVED
Line.tpx138262a0,LINE,X3029502A.1.2,SX3029502A.1.2,x3029502a,sx3029502a,1677204.8417,12269021.5980,1677244.8417,12269061.5980,1674609.19810939,12269021.5980,1674569.19810939,12269061.5980,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,10,0.31799428047304934,RESOLVED
Line.tpx138264b0,LINE,X3104125B.1.2,SX3104125B.1.2,x3104125b,sx3104125b,1677608.3510,12269196.2110,1677648.3510,12269236.2110,1674205.68880939,12269196.2110,1674165.68880939,12269236.2110,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,11,0.25157759107995326,RESOLVED
Line.tpx138265a0,LINE,X3160107A.1.2,SX3160107A.1.2,x3160107a,sx3160107a,1677898.9417,12269397.9710,1677938.9417,12269437.9710,1673915.09810939,12269397.9710,1673875.09810939,12269437.9710,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,12,0.15094737341382178,RESOLVED
Line.tpx138294b0,LINE,X2785516B.1.2,SX2785516B.1.2,x2785516b,sx2785516b,1679346.1609,12266512.3310,1679386.1609,12266552.3310,1672467.87890939,12266512.3310,1672427.87890939,12266552.3310,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,13,0.1316683795234979,RESOLVED
Line.tpx138313a0,LINE,X3141400A.1.2,SX3141400A.1.2,x3141400a,sx3141400a,1678778.4594,12269650.5880,1678818.4594,12269690.5880,1673035.58040939,12269650.5880,1672995.58040939,12269690.5880,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,14,0.09164824673577407,RESOLVED
Line.tpx138342c0,LINE,X2897775C.1.2,SX2897775C.1.2,x2897775c,sx2897775c,1676583.5482,12269464.5810,1676623.5482,12269504.5810,1675230.49160939,12269464.5810,1675190.49160939,12269504.5810,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,15,0.14772846997669423,RESOLVED
Line.tpx138343c0,LINE,X3010565C.1.2,SX3010565C.1.2,x3010565c,sx3010565c,1676187.3093,12269540.1800,1676227.3093,12269580.1800,1675626.73050939,12269540.1800,1675586.73050939,12269580.1800,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,16,0.05832773041687612,RESOLVED
Line.tpx138346c0,LINE,X2916609C.1.2,SX2916609C.1.2,x2916609c,sx2916609c,1675984.1518,12269249.1510,1676024.1518,12269289.1510,1675829.88800939,12269249.1510,1675789.88800939,12269289.1510,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,17,0.14773601487020566,RESOLVED
Line.tpx138371c0,LINE,X2879073C.1.2,SX2879073C.1.2,x2879073c,sx2879073c,1675416.1390,12269853.8400,1675456.1390,12269893.8400,1676397.90080939,12269853.8400,1676357.90080939,12269893.8400,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,18,0.139425399779041,RESOLVED
Line.tpx138372c0,LINE,X3104126C.1.2,SX3104126C.1.2,x3104126c,sx3104126c,1675286.4720,12269517.8200,1675326.4720,12269557.8200,1676527.56780939,12269517.8200,1676487.56780939,12269557.8200,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,19,0.09552156055849241,RESOLVED
Line.tpx138373c0,LINE,X3029503C.1.2,SX3029503C.1.2,x3029503c,sx3029503c,1675665.0898,12269301.8010,1675705.0898,12269341.8010,1676148.95000939,12269301.8010,1676108.95000939,12269341.8010,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,20,0.0837923164219881,RESOLVED
Line.tpx138374c0,LINE,X2691950C.1.2,SX2691950C.1.2,x2691950c,sx2691950c,1675754.6284,12269288.3910,1675794.6284,12269328.3910,1676059.41140939,12269288.3910,1676019.41140939,12269328.3910,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,21,0.2383749761180391,RESOLVED
Line.tpx138379c0,LINE,X2691951C.1.2,SX2691951C.1.2,x2691951c,sx2691951c,1675754.1205,12268574.1920,1675794.1205,12268614.1920,1676059.91930939,12268574.1920,1676019.91930939,12268614.1920,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,22,0.14938975682112995,RESOLVED
Line.tpx138380c0,LINE,X2879076C.1.2,SX2879076C.1.2,x2879076c,sx2879076c,1675737.6300,12268835.8280,1675777.6300,12268875.8280,1676076.40980939,12268835.8280,1676036.40980939,12268875.8280,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,23,0.07047087353654885,RESOLVED
Line.tpx138404c0,LINE,X2841630C.1.2,SX2841630C.1.2,x2841630c,sx2841630c,1675982.0219,12268144.8000,1676022.0219,12268184.8000,1675832.01790939,12268144.8000,1675792.01790939,12268184.8000,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,24,0.22536763358179648,RESOLVED
Line.tpx138405c0,LINE,X2841629C.1.2,SX2841629C.1.2,x2841629c,sx2841629c,1675534.5216,12267938.2880,1675574.5216,12267978.2880,1676279.51820939,12267938.2880,1676239.51820939,12267978.2880,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,25,0.23487207716804262,RESOLVED
Line.tpx138412c0,LINE,X2785523C.1.2,SX2785523C.1.2,x2785523c,sx2785523c,1675747.5013,12267466.1500,1675787.5013,12267506.1500,1676066.53850939,12267466.1500,1676026.53850939,12267506.1500,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,26,0.09613456023502165,RESOLVED
Line.tpx138413c0,LINE,X3216347C.1.2,SX3216347C.1.2,x3216347c,sx3216347c,1675747.5013,12267748.1800,1675787.5013,12267788.1800,1676066.53850939,12267748.1800,1676026.53850939,12267788.1800,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,27,0.12589396108710538,RESOLVED
Line.tpx138416c0,LINE,X3141388C.1.2,SX3141388C.1.2,x3141388c,sx3141388c,1675871.3480,12267163.4480,1675911.3480,12267203.4480,1675942.69180939,12267163.4480,1675902.69180939,12267203.4480,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,28,0.05567576031339419,RESOLVED
Line.tpx138464c0,LINE,X3066801C.1.2,SX3066801C.1.2,x3066801c,sx3066801c,1675536.9014,12265966.0890,1675576.9014,12266006.0890,1676277.13840939,12265966.0890,1676237.13840939,12266006.0890,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,29,0.07419437924890332,RESOLVED
Line.tpx138465c0,LINE,X2879055C.1.2,SX2879055C.1.2,x2879055c,sx2879055c,1675341.8499,12266088.6980,1675381.8499,12266128.6980,1676472.18990939,12266088.6980,1676432.18990939,12266128.6980,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,30,0.10553584839495184,RESOLVED
Line.tpx138466c0,LINE,X2973144C.1.2,SX2973144C.1.2,x2973144c,sx2973144c,1675043.6201,12266095.4120,1675083.6201,12266135.4120,1676770.41970939,12266095.4120,1676730.41970939,12266135.4120,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,31,0.21956667812996103,RESOLVED
Line.tpx138469c0,LINE,X2785518C.1.2,SX2785518C.1.2,x2785518c,sx2785518c,1674324.8295,12266165.6210,1674364.8295,12266205.6210,1677489.21030939,12266165.6210,1677449.21030939,12266205.6210,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,32,0.10833672062448123,RESOLVED
