aidc_id,slot,p_min_kw,p_max_kw,wetbulb_c,rh_pct,analytic_convexity,certificate,dense_diagnostic_min_second_difference_kw
AIDC01,0,17.015945853052497,37.389668401554935,12.248880809717164,71.64231703041027,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.0658141036401503e-14
AIDC07,42,9.475916506479367,19.662777780730586,12.505982753667656,42.88567481648544,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC07,43,9.328026029569973,19.51488730382119,12.60921438146471,42.07768383830244,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,44,9.353942594732885,19.540803868984106,12.712446009261765,41.26969286011944,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,45,9.407351345577927,19.594212619829147,12.87208992909832,40.19821375410959,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,46,9.439330310417162,19.626191584668383,13.031733848934877,39.12673464809973,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,47,8.011743632303805,18.198604906555026,13.191377768771433,38.055255542089874,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,48,9.466910190893346,19.653771465144565,13.35102168860799,36.98377643608002,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,49,9.362164203976084,19.549025478227303,13.390009963157981,36.11248516031522,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,50,8.867195764344904,19.054057038596124,13.428998237707972,35.24119388455042,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,51,9.33372332438803,19.52058459863925,13.467986512257964,34.369902608785615,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,52,9.537016084908313,19.72387735915953,13.506974786807955,33.49861133302082,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,53,9.543885523380524,19.730746797631745,13.544213667155788,32.982320207922356,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,54,9.295561743292556,19.482423017543773,13.58145254750362,32.4660290828239,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,55,9.442897541256205,19.629758815507422,13.61869142785145,31.94973795772544,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,56,8.559683480156108,18.746544754407328,13.655930308199283,31.43344683262698,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,57,9.040100810678263,19.226962084929482,13.67508974356955,31.457788334406608,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,58,9.235927758285897,19.422789032537118,13.694249178939817,31.48212983618624,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,59,9.426969584845576,19.613830859096794,13.713408614310085,31.50647133796587,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,60,9.488801658253394,19.675662932504615,13.732568049680353,31.530812839745497,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,61,9.444101798339709,19.63096307259093,13.710003294846683,31.908666930321818,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,62,9.480919583691765,19.667780857942986,13.687438540013012,32.286521020898135,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,63,9.216410737283923,19.403272011535144,13.664873785179342,32.664375111474456,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,64,9.431800609670107,19.618661883921327,13.642309030345672,33.04222920205078,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,65,9.49220067942688,19.6790619536781,13.617742722919205,34.00883921142615,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,66,9.334657664784562,19.52151893903578,13.593176415492739,34.97544922080152,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,67,9.078855631227915,19.265716905479135,13.56861010806627,35.942059230176895,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,68,9.478506910832552,19.66536818508377,13.544043800639804,36.90866923955227,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,69,9.479936376636521,19.66679765088774,13.40133068520794,38.631712267930865,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,70,9.541622970082017,19.728484244333238,13.258617569776074,40.354755296309456,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,71,9.499550654162675,19.686411928413897,13.11590445434421,42.07779832468805,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,72,9.53550106952122,19.72236234377244,12.973191338912347,43.800841353066645,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,73,9.471436124681698,19.658297398932916,13.030138419954621,46.63964734031369,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,74,9.494981403363433,19.681842677614654,13.087085500996894,49.47845332756073,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,75,9.456706410035515,19.643567684286737,13.144032582039168,52.31725931480778,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,76,8.786923548236228,18.973784822487445,13.20097966308144,55.15606530205482,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,77,9.414457269150931,19.60131854340215,13.292697501731851,57.67138907071984,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,78,9.430375902617266,19.617237176868485,13.38441534038226,60.18671283938487,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,79,9.536002851899028,19.72286412615025,13.476133179032669,62.70203660804989,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,80,9.160541349569174,19.347402623820393,13.567851017683079,65.21736037671491,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,81,9.536667453212456,19.723528727463673,13.525569744361993,66.24894856713644,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,82,9.536667453212456,19.723528727463673,13.483288471040908,67.28053675755797,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,83,8.734291982495142,18.92115325674636,13.441007197719822,68.3121249479795,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,84,8.993929543394291,19.18079081764551,13.398725924398736,69.34371313840103,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,85,8.384413955272754,18.571275229523973,13.320899341221697,69.4641272693121,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,86,9.536667453212456,19.723528727463673,13.243072758044658,69.58454140022319,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,87,9.512615427400757,19.699476701651975,13.165246174867619,69.70495553113426,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,88,9.536667453212456,19.723528727463673,13.08741959169058,69.82536966204533,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,89,9.465620380502461,19.65248165475368,13.011550009481132,70.14463253724378,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,90,9.522976855836532,19.709838130087753,12.935680427271684,70.46389541244221,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,91,9.434270232778882,19.6211315070301,12.859810845062237,70.78315828764066,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,92,9.52168238554745,19.70854365979867,12.783941262852789,71.10242116283911,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,93,9.390771772218251,19.577633046469472,12.702231426105332,71.85199797283411,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC07,94,9.51530355796224,19.70216483221346,12.620521589357873,72.60157478282912,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-3.552713678800501e-15
AIDC07,95,9.274580600306905,19.461441874558126,12.538811752610414,73.35115159282412,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,-7.105427357601002e-15
AIDC08,0,25.051253616993957,55.045900702289224,12.248880809717164,71.64231703041027,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.0605739337042905e-13
AIDC08,1,27.300108150912322,57.29475523620759,12.19622178840129,72.50412022544636,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-13
AIDC08,2,27.7818570293217,57.77650411461697,12.143562767085417,73.36592342048245,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.050093593832571e-13
AIDC08,3,26.84094170576573,56.835588791061,12.090903745769543,74.22772661551853,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.339550858072471e-13
AIDC08,4,27.887107632805137,57.8817547181004,12.03824472445367,75.08952981055462,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.334310688136611e-13
AIDC08,5,26.946971481181627,56.94161856647689,12.002696811035879,75.91045846616842,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.410605131648481e-13
AIDC08,6,27.676107141111494,57.67075422640676,11.967148897618088,76.73138712178222,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.121147867408581e-13
AIDC08,7,24.93512311365533,54.92977019895059,11.9316009842003,77.55231577739602,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.1316282072803006e-13
AIDC08,8,25.328902630343613,55.323549715638876,11.896053070782509,78.37324443300982,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.4513724383723456e-13
AIDC08,9,25.784520578846863,55.77916766414213,11.883126563887878,78.52748140260394,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.7000623958883807e-13
AIDC08,10,16.135983829976315,46.13063091527158,11.870200056993244,78.68171837219805,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.1316282072803006e-14
AIDC08,11,19.22335557362514,49.218002658920405,11.857273550098613,78.83595534179217,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,5.3290705182007514e-14
AIDC08,12,26.138068393992963,56.13271547928823,11.844347043203982,78.9901923113863,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.984279490192421e-13
AIDC08,13,23.93001349055812,53.92466057585339,11.795992904158824,79.15963529118339,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.8118839761882555e-13
AIDC08,14,24.075443503143386,54.07009058843865,11.747638765113667,79.32907827098049,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.9184653865522705e-13
AIDC08,15,27.5926323357294,57.58727942102467,11.69928462606851,79.49852125077757,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.476419235288631e-13
AIDC08,16,26.315167882507627,56.30981496780289,11.650930487023352,79.66796423057467,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.410605131648481e-13
AIDC08,17,27.72193440788925,57.71658149318452,11.586950783926426,79.63103487808094,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.902744876744691e-13
AIDC08,18,25.02850957714184,55.0231566624371,11.5229710808295,79.59410552558721,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.6290081223123707e-13
AIDC08,19,27.657556480455014,57.652203565750284,11.458991377732573,79.55717617309348,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,5.115907697472721e-13
AIDC08,20,26.269506701205714,56.264153786500984,11.395011674635647,79.52024682059975,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.801403636316536e-13
AIDC08,21,26.59033860234933,56.5849856876446,11.33395674885507,79.03975564377532,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.263256414560601e-13
AIDC08,22,26.578117369410062,56.57276445470533,11.272901823074491,78.55926446695089,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.334310688136611e-13
AIDC08,23,26.466074187665164,56.46072127296043,11.211846897293913,78.07877329012646,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.405364961712621e-13
AIDC08,24,26.213770452332543,56.20841753762781,11.150791971513335,77.59828211330203,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.263256414560601e-13
AIDC08,25,24.138436612791885,54.13308369808715,11.107176926867304,77.05804542175304,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.7711166694643907e-13
AIDC08,26,26.056950460616267,56.051597545911534,11.06356188222127,76.51780873020405,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.405364961712621e-13
AIDC08,27,19.555806139795635,49.550453225090905,11.019946837575237,75.97757203865505,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.0302869668521453e-13
AIDC08,28,24.828903499228232,54.8235505845235,10.976331792929205,75.43733534710606,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-13
AIDC08,29,25.489147663674757,55.48379474897003,11.051161861033407,73.07305108624931,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.014566457044566e-13
AIDC08,30,27.522421102030307,57.51706818732558,11.125991929137607,70.70876682539254,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,6.394884621840902e-13
AIDC08,31,25.403019116208178,55.39766620150344,11.200821997241807,68.34448256453578,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.907985046680551e-13
AIDC08,32,9.096750553543277,39.091397638838544,11.275652065346009,65.98019830367903,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,7.105427357601002e-15
AIDC08,33,18.808769146780897,48.80341623207616,11.399738005905421,62.87949534745568,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,8.171241461241152e-14
AIDC08,34,26.982423748084443,56.97707083337971,11.523823946464834,59.77879239123233,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,5.471179065352771e-13
AIDC08,35,21.560966097034175,51.55561318232944,11.647909887024248,56.67808943500898,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.4210854715202004e-13
AIDC08,36,25.496908749000802,55.491555834296065,11.77199582758366,53.57738647878563,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.694822225952521e-13
AIDC08,37,27.535253525541393,57.52990061083666,11.903876745206132,51.30845405230208,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,5.826450433232822e-13
AIDC08,38,26.775902711441823,56.770549796737086,12.035757662828605,49.03952162581854,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.689582056016661e-13
AIDC08,39,26.91873281574436,56.913379901039626,12.167638580451076,46.770589199334985,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.725109192804666e-13
AIDC08,40,28.014308771089773,58.00895585638504,12.299519498073547,44.50165677285144,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,5.968558980384842e-13
AIDC08,41,27.955666031407787,57.95031311670306,12.402751125870601,43.69366579466844,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,5.542233338928781e-13
AIDC08,42,27.901309713522586,57.89595679881785,12.505982753667656,42.88567481648544,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,5.329070518200751e-13
AIDC08,43,27.46585442040048,57.460501505695746,12.60921438146471,42.07768383830244,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.547473508864641e-13
AIDC08,44,27.542164306713502,57.53681139200877,12.712446009261765,41.26969286011944,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.476419235288631e-13
AIDC08,45,27.6994234064239,57.69407049171917,12.87208992909832,40.19821375410959,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.476419235288631e-13
AIDC08,46,27.793583691783873,57.788230777079136,13.031733848934877,39.12673464809973,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.192202140984591e-13
AIDC08,47,23.590134028450095,53.584781113745365,13.191377768771433,38.055255542089874,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.3855583347321954e-13
AIDC08,48,27.874791117630416,57.86943820292568,13.35102168860799,36.98377643608002,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.907985046680551e-13
AIDC08,49,27.566372378374027,57.5610194636693,13.390009963157981,36.11248516031522,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.623767952376511e-13
AIDC08,50,26.108965306126667,56.10361239142193,13.428998237707972,35.24119388455042,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.4513724383723456e-13
AIDC08,51,27.482629788475876,57.477276873771146,13.467986512257964,34.369902608785615,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.410605131648481e-13
AIDC08,52,28.0812140277856,58.07586111308086,13.506974786807955,33.49861133302082,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.979039320256561e-13
AIDC08,53,28.10144070773155,58.09608779302681,13.544213667155788,32.982320207922356,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.907985046680551e-13
AIDC08,54,27.370265133028084,57.364912218323354,13.58145254750362,32.4660290828239,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.197442310920451e-13
AIDC08,55,27.80408720480994,57.7987342901052,13.61869142785145,31.94973795772544,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-13
AIDC08,56,25.203512469348546,55.19815955464381,13.655930308199283,31.43344683262698,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.7763568394002505e-13
AIDC08,57,26.618074609219338,56.612721694514605,13.67508974356955,31.457788334406608,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.5934809855243657e-13
AIDC08,58,27.194676177175147,57.18932326247041,13.694249178939817,31.48212983618624,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.984279490192421e-13
AIDC08,59,27.757188222045308,57.75183530734057,13.713408614310085,31.50647133796587,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.410605131648481e-13
AIDC08,60,27.93924932707944,57.93389641237471,13.732568049680353,31.530812839745497,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.410605131648481e-13
AIDC08,61,27.807633072889146,57.802280158184416,13.710003294846683,31.908666930321818,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.481659405224491e-13
AIDC08,62,27.916040996425764,57.910688081721034,13.687438540013012,32.286521020898135,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-13
AIDC08,63,27.13720939311378,57.13185647840905,13.664873785179342,32.664375111474456,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.913225216616411e-13
AIDC08,64,27.771412906250873,57.76605999154614,13.642309030345672,33.04222920205078,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.481659405224491e-13
AIDC08,65,27.949257556090263,57.94390464138553,13.617742722919205,34.00883921142615,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-13
AIDC08,66,27.485380901865653,57.48002798716092,13.593176415492739,34.97544922080152,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.197442310920451e-13
AIDC08,67,26.7321860252822,56.726833110577466,13.56861010806627,35.942059230176895,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.6290081223123707e-13
AIDC08,68,27.908937015229185,57.903584100524455,13.544043800639804,36.90866923955227,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.552713678800501e-13
AIDC08,69,27.91314599787421,57.90779308316948,13.40133068520794,38.631712267930865,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.765876499528531e-13
AIDC08,70,28.094778745241502,58.08942583053677,13.258617569776074,40.354755296309456,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.979039320256561e-13
AIDC08,71,27.970899148367877,57.96554623366315,13.11590445434421,42.07779832468805,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.192202140984591e-13
AIDC08,72,28.076753149145816,58.071400234441086,12.973191338912347,43.800841353066645,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.547473508864641e-13
AIDC08,73,27.888117478229457,57.882764563524724,13.030138419954621,46.63964734031369,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,4.050093593832571e-13
AIDC08,74,27.957445243236776,57.952092328532046,13.087085500996894,49.47845332756073,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.836930773104541e-13
AIDC08,75,27.844746651771246,57.839393737066516,13.144032582039168,52.31725931480778,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,3.481659405224491e-13
AIDC08,76,25.872608225362228,55.8672553106575,13.20097966308144,55.15606530205482,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,1.9895196601282805e-13
AIDC08,77,27.720346403611078,57.714993488906345,13.292697501731851,57.67138907071984,True,softplus_of_affine_plus_identity; second_derivative=sigmoid(z)*(1-sigmoid(z))*slope_squared>=0,2.8421709430404007e-13
