date,slot,timestamp_AEST,B3_1R_actual_rho_max,B3_2R_actual_rho_max,B3_1R_critical_line,B3_2R_critical_line,B0_actual_rho_max,B1_actual_rho_max,B2_actual_rho_max,B3_1R_critical_phase,B3_2R_critical_phase
2025-05-14,87,2025-05-14T21:45:00+10:00,0.5657664953205476,0.5657664953205476,line.sw2,line.sw2,0.5736467164526172,0.5736514227099195,0.5905654045557809,A,A
2025-05-14,88,2025-05-14T22:00:00+10:00,0.5879884315664341,0.5879884315664341,line.sw2,line.sw2,0.5682304657925995,0.5682349802184609,0.6121467720100872,A,A
2025-05-14,89,2025-05-14T22:15:00+10:00,0.5639505690762282,0.5639505690762282,line.sw2,line.sw2,0.5572966422481463,0.5573009508905242,0.60461412949336,A,A
2025-05-14,90,2025-05-14T22:30:00+10:00,0.5919738010929707,0.5919738010929707,line.sw2,line.sw2,0.548274758762475,0.5482788303922438,0.6154751920193141,A,A
2025-05-14,91,2025-05-14T22:45:00+10:00,0.59060051113263,0.59060051113263,line.sw2,line.sw2,0.5415284119591848,0.5415293773661485,0.6158712276194618,A,A
2025-05-14,92,2025-05-14T23:00:00+10:00,0.6035586496178562,0.6035586496178562,line.sw2,line.sw2,0.5537327333797047,0.5537327758132383,0.6270382683317504,A,A
2025-05-14,93,2025-05-14T23:15:00+10:00,0.607613444525049,0.607613444525049,line.sw2,line.sw2,0.5571393682968944,0.5571394132372044,0.630584169397683,A,A
2025-05-14,94,2025-05-14T23:30:00+10:00,0.6074061051797212,0.6074061051797212,line.sw2,line.sw2,0.5453723379626467,0.54537238233403,0.6305140425520933,A,A
2025-05-14,95,2025-05-14T23:45:00+10:00,0.5919876839778881,0.5919876839778881,line.sw2,line.sw2,0.5373797523285891,0.537379794026087,0.6131387477403955,A,A
2025-05-15,0,2025-05-15T00:00:00+10:00,0.6461049940399447,0.6461049940399447,line.sw2,line.sw2,0.5572978429866896,0.5570420292631157,0.5572978429866896,A,A
2025-05-15,1,2025-05-15T00:15:00+10:00,0.630874357398684,0.630874357398684,line.sw2,line.sw2,0.5495840671504817,0.5486363261852392,0.5495840671504817,A,A
2025-05-15,2,2025-05-15T00:30:00+10:00,0.6372854433001051,0.6372854433001051,line.sw2,line.sw2,0.5431432601730567,0.5408901860078554,0.5431432601730567,A,A
2025-05-15,3,2025-05-15T00:45:00+10:00,0.6272241753110805,0.6272241753110805,line.sw2,line.sw2,0.5336459015277619,0.5316384614367677,0.5336459015277619,A,A
2025-05-15,4,2025-05-15T01:00:00+10:00,0.6552508506434103,0.6552508506434103,line.sw2,line.sw2,0.5303749204872603,0.5245301314252602,0.5303749204872603,A,A
2025-05-15,5,2025-05-15T01:15:00+10:00,0.5368412082330708,0.5368412082330708,line.sw2,line.sw2,0.522754070597449,0.5169703464413851,0.522754070597449,A,A
2025-05-15,6,2025-05-15T01:30:00+10:00,0.6441587562237707,0.6441587562237707,line.sw2,line.sw2,0.5152376677230219,0.5079307446916588,0.5152376677230219,A,A
2025-05-15,7,2025-05-15T01:45:00+10:00,0.6020647725559705,0.6020647725559705,line.sw2,line.sw2,0.5059138798437534,0.49862115733659673,0.5059138798437534,A,A
2025-05-15,8,2025-05-15T02:00:00+10:00,0.5951087856187892,0.5951087856187892,line.sw2,line.sw2,0.49945153284672106,0.49215323013556544,0.49945153284672106,A,A
2025-05-15,9,2025-05-15T02:15:00+10:00,0.5084613710854979,0.5084613710854979,line.sw2,line.sw2,0.49629450179429735,0.4890012928684494,0.49629450179429735,A,A
2025-05-15,10,2025-05-15T02:30:00+10:00,0.5907633436144332,0.5907633436144332,line.sw2,line.sw2,0.49161767739181145,0.48431428722000947,0.49161767739181145,A,A
2025-05-15,11,2025-05-15T02:45:00+10:00,0.5525045046965232,0.5525045046965232,line.sw1,line.sw1,0.48962913801120567,0.48243090907580766,0.5019268728706339,A,A
2025-05-15,12,2025-05-15T03:00:00+10:00,0.5841335304593149,0.5841335304593149,line.sw2,line.sw2,0.485886406708997,0.4786944798753963,0.48590191628503754,A,A
2025-05-15,13,2025-05-15T03:15:00+10:00,0.5949442425252824,0.5949442425252824,line.l10,line.l10,0.4859030224100129,0.4787112793361809,0.4859030562755879,A,A
2025-05-15,14,2025-05-15T03:30:00+10:00,0.5862848394201642,0.5862848394201642,line.sw2,line.sw2,0.4876447602760533,0.4804454433433591,0.48764476026231957,A,A
2025-05-15,15,2025-05-15T03:45:00+10:00,0.5813857544478263,0.5813857544478263,line.sw2,line.sw2,0.4829503077504183,0.4756571493799146,0.48295030775003933,A,A
2025-05-15,16,2025-05-15T04:00:00+10:00,0.5935326492004429,0.5935326492004429,line.l10,line.l10,0.48167912579731126,0.4743954270452768,0.4816791257972662,A,A
2025-05-15,17,2025-05-15T04:15:00+10:00,0.6260819500284136,0.6260819500284136,line.sw2,line.sw2,0.4824367701066887,0.47515207393591136,0.4824367701066887,A,A
2025-05-15,18,2025-05-15T04:30:00+10:00,0.6180207839065938,0.6180207839065938,line.sw2,line.sw2,0.4863387552156524,0.4790586908028564,0.5401561073283516,A,A
2025-05-15,19,2025-05-15T04:45:00+10:00,0.6028107539463579,0.6028107539463579,line.sw2,line.sw2,0.48916495548772704,0.4818804647774264,0.5429861034181519,A,A
2025-05-15,20,2025-05-15T05:00:00+10:00,0.606725612248372,0.606725612248372,line.sw2,line.sw2,0.49608329505798326,0.4888776288961191,0.49608268387416055,A,A
2025-05-15,21,2025-05-15T05:15:00+10:00,0.519595384078599,0.519595384078599,line.sw1,line.sw1,0.5058383410060467,0.49855841285898966,0.5058383677732801,A,A
2025-05-15,22,2025-05-15T05:30:00+10:00,0.6275395442570874,0.6275395442570874,line.sw2,line.sw2,0.5378484667112224,0.5359930058379211,0.5378484678476657,A,A
2025-05-15,23,2025-05-15T05:45:00+10:00,0.6242959942282895,0.6242959942282895,line.sw2,line.sw2,0.5479446291998713,0.5422569933819142,0.5479446291998847,A,A
2025-05-15,24,2025-05-15T06:00:00+10:00,0.549571232633405,0.549571232633405,line.sw1,line.sw1,0.5793377896882098,0.5697377187318148,0.5793377896882035,A,A
2025-05-15,25,2025-05-15T06:15:00+10:00,0.6010851810943911,0.6010851810943911,line.l10,line.l10,0.5876681869303475,0.5776257783794894,0.5876681869303629,A,A
2025-05-15,26,2025-05-15T06:30:00+10:00,0.6125635933408627,0.6125635933408627,line.l10,line.l10,0.6222203426855472,0.6119667265429688,0.6222203426855472,A,A
2025-05-15,27,2025-05-15T06:45:00+10:00,0.619568331956182,0.619568331956182,line.sw1,line.sw1,0.6457059047173958,0.6364728919217355,0.6369168869972542,A,A
2025-05-15,28,2025-05-15T07:00:00+10:00,0.5995183856666979,0.5995183856666979,line.sw1,line.sw1,0.6783239994123275,0.6693756965250973,0.6435945773003872,A,A
2025-05-15,29,2025-05-15T07:15:00+10:00,0.6161035089831758,0.6161035089831758,line.sw1,line.sw1,0.691639468048592,0.6848426133637513,0.6555468546501547,A,A
2025-05-15,30,2025-05-15T07:30:00+10:00,0.602046603313156,0.602046603313156,line.sw1,line.sw1,0.7099356195300809,0.7016412922789521,0.6507636116682545,A,A
2025-05-15,31,2025-05-15T07:45:00+10:00,0.6055154736376623,0.6055154736376623,line.sw1,line.sw1,0.708223970429417,0.700266131509672,0.6372008484497741,A,A
2025-05-15,32,2025-05-15T08:00:00+10:00,0.6001675664468492,0.6001675664468492,line.l10,line.l10,0.7046300868170463,0.6972487894704248,0.6416568643592394,A,A
2025-05-15,33,2025-05-15T08:15:00+10:00,0.5748618971394753,0.5748618971394753,line.l10,line.l10,0.6868735903715819,0.6794889105935017,0.6237672242620358,A,A
2025-05-15,34,2025-05-15T08:30:00+10:00,0.5958571765781868,0.5958571765781868,line.l10,line.l10,0.6759909095485638,0.6686062863541785,0.6414456459898455,A,A
2025-05-15,35,2025-05-15T08:45:00+10:00,0.5881697203655821,0.5881697203655821,line.l10,line.l10,0.6588225660256131,0.6515252137315649,0.6274388146878334,A,A
2025-05-15,36,2025-05-15T09:00:00+10:00,0.5929289796305753,0.5929289796305753,line.l10,line.l10,0.6455499229805801,0.6381666347220538,0.6342994277856101,A,A
2025-05-15,37,2025-05-15T09:15:00+10:00,0.5729984335938554,0.5729984335938554,line.l10,line.l10,0.625917685138407,0.6186893290824259,0.6122388220384447,A,A
2025-05-15,38,2025-05-15T09:30:00+10:00,0.5840620064202844,0.5840620064202844,line.l10,line.l10,0.6104520034570297,0.6033498031833414,0.5563683596346599,A,A
2025-05-15,39,2025-05-15T09:45:00+10:00,0.5831651769460617,0.5831651769460617,line.l10,line.l10,0.591018038865598,0.5839232764322873,0.5926501345837325,A,A
2025-05-15,40,2025-05-15T10:00:00+10:00,0.6109262089943335,0.6109262089943335,line.l10,line.l10,0.5932603699772382,0.5859829168963806,0.5950026581990877,A,A
2025-05-15,41,2025-05-15T10:15:00+10:00,0.5919709651960089,0.5919709651960089,line.l10,line.l10,0.5692272076902785,0.5620543449345505,0.5711741035457731,A,A
2025-05-15,42,2025-05-15T10:30:00+10:00,0.5936896454733845,0.5936896454733845,line.l10,line.l10,0.5522807348832312,0.5450720317438766,0.5541099920473498,A,A
2025-05-15,43,2025-05-15T10:45:00+10:00,0.5846551655183606,0.5846551655183606,line.l10,line.l10,0.5393107475532248,0.5324100165697725,0.5410769571649393,A,A
2025-05-15,44,2025-05-15T11:00:00+10:00,0.5991087101084462,0.5991087101084462,line.l10,line.l10,0.5360085394326849,0.5289373383542185,0.5958448896420706,A,A
2025-05-15,45,2025-05-15T11:15:00+10:00,0.5976058675752728,0.5976058675752728,line.l10,line.l10,0.5300289996809511,0.5228436029617703,0.5317367886596094,A,A
2025-05-15,46,2025-05-15T11:30:00+10:00,0.6011052206923754,0.6011052206923754,line.l10,line.l10,0.5249644908456135,0.5188269828561892,0.5829887812083182,A,A
2025-05-15,47,2025-05-15T11:45:00+10:00,0.5982101004362641,0.5982101004362641,line.l10,line.l10,0.5217959962619052,0.5159644149988692,0.5236570447170009,A,A
2025-05-15,48,2025-05-15T12:00:00+10:00,0.6013292132732034,0.6013292132732034,line.l10,line.l10,0.5265690773422318,0.5209410506809802,0.5284535066584817,A,A
2025-05-15,49,2025-05-15T12:15:00+10:00,0.6036983624480685,0.6036983624480685,line.l10,line.l10,0.5229299693427252,0.5173034124748487,0.5792546367967717,A,A
2025-05-15,50,2025-05-15T12:30:00+10:00,0.6192708341697909,0.6192708341697909,line.sw2,line.sw2,0.5179298898560355,0.5124836538627453,0.5197776535816856,A,A
2025-05-15,51,2025-05-15T12:45:00+10:00,0.6175640033535459,0.6175640033535459,line.sw2,line.sw2,0.5089714918721766,0.5036794479840263,0.5107826066812357,A,A
2025-05-15,52,2025-05-15T13:00:00+10:00,0.582518721567838,0.582518721567838,line.sw2,line.sw2,0.5003067380486387,0.4952007146407387,0.5020690986701297,A,A
2025-05-15,53,2025-05-15T13:15:00+10:00,0.5651903403407526,0.5651903403407526,line.l10,line.l10,0.4936164780023614,0.4884128772323838,0.5495871773814248,A,A
2025-05-15,54,2025-05-15T13:30:00+10:00,0.5609972034372487,0.5609972034372487,line.l10,line.l10,0.4905324969414855,0.4853299586827596,0.4922430418958196,A,A
2025-05-15,55,2025-05-15T13:45:00+10:00,0.5555849437067625,0.5555849437067625,line.l10,line.l10,0.4852111888231365,0.47999625005774954,0.5399162673765633,A,A
2025-05-15,56,2025-05-15T14:00:00+10:00,0.5995636172110494,0.5995636172110494,line.sw2,line.sw2,0.4887379101785566,0.4835351153377602,0.5452669484327677,A,A
2025-05-15,57,2025-05-15T14:15:00+10:00,0.5683420294930933,0.5683420294930933,line.l10,line.l10,0.49695061214080444,0.49164207237765595,0.5532327457115955,A,A
2025-05-15,58,2025-05-15T14:30:00+10:00,0.6016249056835969,0.6016249056835969,line.sw2,line.sw2,0.49835026055316356,0.49256158591639554,0.499994741120814,A,A
2025-05-15,59,2025-05-15T14:45:00+10:00,0.5949080840389744,0.5949080840389744,line.l52,line.l52,0.5111821829708978,0.5054035596174575,0.5128566765192566,A,A
2025-05-15,60,2025-05-15T15:00:00+10:00,0.5787994219573496,0.5787994219573496,line.l52,line.l52,0.510622895387724,0.5048593974953114,0.5745150300662406,A,A
2025-05-15,61,2025-05-15T15:15:00+10:00,0.5889986156222009,0.5889986156222009,line.l10,line.l10,0.5230431659665061,0.517157186754631,0.5877940995408066,A,A
2025-05-15,62,2025-05-15T15:30:00+10:00,0.5832335662283281,0.5832335662283281,line.l52,line.l52,0.5441257316330125,0.5382484652843534,0.5460002253682296,A,A
2025-05-15,63,2025-05-15T15:45:00+10:00,0.593298370841297,0.593298370841297,line.l10,line.l10,0.5580374849506907,0.5520350775304794,0.5599493101081094,A,A
2025-05-15,64,2025-05-15T16:00:00+10:00,0.5587935602363427,0.5587935602363427,line.l10,line.l10,0.5686084056478717,0.5626283673274907,0.5706077508739282,A,A
2025-05-15,65,2025-05-15T16:15:00+10:00,0.5836936153147061,0.5836936153147061,line.l10,line.l10,0.5951602519978796,0.5891591309517898,0.5972500745692875,A,A
2025-05-15,66,2025-05-15T16:30:00+10:00,0.563030347901041,0.563030347901041,line.l10,line.l10,0.6097502877842069,0.6037677755113793,0.609608516766897,A,A
2025-05-15,67,2025-05-15T16:45:00+10:00,0.5944999062281268,0.5944999062281268,line.l10,line.l10,0.6370328168764028,0.631028993717654,0.630380482001706,A,A
2025-05-15,68,2025-05-15T17:00:00+10:00,0.6058491244449433,0.6058491244449433,line.l10,line.l10,0.6766245333571992,0.6743040167468087,0.6552074856176704,A,A
2025-05-15,69,2025-05-15T17:15:00+10:00,0.6081533263398129,0.6081533263398129,line.l10,line.l10,0.6783854832883395,0.6758376380609868,0.6586687092692687,A,A
2025-05-15,70,2025-05-15T17:30:00+10:00,0.5960887322064397,0.5960887322064397,line.sw1,line.sw1,0.6982119097373616,0.6975462960738368,0.6466930830016712,A,A
2025-05-15,71,2025-05-15T17:45:00+10:00,0.5981054323638582,0.5981054323638582,line.sw1,line.sw1,0.6975085104944954,0.6950625585072813,0.6477295109698823,A,A
2025-05-15,72,2025-05-15T18:00:00+10:00,0.6006891443499398,0.6006891443499398,line.sw1,line.sw1,0.7091543017319768,0.7045221317499247,0.6508226974598196,A,A
2025-05-15,73,2025-05-15T18:15:00+10:00,0.5888534795012316,0.5888534795012316,line.sw1,line.sw1,0.6958353238297872,0.6920788454989988,0.6394558883471027,A,A
2025-05-15,74,2025-05-15T18:30:00+10:00,0.6001567116223782,0.6001567116223782,line.sw1,line.sw1,0.70252299034055,0.7015326469883907,0.6495904018002276,A,A
2025-05-15,75,2025-05-15T18:45:00+10:00,0.5937996810755906,0.5937996810755906,line.sw1,line.sw1,0.6978219827672164,0.6964545751947938,0.6459942494067243,A,A
2025-05-15,76,2025-05-15T19:00:00+10:00,0.591093211592664,0.591093211592664,line.sw1,line.sw1,0.6819113655283108,0.6814482256640636,0.6408131644297321,A,A
2025-05-15,77,2025-05-15T19:15:00+10:00,0.5944365137436703,0.5944365137436703,line.sw1,line.sw1,0.6841399977015555,0.6836766368641214,0.6446165244209993,A,A
2025-05-15,78,2025-05-15T19:30:00+10:00,0.6070065125497832,0.6070065125497832,line.sw1,line.sw1,0.6802453805966817,0.6797830055062007,0.6557042404704982,A,A
2025-05-15,79,2025-05-15T19:45:00+10:00,0.5953672356628521,0.5953672356628521,line.sw1,line.sw1,0.6692579200517287,0.6687980225212236,0.6453035291855173,A,A
2025-05-15,80,2025-05-15T20:00:00+10:00,0.6062012159069312,0.6062012159069312,line.sw1,line.sw1,0.6663108402181753,0.6658512311867917,0.6624316869021607,A,A
2025-05-15,81,2025-05-15T20:15:00+10:00,0.6155881262116843,0.6155881262116843,line.sw1,line.sw1,0.6573730779611404,0.6569852507322107,0.66416425487452,A,A
2025-05-15,82,2025-05-15T20:30:00+10:00,0.625288930185007,0.625288930185007,line.sw1,line.sw1,0.6506823942862017,0.6503308376731091,0.6552956684964683,A,A
2025-05-15,83,2025-05-15T20:45:00+10:00,0.6076331586133894,0.6076331586133894,line.sw1,line.sw1,0.6334799690448195,0.6331333791493883,0.6381667483383415,A,A
2025-05-15,84,2025-05-15T21:00:00+10:00,0.6214984842836627,0.6214984842836627,line.sw2,line.sw2,0.6288539132120038,0.628507155874033,0.6318701174469044,A,A
2025-05-15,85,2025-05-15T21:15:00+10:00,0.6094507960601061,0.6094507960601061,line.sw2,line.sw2,0.6174529572185531,0.6171033001556749,0.6184147496571742,A,A
2025-05-15,86,2025-05-15T21:30:00+10:00,0.6268891088323454,0.6268891088323454,line.sw2,line.sw2,0.6074233970333616,0.6070773151135036,0.6100011934896783,A,A
2025-05-15,87,2025-05-15T21:45:00+10:00,0.6133757909945416,0.6133757909945416,line.sw2,line.sw2,0.5894598284425328,0.589116143198394,0.5921062754711869,A,A
2025-05-15,88,2025-05-15T22:00:00+10:00,0.6320418061023511,0.6320418061023511,line.sw2,line.sw2,0.5786559507048861,0.5783137124391049,0.5788632575014153,A,A
2025-05-15,89,2025-05-15T22:15:00+10:00,0.6229289996049765,0.6229289996049765,line.sw2,line.sw2,0.5660989965207871,0.5657146760455645,0.5653680809679192,A,A
2025-05-15,90,2025-05-15T22:30:00+10:00,0.6343953608733867,0.6343953608733867,line.sw2,line.sw2,0.5549388481448122,0.5546047282574829,0.6534061870491418,A,A
2025-05-15,91,2025-05-15T22:45:00+10:00,0.6052736832197347,0.6052736832197347,line.sw2,line.sw2,0.5370429626457336,0.5367122005810695,0.633823998309227,A,A
2025-05-15,92,2025-05-15T23:00:00+10:00,0.6260581479057926,0.6260581479057926,line.sw2,line.sw2,0.5572323128824951,0.5569036408716628,0.6057307024169455,A,A
2025-05-15,93,2025-05-15T23:15:00+10:00,0.6256715546965979,0.6256715546965979,line.sw2,line.sw2,0.5563462975519522,0.5560180992237516,0.6553740156174364,A,A
2025-05-15,94,2025-05-15T23:30:00+10:00,0.624089379609611,0.624089379609611,line.sw2,line.sw2,0.5472319193805942,0.54690401800596,0.6461298122713524,A,A
2025-05-15,95,2025-05-15T23:45:00+10:00,0.6298784376110851,0.6298784376110851,line.sw2,line.sw2,0.5408573699276596,0.5405279224748126,0.5408573687854529,A,A
2025-05-16,0,2025-05-16T00:00:00+10:00,0.5993190160747704,0.5993190160747704,line.sw2,line.sw2,0.5657619744776551,0.5657619747432469,0.5850100748315757,A,A
2025-05-16,1,2025-05-16T00:15:00+10:00,0.58282306954442,0.58282306954442,line.sw2,line.sw2,0.553829129020056,0.5538291293157287,0.5604041214036185,A,A
2025-05-16,2,2025-05-16T00:30:00+10:00,0.6055480773364711,0.6055480773364711,line.sw2,line.sw2,0.5498763365645161,0.5496969473306291,0.5654553380042698,A,A
2025-05-16,3,2025-05-16T00:45:00+10:00,0.5968966987788498,0.5968966987788498,line.sw2,line.sw2,0.5434034399268937,0.5432233173997522,0.5920441047477851,A,A
2025-05-16,4,2025-05-16T01:00:00+10:00,0.5556512322866591,0.5556512322866591,line.sw1,line.sw1,0.5275848495760577,0.5274051702805918,0.5531372325385123,A,A
2025-05-16,5,2025-05-16T01:15:00+10:00,0.5950279891568747,0.5950279891568747,line.sw2,line.sw2,0.5275255588995785,0.5273461794914672,0.5917901783388744,A,A
2025-05-16,6,2025-05-16T01:30:00+10:00,0.6145869086145366,0.6145869086145366,line.sw2,line.sw2,0.5209974508421078,0.5208173769300145,0.5732113415373751,A,A
2025-05-16,7,2025-05-16T01:45:00+10:00,0.5987228133492329,0.5987228133492329,line.sw2,line.sw2,0.5090927145783439,0.508914216086246,0.5348693119464586,A,A
2025-05-16,8,2025-05-16T02:00:00+10:00,0.5878246377962647,0.5878246377962647,line.sw2,line.sw2,0.500773790851063,0.5005954314391259,0.5809952772439892,A,A
2025-05-16,9,2025-05-16T02:15:00+10:00,0.5911213227888429,0.5911213227888429,line.sw2,line.sw2,0.4915641063310461,0.4913871020711633,0.5321577156101697,A,A
2025-05-16,10,2025-05-16T02:30:00+10:00,0.6028490163947442,0.6028490163947442,line.sw2,line.sw2,0.49391168063775975,0.4937331388174896,0.5192973891532396,A,A
2025-05-16,11,2025-05-16T02:45:00+10:00,0.571641037289151,0.571641037289151,line.sw2,line.sw2,0.49266066607381,0.49248225481485913,0.5283613585045497,A,A
2025-05-16,12,2025-05-16T03:00:00+10:00,0.6021313724309678,0.6021313724309678,line.sw2,line.sw2,0.4856458842256115,0.4854685611873631,0.5446388127196337,A,A
2025-05-16,13,2025-05-16T03:15:00+10:00,0.6054369874079314,0.6054369874079314,line.sw2,line.sw2,0.48806988339394186,0.48789222342378274,0.5030186377260705,A,A
2025-05-16,14,2025-05-16T03:30:00+10:00,0.5894302258802624,0.5894302258802624,line.sw2,line.sw2,0.49143095870070014,0.49125242309388084,0.5167532345626086,A,A
2025-05-16,15,2025-05-16T03:45:00+10:00,0.5596771636976866,0.5596771636976866,line.sw2,line.sw2,0.4856576771885305,0.48547996474283295,0.5477105521140861,A,A
2025-05-16,16,2025-05-16T04:00:00+10:00,0.5492623800161919,0.5492623800161919,line.l10,line.l10,0.4887030950065245,0.48852545473130893,0.548876409564601,A,A
2025-05-16,17,2025-05-16T04:15:00+10:00,0.5985921953817346,0.5985921953817346,line.sw2,line.sw2,0.49563411193014123,0.4954554471322212,0.5312941695337914,A,A
2025-05-16,18,2025-05-16T04:30:00+10:00,0.6200293427181734,0.6200293427181734,line.sw2,line.sw2,0.5200280467972883,0.5194913315013555,0.5448766697068904,A,A
2025-05-16,19,2025-05-16T04:45:00+10:00,0.6311422046173915,0.6311422046173915,line.sw2,line.sw2,0.5197520059275978,0.5192151992504314,0.5545957820758686,A,A
2025-05-16,20,2025-05-16T05:00:00+10:00,0.6106406845133813,0.6106406845133813,line.sw2,line.sw2,0.5269660184447453,0.5264321132581367,0.6065216487811438,A,A
2025-05-16,21,2025-05-16T05:15:00+10:00,0.6227181624744295,0.6227181624744295,line.sw2,line.sw2,0.5360528762356673,0.5355158136256948,0.6174344342773898,A,A
2025-05-16,22,2025-05-16T05:30:00+10:00,0.5837557353694226,0.5837557353694226,line.sw1,line.sw1,0.5603659095813994,0.5601605470514635,0.594227104384396,A,A
2025-05-16,23,2025-05-16T05:45:00+10:00,0.6082861385657029,0.6082861385657029,line.sw2,line.sw2,0.5791599503405934,0.5788514043593788,0.5990351868605601,A,A
2025-05-16,24,2025-05-16T06:00:00+10:00,0.5867123759558813,0.5867123759558813,line.sw1,line.sw1,0.6067254635792186,0.6061355177843695,0.6148204354394684,A,A
2025-05-16,25,2025-05-16T06:15:00+10:00,0.5947181812812369,0.5947181812812369,line.sw1,line.sw1,0.6188972979750683,0.6183061706122142,0.6275250086365078,A,A
2025-05-16,26,2025-05-16T06:30:00+10:00,0.5868787520105835,0.5868787520105835,line.sw1,line.sw1,0.654382547838975,0.653781389779643,0.6184961228855448,A,A
2025-05-16,27,2025-05-16T06:45:00+10:00,0.5981572723369477,0.5981572723369477,line.sw1,line.sw1,0.672008909608615,0.6714068850057672,0.6257769146255125,A,A
2025-05-16,28,2025-05-16T07:00:00+10:00,0.5960618596693337,0.5960618596693337,line.sw1,line.sw1,0.7113467537051626,0.7107479334057363,0.6291249108658545,A,A
2025-05-16,29,2025-05-16T07:15:00+10:00,0.6196236133747699,0.6196236133747699,line.sw1,line.sw1,0.7352405279238423,0.7346427941294613,0.6502893619437797,A,A
2025-05-16,30,2025-05-16T07:30:00+10:00,0.59975752199074,0.59975752199074,line.sw1,line.sw1,0.7445474573774347,0.7438272188646677,0.6266951992525883,A,A
2025-05-16,31,2025-05-16T07:45:00+10:00,0.5986018089522175,0.5986018089522175,line.sw1,line.sw1,0.7473703232295371,0.7468886319357535,0.6235440226580554,A,A
2025-05-16,32,2025-05-16T08:00:00+10:00,0.6027709808771387,0.6027709808771387,line.l10,line.l10,0.7472220105809426,0.7467416889258942,0.6291027606054614,A,A
2025-05-16,33,2025-05-16T08:15:00+10:00,0.5619312243913509,0.5619312243913509,line.l10,line.l10,0.7109995643500036,0.710638480420456,0.5928915184747857,A,A
2025-05-16,34,2025-05-16T08:30:00+10:00,0.5841574498210125,0.5841574498210125,line.l10,line.l10,0.6966683259681583,0.6961900072118755,0.6180645336635358,A,A
2025-05-16,35,2025-05-16T08:45:00+10:00,0.5711836692947367,0.5711836692947367,line.l10,line.l10,0.6838680295895135,0.6836283638603298,0.6020507249565606,A,A
2025-05-16,36,2025-05-16T09:00:00+10:00,0.5802450536633648,0.5802450536633648,line.l10,line.l10,0.6574683274213786,0.6572296318934948,0.6090777842208976,A,A
2025-05-16,37,2025-05-16T09:15:00+10:00,0.5460032508005552,0.5460032508005552,line.l10,line.l10,0.622116268916058,0.621761932467835,0.5745144663072057,A,A
2025-05-16,38,2025-05-16T09:30:00+10:00,0.5736297013542613,0.5736297013542613,line.l10,line.l10,0.6090331727685463,0.6085598253873258,0.6060230719369281,A,A
2025-05-16,39,2025-05-16T09:45:00+10:00,0.5506553267451405,0.5506553267451405,line.l10,line.l10,0.578818507915287,0.5783466463711665,0.5782683569948568,A,A
2025-05-16,40,2025-05-16T10:00:00+10:00,0.5909878633478084,0.5909878633478084,line.l10,line.l10,0.5791271616315793,0.5787744281431172,0.6219947011143416,A,A
2025-05-16,41,2025-05-16T10:15:00+10:00,0.575027275176728,0.575027275176728,line.l10,line.l10,0.5576541835154168,0.5574189024318751,0.6039847541130731,A,A
2025-05-16,42,2025-05-16T10:30:00+10:00,0.6091053524032773,0.6091053524032773,line.sw2,line.sw2,0.5425114412683227,0.5422763875753596,0.6019072060514433,A,A
2025-05-16,43,2025-05-16T10:45:00+10:00,0.5898112942541961,0.5898112942541961,line.sw2,line.sw2,0.5267681103283317,0.5265334904717932,0.585773600742909,A,A
2025-05-16,44,2025-05-16T11:00:00+10:00,0.6086041611727819,0.6086041611727819,line.sw2,line.sw2,0.5311741407561166,0.530939451717789,0.5915758467351712,A,A
2025-05-16,45,2025-05-16T11:15:00+10:00,0.6029312138132427,0.6029312138132427,line.sw2,line.sw2,0.5225382636888637,0.5226519782051947,0.5771272049268292,A,A
2025-05-16,46,2025-05-16T11:30:00+10:00,0.6109538139213401,0.6109538139213401,line.sw2,line.sw2,0.5081542490722379,0.5082553446287464,0.6126441095698569,A,A
2025-05-16,47,2025-05-16T11:45:00+10:00,0.615461395189608,0.615461395189608,line.sw2,line.sw2,0.5126215964868577,0.5127227173254401,0.5794842777270811,A,A
2025-05-16,48,2025-05-16T12:00:00+10:00,0.6309450332361806,0.6309450332361806,line.sw2,line.sw2,0.5224304832239618,0.5225316778462384,0.5874510863574772,A,A
2025-05-16,49,2025-05-16T12:15:00+10:00,0.6370556965804621,0.6370556965804621,line.sw2,line.sw2,0.5178230004827541,0.5179241812321068,0.5773555143860247,A,A
2025-05-16,50,2025-05-16T12:30:00+10:00,0.6290636190027064,0.6290636190027064,line.sw2,line.sw2,0.5069179771228894,0.5069164864358574,0.5882130992837445,A,A
2025-05-16,51,2025-05-16T12:45:00+10:00,0.6289326667722362,0.6289326667722362,line.sw2,line.sw2,0.5052336266310381,0.5052321498220701,0.6154674622432946,A,A
2025-05-16,52,2025-05-16T13:00:00+10:00,0.6288990895602661,0.6288990895602661,line.sw2,line.sw2,0.5074262514908103,0.5075285433340412,0.651629930094432,A,A
2025-05-16,53,2025-05-16T13:15:00+10:00,0.6320928185932271,0.6320928185932271,line.sw2,line.sw2,0.5028707519836492,0.5029734035749351,0.5620337299676984,A,A
2025-05-16,54,2025-05-16T13:30:00+10:00,0.6106591668145664,0.6106591668145664,line.sw2,line.sw2,0.4902656043486217,0.4903681466554763,0.5528521554141583,A,A
2025-05-16,55,2025-05-16T13:45:00+10:00,0.6139219457220186,0.6139219457220186,line.sw2,line.sw2,0.493626993735365,0.49372955640343813,0.603234507390685,A,A
