date,slot,timestamp_AEST,MESS_id,station_or_location,connected,DA_P_kW,DA_Q_kvar,Actual_P_kW,Actual_Q_kvar,SOC_kWh,DA_SOC_kWh,route_or_leg,DA_station_or_location,DA_mode
2025-05-11,95,2025-05-11T23:45:00+10:00,MESS01,STA03,true,-21.442694178765148,-352.3141121612922,-21.442694178765148,-352.3141121612922,759.9999999999999,754.9073601325433,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA03,CONNECTED
2025-05-11,95,2025-05-11T23:45:00+10:00,MESS02,STA12,true,-58.002499830136486,-392.3141121612922,-58.002499830136486,-392.3141121612922,760,746.2244062903426,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-11,95,2025-05-11T23:45:00+10:00,MESS03,STA08,true,-2.8913195091612733,230.76401545291463,-2.8913195091612733,230.76401545291463,760.0000000000001,759.3133116165742,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-11,95,2025-05-11T23:45:00+10:00,MESS04,STA06,true,-5.317901398710093,235.79744669757412,-5.317901398710093,235.79744669757412,760.0000000000001,758.7369984178064,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,0,2025-05-12T00:00:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,387.2814414590352,760,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,0,2025-05-12T00:00:00+10:00,MESS02,STA12,true,-212.31404903723745,-336.69437647444795,-212.31404903723745,-336.69437647444795,810.4245866463439,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,0,2025-05-12T00:00:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,760,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,0,2025-05-12T00:00:00+10:00,MESS04,STA06,true,0,307.88036667487034,0,241.98046610267258,760,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,1,2025-05-12T00:15:00+10:00,MESS01,STA01,true,-300,254.81593812885902,-300,248.25390470718557,831.25,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,1,2025-05-12T00:15:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,810.4245866463439,810.4245866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,1,2025-05-12T00:15:00+10:00,MESS03,STA08,true,0,331.2738034334114,0,250.35550680746024,760,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,1,2025-05-12T00:15:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,760,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,2,2025-05-12T00:30:00+10:00,MESS01,STA01,true,-78.0361288064513,392.3141121612922,-78.0361288064513,386.6853156574215,849.7835805915322,831.25,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,2,2025-05-12T00:30:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,810.4245866463439,810.4245866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,2,2025-05-12T00:30:00+10:00,MESS03,STA08,true,0,306.7357915947521,0,235.49781611805653,760,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,2,2025-05-12T00:30:00+10:00,MESS04,STA06,true,-300,-254.815938128859,-300,-254.815938128859,831.25,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,3,2025-05-12T00:45:00+10:00,MESS01,STA01,true,-265.67533384782683,289.1406042810322,-265.67533384782683,282.71657689864156,912.8814723803911,849.7835805915322,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,3,2025-05-12T00:45:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,810.4245866463439,810.4245866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,3,2025-05-12T00:45:00+10:00,MESS03,STA08,true,0,324.25688921882755,0,244.4538514270806,760,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,3,2025-05-12T00:45:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,831.25,831.25,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,4,2025-05-12T01:00:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,386.6977921330935,912.8814723803911,912.8814723803911,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,4,2025-05-12T01:00:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,810.4245866463439,810.4245866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,4,2025-05-12T01:00:00+10:00,MESS03,STA08,true,0,302.99439097644887,0,231.87248217044473,760,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,4,2025-05-12T01:00:00+10:00,MESS04,STA06,true,-300,-254.815938128859,-300,-254.815938128859,902.5,831.25,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,5,2025-05-12T01:15:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,386.05092727026135,912.8814723803911,912.8814723803911,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,5,2025-05-12T01:15:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,810.4245866463439,810.4245866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,5,2025-05-12T01:15:00+10:00,MESS03,STA08,true,0,305.5482909633551,0,226.14262056018313,760,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,5,2025-05-12T01:15:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,902.5,902.5,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,6,2025-05-12T01:30:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,392.3141121612922,912.8814723803911,912.8814723803911,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,6,2025-05-12T01:30:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,810.4245866463439,810.4245866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,6,2025-05-12T01:30:00+10:00,MESS03,STA08,true,-300,-254.815938128859,-300,-254.815938128859,831.25,760,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,6,2025-05-12T01:30:00+10:00,MESS04,STA06,true,0,-17.375528737357474,0,-17.375528737357474,902.5,902.5,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,7,2025-05-12T01:45:00+10:00,MESS01,STA01,true,-277.7109984848266,277.1049396440324,-277.7109984848266,259.7004200368877,978.8378345205374,912.8814723803911,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,7,2025-05-12T01:45:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,810.4245866463439,810.4245866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,7,2025-05-12T01:45:00+10:00,MESS03,STA08,true,0,322.1966197945365,0,106.4151379296725,831.25,831.25,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,7,2025-05-12T01:45:00+10:00,MESS04,STA06,true,-300,-254.815938128859,-300,-254.815938128859,973.75,902.5,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,8,2025-05-12T02:00:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,385.2439434722367,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,8,2025-05-12T02:00:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,810.4245866463439,810.4245866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,8,2025-05-12T02:00:00+10:00,MESS03,STA08,true,-300,254.81593812885902,-300,165.57654669852377,902.5,831.25,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,8,2025-05-12T02:00:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,9,2025-05-12T02:15:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,385.26615032680985,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,9,2025-05-12T02:15:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,810.4245866463439,810.4245866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,9,2025-05-12T02:15:00+10:00,MESS03,STA08,true,-300,254.81593812885902,-300,165.50272720209225,973.75,902.5,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,9,2025-05-12T02:15:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,10,2025-05-12T02:30:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,392.3141121612922,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,10,2025-05-12T02:30:00+10:00,MESS02,STA12,true,-300,-254.815938128859,-300,-211.01944876296136,881.6745866463439,810.4245866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,10,2025-05-12T02:30:00+10:00,MESS03,STA08,true,0,299.8265592691072,0,128.97806805292407,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,10,2025-05-12T02:30:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-373.9243881537316,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,11,2025-05-12T02:45:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,380.574294600955,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,11,2025-05-12T02:45:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,11,2025-05-12T02:45:00+10:00,MESS03,STA08,true,0,301.32110024375254,0,151.59899764657874,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,11,2025-05-12T02:45:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,12,2025-05-12T03:00:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,382.7331109349561,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,12,2025-05-12T03:00:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,12,2025-05-12T03:00:00+10:00,MESS03,STA08,true,-222.22809320784094,332.5878449210181,-222.22809320784094,211.09974832158275,1026.5291721368621,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,12,2025-05-12T03:00:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,13,2025-05-12T03:15:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,380.421433993336,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,13,2025-05-12T03:15:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,13,2025-05-12T03:15:00+10:00,MESS03,STA08,true,0,300.5687289458767,0,148.89325276395905,1026.5291721368621,1026.5291721368621,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,13,2025-05-12T03:15:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,14,2025-05-12T03:30:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,392.3141121612922,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,14,2025-05-12T03:30:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,14,2025-05-12T03:30:00+10:00,MESS03,STA08,true,0,-392.3141121612926,0,-392.3141121612926,1026.5291721368621,1026.5291721368621,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,14,2025-05-12T03:30:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,15,2025-05-12T03:45:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,392.3141121612922,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,15,2025-05-12T03:45:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,15,2025-05-12T03:45:00+10:00,MESS03,STA08,true,0,-361.4478061794644,0,-361.4478061794644,1026.5291721368621,1026.5291721368621,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,15,2025-05-12T03:45:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,16,2025-05-12T04:00:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,392.3141121612922,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,16,2025-05-12T04:00:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,16,2025-05-12T04:00:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1026.5291721368621,1026.5291721368621,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,16,2025-05-12T04:00:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,17,2025-05-12T04:15:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,392.3141121612922,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,17,2025-05-12T04:15:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,17,2025-05-12T04:15:00+10:00,MESS03,STA08,true,0,-353.128620501491,0,-353.128620501491,1026.5291721368621,1026.5291721368621,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,17,2025-05-12T04:15:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,18,2025-05-12T04:30:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,392.3141121612922,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,18,2025-05-12T04:30:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,18,2025-05-12T04:30:00+10:00,MESS03,STA08,true,0,-380.55823638032973,0,-380.55823638032973,1026.5291721368621,1026.5291721368621,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,18,2025-05-12T04:30:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,19,2025-05-12T04:45:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,392.3141121612922,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,19,2025-05-12T04:45:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,19,2025-05-12T04:45:00+10:00,MESS03,STA08,true,0,-360.1945010707728,0,-360.1945010707728,1026.5291721368621,1026.5291721368621,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,19,2025-05-12T04:45:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,20,2025-05-12T05:00:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,392.3141121612922,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,20,2025-05-12T05:00:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,20,2025-05-12T05:00:00+10:00,MESS03,STA08,true,0,-333.0435383961788,0,-333.0435383961788,1026.5291721368621,1026.5291721368621,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,20,2025-05-12T05:00:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,21,2025-05-12T05:15:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,392.3141121612922,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,21,2025-05-12T05:15:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,21,2025-05-12T05:15:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1026.5291721368621,1026.5291721368621,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,21,2025-05-12T05:15:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,22,2025-05-12T05:30:00+10:00,MESS01,STA01,true,0,392.3141121612922,0,359.3737440009979,978.8378345205374,978.8378345205374,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA01,CONNECTED
2025-05-12,22,2025-05-12T05:30:00+10:00,MESS02,STA12,true,0,-392.3141121612922,0,-392.3141121612922,881.6745866463439,881.6745866463439,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA12,CONNECTED
2025-05-12,22,2025-05-12T05:30:00+10:00,MESS03,STA08,true,0,324.5946263358984,0,119.74523704875593,1026.5291721368621,1026.5291721368621,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-12,22,2025-05-12T05:30:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,973.75,973.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-12,23,2025-05-12T05:45:00+10:00,MESS01,TRANSIT_UNAVAILABLE,false,0,0,0,0,975.6768443166163,978.8378345205374,"{""connection_ready_slot"":25,""departure_slot"":23,""destination_service_id"":""STA02"",""origin_service_id"":""STA01"",""route_link_ids"":[""RL_43_14_01""]}",,TRANSIT
