date,slot,timestamp_AEST,AIDC_id,IT_power_kW,GPU_or_workload_quantity,flexible_workload,fixed_workload,stage
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC03,34.62360334904257,48,16,32,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC06,30.24181207688593,40,7,33,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC08,34.62360334904257,48,16,32,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC10,34.62360334904257,48,16,32,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,14,2025-05-21T03:30:00+10:00,AIDC12,34.62360334904257,48,16,32,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC03,34.62360334904257,48,16,32,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC06,30.24181207688593,40,7,33,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC08,34.62360334904257,48,16,32,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC10,34.62360334904257,48,16,32,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,15,2025-05-21T03:45:00+10:00,AIDC12,34.62360334904257,48,16,32,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC03,34.62360334904257,48,16,32,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC06,30.24181207688593,40,7,33,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC08,34.62360334904257,48,16,32,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,16,2025-05-21T04:00:00+10:00,AIDC12,34.62360334904257,48,16,32,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC03,34.62360334904257,48,16,32,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC06,28.05091644080761,36,7,29,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC08,34.62360334904257,48,16,32,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,17,2025-05-21T04:15:00+10:00,AIDC12,34.62360334904257,48,16,32,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC03,34.62360334904257,48,16,32,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC06,27.503192531788034,35,7,28,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC08,34.62360334904257,48,16,32,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,18,2025-05-21T04:30:00+10:00,AIDC12,34.62360334904257,48,16,32,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC06,23.669125168650975,28,0,28,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC08,34.62360334904257,48,16,32,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,19,2025-05-21T04:45:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC08,34.62360334904257,48,16,32,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,20,2025-05-21T05:00:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC08,34.62360334904257,48,18,30,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,21,2025-05-21T05:15:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,22,2025-05-21T05:30:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,23,2025-05-21T05:45:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC11,8.54821913020801,8,8,0,DA
2025-05-21,24,2025-05-21T06:00:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,25,2025-05-21T06:15:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,26,2025-05-21T06:30:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,27,2025-05-21T06:45:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,28,2025-05-21T07:00:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,29,2025-05-21T07:15:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,30,2025-05-21T07:30:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,31,2025-05-21T07:45:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,32,2025-05-21T08:00:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,33,2025-05-21T08:15:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC05,47.66129545845985,68,20,48,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,34,2025-05-21T08:30:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC05,65.1884605470864,100,52,48,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,35,2025-05-21T08:45:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC05,65.1884605470864,100,52,48,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC09,26.07538421883456,40,8,32,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC10,52.15076843766912,80,16,64,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC11,26.07538421883456,40,40,0,DA
2025-05-21,36,2025-05-21T09:00:00+10:00,AIDC12,32.43270771296425,44,12,32,DA
2025-05-21,37,2025-05-21T09:15:00+10:00,AIDC01,52.15076843766912,80,16,64,DA
2025-05-21,37,2025-05-21T09:15:00+10:00,AIDC02,26.07538421883456,40,8,32,DA
2025-05-21,37,2025-05-21T09:15:00+10:00,AIDC03,52.15076843766912,80,16,64,DA
2025-05-21,37,2025-05-21T09:15:00+10:00,AIDC04,26.07538421883456,40,8,32,DA
2025-05-21,37,2025-05-21T09:15:00+10:00,AIDC05,65.1884605470864,100,52,48,DA
2025-05-21,37,2025-05-21T09:15:00+10:00,AIDC06,19.28733389649434,20,0,20,DA
2025-05-21,37,2025-05-21T09:15:00+10:00,AIDC07,26.07538421883456,40,40,0,DA
2025-05-21,37,2025-05-21T09:15:00+10:00,AIDC08,52.15076843766912,80,18,62,DA
